"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01006552,,437,,2,3,4,4,1,3,2,6,2,3,5,2,2,5,1,5,2,6,4,1,6,7,5,4,7,8,2,5,7,7,10,4,4,1,12,5,7,6,4,7,2,4,10,7,5,3,6,5,6,6,8,6,5,8,9,11,3,10,9,5,6,8,6,10,5,2,7,5,9,4,9,4,3,5,5,3,3,7,1,5,1,2,1,3,3,2,1,1,0,4,3
S01006553,,484,,2,3,4,3,5,1,5,4,3,5,10,5,3,6,1,2,7,3,3,3,2,2,7,7,6,7,8,8,5,0,2,1,3,8,7,2,3,2,6,7,5,5,3,6,10,5,7,4,6,11,3,5,9,8,7,10,6,5,7,2,6,6,11,1,10,5,5,7,7,3,11,8,6,9,11,3,4,7,6,8,2,8,3,4,7,6,5,6,9,4,1
S01006554,,427,,5,12,4,5,7,2,0,5,8,3,2,5,1,1,4,5,1,3,7,1,6,6,5,7,9,12,3,6,5,8,7,6,7,10,10,10,7,9,2,4,5,3,6,6,2,1,7,6,0,0,3,3,6,5,3,6,5,4,9,5,4,3,4,3,5,0,3,5,7,5,3,4,5,3,1,3,4,4,3,0,6,4,3,3,5,6,4,7,2,2,11
S01006555,,359,,1,2,3,10,3,6,3,2,6,3,5,0,1,1,5,3,5,5,2,1,1,2,7,7,5,3,14,4,9,9,14,12,1,11,3,5,2,3,5,5,11,6,5,9,4,9,6,0,3,4,4,4,9,3,4,4,8,3,3,5,5,0,2,2,5,3,3,10,2,0,1,3,1,2,1,2,3,3,1,2,0,2,1,2,4,0,2,1,0,0,3
S01006556,,439,,7,4,8,5,8,8,4,4,4,4,9,2,5,4,3,2,3,5,3,2,3,3,8,3,6,2,7,6,1,8,8,9,4,12,5,8,7,7,7,9,2,4,8,7,7,6,3,7,10,3,7,5,6,6,0,4,4,6,7,1,5,1,4,4,3,7,5,1,4,3,0,1,4,2,4,6,2,3,4,4,5,6,6,9,8,5,3,0,3,1,6
S01006557,,363,,3,4,3,11,8,4,6,5,3,3,5,5,1,3,3,1,0,8,1,1,3,4,8,4,7,7,11,7,6,8,1,3,7,4,0,11,7,4,4,4,4,1,7,3,1,3,8,6,3,4,5,7,7,7,8,0,3,3,4,3,7,2,3,5,7,6,4,3,6,5,2,0,4,2,1,4,2,2,1,6,1,1,1,1,2,3,1,1,2,0,3
S01006558,,319,,2,2,4,2,4,4,1,6,0,5,4,1,4,1,0,1,2,3,1,0,5,4,6,6,4,11,15,9,10,5,1,2,11,6,9,4,3,3,11,7,2,5,9,4,4,4,3,2,4,4,3,3,1,4,2,5,4,1,6,3,3,0,1,5,0,3,4,2,5,2,2,3,2,3,1,1,1,5,2,1,1,3,6,0,1,2,2,1,1,4,0
S01006559,,290,,3,2,2,1,1,3,1,3,4,0,7,3,1,3,1,2,4,1,0,1,3,4,1,4,3,5,2,9,6,6,3,1,4,5,5,3,4,3,2,1,1,2,2,4,6,6,8,7,4,5,5,4,5,7,2,6,3,5,6,8,10,8,1,3,2,2,1,5,5,1,2,2,3,5,0,1,0,1,1,4,4,3,1,3,0,3,1,1,2,0,2
S01006560,,533,,7,7,4,6,7,11,2,9,5,6,5,4,3,2,10,7,4,10,3,3,2,9,5,10,12,3,5,8,6,7,3,6,11,12,11,11,0,7,5,7,10,7,6,5,5,10,10,10,9,13,7,6,10,9,10,5,6,4,4,3,8,8,6,5,7,7,4,5,5,5,2,3,8,3,3,2,1,4,2,4,1,3,2,2,8,5,3,1,3,1,8
S01006561,,372,,4,4,3,4,2,4,0,6,5,4,9,1,4,6,5,1,8,10,2,0,0,5,6,7,1,4,5,0,4,3,5,1,0,9,4,7,3,2,5,5,1,0,5,11,9,5,3,6,7,5,6,5,11,4,6,8,8,4,8,5,4,1,5,6,11,3,8,7,1,1,6,2,1,3,4,2,3,2,2,3,3,3,4,2,0,2,1,1,2,1,3
S01006562,,462,,5,2,5,10,1,9,2,3,4,3,5,3,5,4,5,4,4,8,4,0,1,2,1,5,2,7,4,6,8,4,3,3,6,0,2,9,9,6,11,6,7,4,11,7,7,9,9,6,8,8,10,9,8,7,4,8,8,6,4,8,5,6,11,4,7,5,6,2,2,4,5,4,6,5,3,6,9,6,3,4,5,3,3,3,3,2,4,1,1,3,2
S01006563,,368,,1,5,7,0,1,6,4,0,3,3,2,4,4,3,4,2,4,6,5,2,0,4,3,11,6,4,2,1,2,1,7,7,13,6,3,8,5,5,14,7,14,0,7,5,6,5,1,2,8,2,0,9,2,3,4,5,7,5,1,7,4,5,4,5,3,7,0,4,8,1,5,2,1,6,1,2,9,5,5,0,4,5,0,7,4,0,0,1,1,0,1
S01006564,,527,,6,4,3,4,4,7,6,3,5,4,3,1,1,1,1,2,0,4,1,6,2,12,8,25,20,18,17,18,20,21,22,7,16,9,11,17,10,8,8,5,7,9,3,7,10,0,5,8,4,3,11,3,4,5,5,6,2,3,3,4,7,6,3,6,4,1,7,2,2,1,2,3,3,3,2,1,2,1,0,6,1,6,4,2,0,1,1,3,0,2,3
S01006565,,469,,5,3,2,2,1,1,5,2,1,0,0,1,0,0,0,0,2,2,12,17,30,32,33,20,23,23,17,19,14,18,12,8,17,2,7,7,7,7,3,5,3,4,9,7,0,6,3,3,4,3,1,3,4,2,6,1,1,3,2,1,2,2,2,1,6,3,4,2,1,2,0,0,1,5,1,0,2,0,1,0,1,1,1,0,0,2,0,1,0,1,1
S01006566,,382,,4,6,3,1,0,3,3,4,2,0,1,0,3,2,3,6,3,0,5,4,2,11,10,15,13,11,16,14,4,14,10,21,12,4,7,7,6,5,2,3,4,1,4,10,3,2,4,3,11,1,6,2,3,4,4,7,2,3,4,3,3,2,6,1,5,4,5,4,5,2,4,3,0,3,2,3,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
S01006567,,411,,3,2,3,2,0,4,0,3,1,0,0,0,0,0,3,2,0,3,1,6,13,19,19,19,21,22,17,15,19,11,19,12,5,3,6,4,5,6,0,8,3,9,5,3,2,4,2,4,0,3,3,8,5,5,5,3,1,5,3,2,4,1,2,3,3,3,1,3,4,3,1,3,0,0,2,3,2,1,2,0,0,3,3,2,0,1,5,0,0,0,5
S01006568,,449,,2,4,1,1,4,3,5,0,3,1,2,2,2,0,2,2,2,1,3,2,11,6,21,19,25,27,29,33,27,19,32,5,5,8,4,11,4,12,7,2,0,8,8,3,3,0,4,4,3,7,5,4,3,0,2,5,1,1,5,7,1,3,2,3,5,1,1,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
S01006569,,326,,3,3,1,2,4,0,2,2,0,5,0,2,3,0,1,2,3,0,3,7,12,7,7,7,20,11,11,21,9,7,5,16,0,14,9,6,0,5,0,0,6,7,6,0,3,4,1,2,1,4,5,0,6,4,3,0,3,9,3,3,1,1,3,2,2,1,3,2,2,2,0,4,3,4,1,1,1,1,0,3,1,2,1,0,0,0,0,1,2,0,2
S01006570,,381,,5,4,4,6,1,8,5,2,4,4,2,4,0,4,2,2,3,5,5,0,1,0,1,8,9,11,14,10,11,5,9,6,3,8,15,7,1,3,9,8,3,1,4,8,13,5,6,5,9,2,4,1,4,6,5,5,5,4,6,7,3,2,2,3,4,2,0,1,4,4,3,3,3,3,2,2,2,0,1,1,4,3,1,2,0,3,3,3,0,1,4
S01006571,,435,,3,4,3,3,4,6,1,3,3,8,6,5,5,3,4,5,4,5,4,0,5,2,2,8,17,9,5,13,13,5,6,1,10,4,13,7,8,11,3,7,3,8,6,7,9,12,2,5,6,9,7,8,9,6,0,5,7,4,3,3,4,6,6,2,6,1,9,5,4,3,1,4,0,4,5,2,1,1,2,5,1,2,2,2,2,1,1,2,2,1,1
S01006572,,503,,4,3,5,4,1,8,0,11,14,6,7,4,6,7,9,5,8,8,5,0,3,4,12,5,7,6,2,2,1,5,3,4,1,6,7,8,11,0,7,4,7,8,5,14,9,8,7,6,11,11,8,12,12,7,9,12,11,10,6,3,7,4,0,5,6,5,5,9,5,2,6,5,3,1,2,3,7,3,4,4,2,6,1,2,3,5,1,0,4,0,4
S01006573,,398,,3,6,3,4,4,8,3,4,8,5,10,3,9,10,4,6,8,4,6,3,2,5,6,4,5,5,4,0,6,5,7,6,4,3,5,6,1,5,4,8,8,3,6,5,9,10,5,6,7,8,9,10,12,10,7,5,5,5,5,9,6,2,4,1,1,0,4,2,3,1,3,2,5,0,1,0,1,3,2,3,1,1,1,1,0,0,1,0,2,0,1
S01006574,,486,,2,7,0,10,7,9,4,2,12,0,8,6,2,7,10,10,4,6,9,3,0,4,0,9,3,8,1,5,9,6,5,6,6,8,4,6,6,4,1,0,6,7,7,10,10,2,12,10,13,15,7,7,3,10,0,9,7,6,7,5,10,4,4,6,3,4,6,8,4,4,0,2,3,4,1,3,2,6,2,4,5,1,2,1,6,3,2,8,3,4,9
S01006575,,458,,8,4,11,2,1,5,8,0,7,3,5,6,4,4,6,7,3,9,7,3,3,1,9,6,8,4,9,14,15,8,6,7,13,1,10,7,9,15,3,11,1,9,6,6,4,2,10,5,5,2,8,7,14,10,7,4,3,3,6,11,0,0,2,3,3,4,3,4,4,2,3,3,5,5,2,2,3,3,0,5,3,2,1,3,0,1,2,0,3,1,1
S01006576,,356,,1,4,6,4,1,5,2,1,6,2,4,4,6,6,4,2,5,1,1,1,3,0,1,7,12,7,13,9,16,5,10,6,8,3,6,11,0,3,6,7,7,9,15,10,5,3,7,11,5,2,7,2,2,5,2,5,4,1,6,4,2,1,1,3,5,1,0,2,1,3,1,1,2,4,2,3,1,1,0,0,1,1,0,3,1,0,1,1,0,0,3
S01006577,,385,,6,2,5,3,2,2,2,6,0,2,4,3,6,3,0,4,4,4,1,2,5,2,4,9,11,8,11,22,17,17,11,8,15,7,9,4,11,5,0,5,4,2,1,4,4,5,5,4,2,3,5,1,7,5,6,3,7,6,7,4,4,1,3,5,2,3,1,2,1,1,1,3,0,1,4,5,1,2,2,1,1,1,3,0,0,3,2,0,0,1,4
S01006578,,539,,3,5,4,3,2,5,0,3,0,2,3,3,3,1,2,3,3,1,3,4,16,16,13,22,31,30,19,23,26,13,25,19,25,14,16,14,1,7,8,4,10,7,5,2,1,9,7,1,1,9,9,3,8,3,3,3,0,5,1,3,4,3,5,3,3,6,6,2,1,0,2,1,0,1,3,1,1,0,0,1,0,0,1,3,1,0,1,0,2,0,3
S01006579,,462,,5,2,3,4,3,0,0,0,2,1,1,3,0,0,1,1,0,3,0,4,8,10,13,29,17,28,30,18,36,24,15,16,5,20,25,10,8,7,2,5,13,6,6,1,3,4,1,0,2,5,1,9,3,6,2,3,1,5,2,2,1,0,1,0,1,3,4,2,1,1,1,0,2,0,2,0,0,1,0,0,1,3,1,0,2,0,0,1,0,0,0
S01006580,,368,,1,2,4,3,2,1,7,2,3,3,2,2,3,1,2,1,4,0,2,1,11,6,7,11,17,8,22,13,10,9,7,9,9,20,13,7,8,3,9,1,4,0,8,7,2,4,8,2,2,3,1,5,2,1,5,5,5,5,7,0,6,2,1,3,1,1,1,1,5,3,1,3,1,0,0,0,1,1,3,0,1,1,2,1,0,3,0,1,3,0,0
S01006581,,437,,2,2,3,5,4,5,4,5,3,5,2,4,5,3,8,1,5,7,1,2,4,0,2,3,3,4,8,0,9,5,4,4,6,2,9,3,4,3,5,6,11,9,6,4,4,6,9,5,10,9,8,11,10,19,5,11,8,11,5,8,5,5,9,4,0,2,0,9,11,4,2,2,3,6,2,5,8,2,2,0,1,3,3,2,2,3,2,2,1,2,6
S01006582,,345,,5,1,3,2,2,3,1,0,4,0,0,1,0,0,1,3,2,1,4,4,3,10,20,12,16,18,30,8,20,25,10,0,6,15,3,1,9,5,7,2,6,5,6,3,3,2,0,3,1,1,2,3,2,3,2,2,3,0,4,5,3,4,1,1,3,2,1,1,2,0,3,0,0,0,0,0,1,1,0,0,3,2,1,0,0,0,1,0,2,0,0
S01006583,,356,,5,3,2,1,0,0,3,0,1,2,1,1,2,2,1,1,0,1,1,14,36,30,25,17,18,15,17,12,14,10,15,12,9,5,1,6,6,4,2,3,2,0,3,3,0,6,2,4,8,2,3,0,2,1,0,0,4,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,3,1
S01006584,,317,,4,1,4,0,6,0,3,2,2,1,1,0,0,0,1,0,2,3,3,12,12,20,12,16,14,12,16,12,8,8,18,5,6,7,4,8,2,6,10,3,4,1,1,0,3,0,4,1,3,5,2,4,4,4,3,2,1,2,0,3,1,2,1,2,1,0,3,2,1,2,1,0,0,1,0,0,2,0,1,1,1,0,0,1,2,0,0,0,0,0,1
S01006585,,374,,5,4,4,1,2,2,2,1,1,2,4,0,2,0,2,2,2,4,2,3,7,11,11,16,16,23,19,23,9,20,15,6,3,2,5,9,3,1,3,7,2,2,3,7,1,4,2,3,2,2,1,6,6,5,1,4,3,1,2,1,5,2,6,3,0,2,3,3,3,2,2,3,1,3,2,0,1,2,3,1,5,1,1,0,1,2,0,0,0,1,4
S01006586,,480,,4,2,6,1,1,0,0,1,3,0,0,0,0,0,0,0,0,1,2,12,22,17,24,29,22,25,22,14,26,16,17,13,8,9,10,4,0,7,4,1,2,4,4,0,3,7,2,3,2,1,5,2,5,3,1,2,0,4,3,1,6,1,5,7,4,4,6,5,8,8,3,1,6,3,3,9,0,1,0,2,1,4,1,3,2,2,0,1,1,2,4
S01006587,,259,,3,3,2,3,3,3,0,0,2,0,1,1,1,0,0,0,0,1,2,3,12,21,15,9,17,18,9,13,13,6,12,5,3,2,2,4,2,4,5,3,7,0,0,4,1,5,2,2,1,3,2,1,0,0,3,6,2,0,1,0,2,0,0,2,1,0,2,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
S01006588,,276,,3,1,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,1,1,8,17,15,13,17,12,23,16,13,14,4,12,6,10,8,5,5,4,8,6,3,7,2,4,2,8,0,1,0,2,1,1,1,0,0,4,0,0,1,2,1,1,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,316,,2,5,6,4,5,3,3,1,1,2,1,0,0,4,3,1,0,1,2,13,14,18,14,15,17,12,18,14,16,14,11,8,3,4,4,5,5,5,4,0,5,3,0,4,1,1,0,2,4,5,2,3,0,4,2,2,1,2,2,0,3,0,1,3,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
S01006590,,323,,3,1,3,2,1,1,5,0,1,2,0,1,1,0,2,0,2,2,3,9,7,7,10,11,16,12,18,19,17,17,11,10,8,8,14,12,0,5,1,5,4,5,1,6,1,2,1,3,0,3,4,3,4,2,1,4,2,4,4,1,1,2,0,2,0,0,2,2,3,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
S01006591,,378,,6,10,4,1,8,2,2,2,0,0,3,2,1,3,0,3,1,2,5,4,12,7,10,22,20,8,13,8,18,22,16,10,6,0,6,10,2,8,1,5,5,3,4,5,0,3,11,4,5,3,6,2,4,4,4,3,7,3,2,2,0,6,2,2,2,2,6,2,3,2,2,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
S01006592,,288,,1,1,7,6,0,2,3,2,0,2,3,2,0,1,1,2,1,0,4,1,3,6,3,13,10,7,15,14,13,13,18,6,14,12,1,8,10,6,2,4,4,8,2,2,4,1,2,2,2,6,2,0,6,2,2,0,3,1,0,3,2,0,0,0,2,0,0,1,0,3,0,2,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1
S01006593,,354,,6,5,2,2,3,4,4,2,3,1,0,1,3,0,1,1,1,1,2,2,8,11,10,7,20,17,17,25,14,20,12,12,7,1,11,9,6,9,3,2,3,3,2,6,0,3,1,4,6,4,7,2,0,5,4,1,6,3,3,0,2,0,0,2,4,1,2,1,0,4,0,0,2,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1
S01006594,,303,,4,1,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,2,1,2,0,4,12,12,14,16,18,10,14,6,11,7,3,3,5,2,4,2,4,2,3,3,1,5,1,1,5,1,2,2,3,4,5,0,1,3,4,4,0,1,3,5,0,3,0,7,3,1,3,3,1,2,3,4,2,7,3,2,3,5,3,2,4,3,3,0,2,2,2,1,7
S01006595,,471,,4,5,3,7,0,3,4,1,3,0,2,1,4,3,1,7,3,0,1,3,3,8,12,13,8,25,16,30,24,21,14,20,25,15,10,10,8,11,12,9,6,6,3,1,4,3,4,10,3,0,1,6,3,5,5,5,6,3,6,1,4,1,5,0,2,4,2,6,2,3,0,1,2,1,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,1,0
S01006596,,355,,4,3,5,1,4,5,5,3,7,0,0,3,0,3,1,2,1,4,1,2,1,0,5,10,12,7,9,6,9,14,18,8,7,7,4,2,7,14,0,6,2,11,8,2,6,4,3,0,5,2,5,7,6,2,6,3,2,8,6,1,3,0,2,4,5,2,2,2,1,3,0,1,0,4,0,2,1,0,2,1,2,4,1,0,2,2,3,2,1,2,12
S01006597,,213,,0,2,2,0,0,3,0,1,0,1,0,2,0,0,1,0,0,1,1,0,2,2,4,5,18,8,14,16,11,12,7,9,7,8,4,0,4,4,3,4,6,0,4,3,2,2,2,3,2,4,1,4,1,2,0,1,3,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1
S01006598,,486,,13,5,7,7,6,8,2,5,5,5,4,5,1,4,4,3,2,4,4,3,4,0,4,2,6,14,7,7,9,6,16,9,8,9,4,6,4,6,11,12,9,11,12,8,4,7,10,4,11,8,2,8,6,6,9,5,12,8,5,7,5,5,2,6,11,0,2,6,7,2,2,5,4,4,1,4,5,4,3,4,1,2,1,2,0,1,2,1,1,0,0
S01006599,,401,,4,1,2,2,6,3,0,2,0,0,0,0,0,0,0,3,1,1,4,5,13,5,6,12,5,15,13,9,17,17,14,12,4,1,14,7,3,9,3,3,2,4,6,2,2,7,4,1,1,4,9,3,3,4,2,6,4,6,4,8,4,3,8,4,5,3,4,5,4,1,4,2,1,4,2,4,3,0,2,6,5,0,6,4,5,1,2,0,2,2,7
S01006600,,653,,6,7,4,3,0,0,4,4,2,4,5,3,7,4,2,5,2,7,16,10,12,7,10,17,21,13,13,16,8,12,12,14,19,16,2,5,9,9,9,0,7,7,10,4,3,10,4,2,11,7,3,7,19,4,5,9,4,8,9,7,4,5,6,4,3,3,2,3,7,5,3,1,1,3,3,10,5,3,5,8,13,4,9,11,9,7,11,8,6,12,20
S01006601,,503,,6,5,4,2,4,8,1,3,2,1,2,2,2,0,3,5,4,4,0,4,2,9,7,14,18,5,9,22,9,14,19,13,7,13,11,12,11,5,10,8,4,3,15,6,3,8,6,7,9,6,11,5,6,9,6,5,5,8,4,4,7,3,1,3,0,7,2,6,7,2,1,5,7,6,3,1,4,3,3,3,1,3,2,3,3,1,1,0,0,3,2
S01006602,,457,,5,3,2,4,0,3,4,7,2,6,3,3,1,7,4,3,0,4,3,0,3,3,0,12,7,6,10,11,8,9,6,5,12,3,5,8,4,9,6,10,4,1,0,4,9,1,5,2,4,9,5,9,9,6,8,7,6,6,5,4,4,3,1,4,5,3,6,2,4,3,3,4,4,3,4,7,3,6,6,3,8,5,6,7,5,7,6,7,3,1,19
S01006603,,436,,3,5,0,9,2,7,4,10,2,5,2,3,4,3,3,5,3,3,3,4,2,3,7,7,9,8,5,5,4,13,8,5,12,10,6,2,6,8,4,2,1,8,8,4,5,9,2,6,4,7,8,10,7,7,8,6,8,3,2,4,4,3,2,5,4,0,5,7,5,5,2,3,9,2,2,7,0,5,10,3,5,3,5,6,0,3,1,3,1,0,3
S01006604,,350,,3,3,3,2,9,5,2,5,5,2,4,0,3,3,2,4,2,4,4,5,6,4,0,7,3,5,6,1,2,9,7,10,0,1,3,5,1,1,2,4,3,3,8,7,3,5,7,4,4,6,4,9,4,4,6,9,9,6,11,7,2,4,3,1,5,2,7,3,7,5,7,2,1,1,5,2,4,4,4,1,0,2,2,1,1,1,0,3,1,2,1
S01006605,,453,,4,3,7,7,6,7,8,4,4,8,1,1,3,7,1,7,3,8,6,1,3,4,8,2,4,13,4,4,11,13,10,11,9,8,8,13,5,5,6,8,2,5,3,7,5,4,8,3,2,4,3,7,4,8,5,5,10,4,6,4,1,4,1,3,8,3,3,0,3,5,3,2,3,3,4,3,2,4,4,4,3,6,5,7,8,3,2,2,2,1,7
S01006606,,418,,4,3,3,0,0,4,1,1,2,5,0,2,4,5,0,4,3,1,3,2,8,1,4,7,6,2,4,4,3,6,2,5,3,4,2,6,4,3,5,11,3,6,3,8,6,8,2,4,3,8,14,6,6,6,6,4,6,5,10,5,7,5,6,3,1,7,5,10,6,6,4,7,5,3,8,6,5,7,7,7,8,6,6,1,3,1,5,4,5,3,5
S01006607,,497,,9,4,4,2,8,5,7,3,4,9,6,8,4,7,3,3,7,1,5,9,4,0,9,8,7,5,4,7,4,9,8,7,14,3,7,12,7,5,5,6,3,4,7,6,4,12,8,2,7,7,15,17,11,4,7,1,9,7,6,4,4,4,6,7,2,8,2,2,3,4,1,6,2,4,4,7,3,1,6,7,4,5,3,1,2,2,2,9,0,1,5
S01006608,,647,,12,16,9,10,10,11,7,4,11,5,5,7,8,7,1,7,2,7,8,0,8,9,11,11,13,14,10,20,12,12,15,14,9,22,7,15,11,12,7,7,5,7,8,12,14,4,10,13,8,6,8,8,5,7,5,7,5,3,8,3,9,6,7,7,3,7,7,7,6,6,5,4,2,4,7,5,2,2,4,2,1,3,0,2,2,2,0,1,1,0,1
S01006609,,558,,3,6,7,6,10,9,4,4,8,6,4,9,3,0,9,7,4,10,4,3,4,11,7,9,7,5,10,8,9,4,8,4,4,9,7,12,3,12,7,0,8,5,6,5,4,11,6,10,10,11,11,8,9,9,10,6,7,4,9,8,7,9,4,4,5,11,8,7,8,8,3,3,4,2,6,6,7,2,6,5,7,2,6,4,3,5,1,0,0,0,2
S01006610,,242,,4,4,1,0,4,0,1,4,4,2,1,2,3,5,1,2,3,2,1,0,0,0,2,4,5,10,2,1,3,8,5,1,1,5,4,5,1,2,0,2,1,2,4,3,2,8,0,1,6,2,4,5,2,5,6,7,6,2,4,5,3,2,3,4,2,2,2,1,0,0,1,0,0,3,4,4,3,4,6,2,2,3,0,4,0,1,1,0,2,1,2
S01006611,,491,,4,4,4,9,5,6,6,8,7,3,4,6,6,3,1,5,4,6,1,5,5,5,10,11,8,5,4,3,10,11,7,10,11,13,15,7,4,6,8,7,2,6,9,3,9,4,7,4,5,4,5,7,9,11,7,9,10,5,7,10,6,7,0,2,2,4,5,3,1,3,2,3,3,6,3,2,7,4,4,5,4,3,3,5,6,3,0,2,0,2,1
S01006612,,421,,6,5,5,3,5,0,4,2,2,4,3,3,3,2,0,6,4,6,1,3,0,9,5,4,7,7,9,1,1,6,5,6,11,3,8,3,5,12,3,7,4,5,3,4,3,11,5,9,8,6,10,8,10,6,7,14,0,12,5,8,6,4,4,6,4,8,5,4,5,5,2,6,8,2,0,2,1,6,4,3,2,1,2,2,2,3,2,2,1,0,2
S01006613,,313,,2,5,3,4,4,2,2,2,1,3,2,3,5,5,2,3,3,2,2,4,2,8,5,5,2,3,9,3,8,5,5,6,3,5,3,5,7,7,8,3,3,5,3,12,3,3,2,4,4,7,6,8,5,11,8,7,8,3,7,4,1,2,2,0,2,6,3,1,3,1,2,4,0,1,0,0,1,0,3,5,0,1,1,0,0,0,0,0,0,0,0
S01006614,,333,,3,5,3,3,5,7,3,6,6,4,4,2,2,7,6,3,4,7,7,1,1,3,3,2,3,6,5,7,4,8,6,7,6,5,2,8,10,2,6,4,10,6,3,11,7,12,13,6,3,3,6,5,5,3,3,3,4,5,4,3,3,4,2,2,0,2,4,0,2,1,0,2,1,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1
S01006615,,402,,9,7,5,8,9,7,5,10,12,6,3,3,4,2,7,6,1,7,4,5,3,3,4,1,0,4,8,7,2,3,2,9,10,4,7,12,12,7,8,8,3,12,8,8,9,9,8,11,8,10,8,4,4,5,4,3,5,8,1,4,1,2,3,2,1,4,3,0,4,1,2,0,0,1,0,1,0,2,2,0,0,1,1,1,2,0,1,0,0,0,1
S01006616,,383,,2,1,4,3,2,2,4,3,7,4,2,4,3,3,3,8,3,2,3,3,4,6,6,16,7,8,12,13,14,9,8,10,7,5,5,4,6,6,7,4,0,1,3,2,8,7,3,9,6,9,6,5,11,10,7,11,7,5,9,4,1,5,3,1,5,3,3,0,3,1,1,1,0,0,2,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
S01006617,,340,,5,2,3,4,4,2,2,1,3,1,3,3,2,4,5,4,1,4,6,2,2,2,4,8,3,4,4,3,1,6,3,6,5,7,2,1,4,5,5,4,1,4,6,2,3,6,5,8,7,4,9,6,3,7,5,6,8,4,4,6,5,4,4,3,8,10,4,7,6,3,2,4,2,1,1,2,5,2,2,4,7,0,3,2,0,1,0,1,2,1,0
S01006618,,257,,3,0,2,1,1,0,2,0,0,0,1,2,1,0,3,2,0,1,3,1,2,0,2,3,3,11,6,5,4,3,2,0,1,2,0,2,4,2,4,3,3,1,2,6,4,2,2,8,1,3,5,3,7,5,5,9,10,6,6,6,6,8,5,2,3,3,3,3,5,5,3,3,6,4,4,1,2,3,0,3,1,1,1,1,1,0,2,0,0,1,1
S01006619,,442,,5,4,8,2,2,3,8,2,7,5,4,3,8,5,5,4,4,5,5,5,5,1,7,4,7,5,7,8,0,6,2,1,8,10,10,7,7,10,6,2,4,8,4,7,9,2,5,6,7,12,5,11,11,10,3,10,9,7,9,10,6,5,3,5,7,4,8,4,8,6,7,2,2,1,0,3,3,2,0,1,5,2,1,0,1,0,0,0,0,0,0
S01006620,,444,,4,5,3,4,4,6,2,6,4,2,4,1,4,2,4,2,3,7,2,3,3,1,3,7,7,8,13,6,3,5,6,1,11,6,9,10,3,2,7,7,2,5,6,6,11,2,4,9,3,3,8,8,9,5,10,6,5,7,5,7,10,8,12,5,8,4,5,7,8,7,5,5,6,4,3,4,7,4,5,4,2,1,1,3,1,1,1,1,0,1,0
