"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,FEMALES,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01012051,,250,,3,3,1,0,1,3,1,0,1,0,1,2,2,2,1,4,1,3,3,5,5,3,0,4,3,2,4,2,3,1,0,1,2,0,3,2,2,2,3,3,2,4,2,3,2,5,4,1,6,6,5,4,5,3,7,3,5,2,5,4,4,5,4,3,3,3,3,3,4,1,3,7,4,3,2,2,2,2,1,2,8,6,1,3,2,0,3,1,2,2,1
S01012052,,450,,4,6,3,3,2,1,7,2,0,7,1,2,2,4,2,1,1,6,4,3,4,6,1,4,10,6,4,3,7,6,6,10,3,1,5,5,10,1,6,10,4,9,6,8,4,2,7,10,12,6,8,8,7,5,4,7,4,5,7,4,9,8,5,7,5,6,8,7,4,4,6,6,0,7,7,12,9,7,7,7,2,5,3,1,0,6,4,2,0,0,0
S01012053,,476,,4,3,7,2,5,0,6,8,6,3,6,5,4,2,6,8,5,6,5,12,11,3,5,5,6,6,6,12,6,6,9,6,5,3,8,7,9,5,6,9,2,7,4,7,6,6,6,3,2,9,5,5,8,9,4,8,2,7,6,9,7,1,11,1,3,6,4,1,3,4,9,5,9,4,4,3,6,7,5,5,2,5,4,4,0,0,0,3,2,1,6
S01012054,,410,,11,8,7,4,7,9,5,4,4,6,4,1,3,2,2,4,5,2,9,15,7,16,1,3,12,5,8,12,6,16,11,5,9,9,4,6,3,1,0,7,7,9,5,6,6,5,2,5,4,6,4,6,3,10,7,1,4,2,6,0,4,8,2,0,4,0,1,1,4,1,2,2,2,3,0,3,2,2,4,1,5,3,2,0,0,0,1,0,0,0,2
S01012055,,473,,2,4,6,6,3,6,8,1,4,5,5,2,5,2,4,4,5,5,3,6,3,3,7,7,9,7,8,4,6,5,3,4,4,6,2,3,4,3,5,4,4,11,6,14,6,7,13,6,10,4,8,7,8,7,10,5,8,9,3,3,6,2,2,2,9,6,8,7,8,1,3,4,2,4,3,5,7,11,7,11,8,1,1,7,3,4,3,3,1,0,2
S01012056,,400,,2,2,2,2,2,4,3,4,4,4,3,4,3,6,7,4,2,4,4,8,5,4,0,4,5,3,2,1,3,0,4,3,4,0,4,2,5,4,4,3,4,6,3,8,6,10,15,11,8,9,3,4,4,7,5,6,3,12,6,4,10,5,5,6,3,9,6,2,7,5,7,7,6,6,3,3,8,5,5,4,2,4,4,1,0,1,2,2,0,0,4
S01012057,,410,,5,1,3,5,2,3,4,2,3,2,3,1,3,5,4,5,7,6,4,2,7,5,4,3,4,1,3,2,2,3,2,1,1,1,0,4,0,7,3,9,5,8,5,4,3,6,9,8,7,11,9,8,9,7,9,8,5,4,8,5,5,10,12,4,6,1,6,3,3,3,9,4,6,7,6,4,4,11,4,4,5,4,2,4,2,4,2,2,0,0,3
S01012058,,385,,3,1,2,1,2,2,4,3,3,6,2,2,4,2,6,5,2,5,4,6,4,2,10,9,4,4,3,6,2,3,6,4,3,1,2,5,2,4,2,7,2,2,8,10,9,6,2,4,6,8,13,9,7,5,5,6,5,5,3,4,7,8,8,7,4,7,6,4,5,4,5,3,1,5,5,3,2,2,3,1,3,6,4,1,0,1,1,2,5,2,3
S01012059,,474,,8,5,8,8,8,11,8,4,7,1,5,6,5,6,4,7,6,6,2,5,2,4,6,2,4,6,6,6,8,4,4,7,3,2,4,8,7,2,5,6,3,3,7,3,4,8,2,11,10,5,10,8,3,9,11,5,5,8,10,9,4,7,8,10,6,4,7,2,3,4,2,1,8,5,6,6,5,5,5,6,2,2,3,0,2,1,2,2,2,1,3
S01012060,,466,,9,6,2,11,3,1,5,6,5,4,2,7,4,6,4,5,3,1,5,7,5,4,7,7,4,6,2,4,2,3,4,7,4,8,6,5,4,7,3,5,5,10,4,5,5,5,12,15,3,5,3,7,6,6,9,6,4,4,6,7,7,4,6,8,5,5,3,4,6,2,6,3,7,8,7,6,11,6,2,6,5,2,2,2,5,5,1,2,2,2,6
S01012061,,506,,6,4,1,7,6,1,5,6,4,5,8,2,5,6,6,3,3,7,4,4,3,2,4,8,6,3,5,5,8,5,6,3,4,4,9,7,7,5,4,11,7,10,11,6,9,9,4,12,5,13,7,7,3,14,8,8,4,7,9,12,13,5,10,10,8,6,10,4,4,5,3,5,8,5,9,2,2,3,4,3,5,3,1,0,1,3,0,0,1,0,6
S01012062,,409,,7,4,2,2,5,1,6,4,3,1,4,3,6,3,3,8,1,6,6,9,6,4,6,5,4,3,6,7,3,6,8,7,7,5,3,7,5,4,6,5,5,12,9,3,6,12,7,3,16,9,11,3,5,11,7,5,5,3,4,4,5,9,4,3,7,1,5,4,2,5,3,4,4,3,0,1,3,2,3,2,2,0,3,0,0,1,0,1,0,0,1
S01012063,,288,,8,2,4,2,1,4,10,5,1,4,3,1,4,6,3,5,2,7,3,2,2,2,3,5,3,2,3,4,4,4,6,6,8,7,5,5,4,10,6,8,5,5,2,7,6,8,9,3,6,8,4,4,1,5,3,2,2,2,5,0,2,3,3,2,1,2,0,2,1,0,2,0,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
S01012064,,355,,5,3,10,6,6,6,7,3,7,7,3,5,4,5,4,2,4,7,7,3,7,0,5,6,6,4,10,4,8,6,7,8,7,6,7,4,6,7,7,7,7,5,6,8,8,4,2,9,3,8,5,1,8,2,5,3,6,3,3,0,2,7,1,1,5,2,3,2,1,2,0,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S01012065,,355,,4,9,4,8,9,9,8,8,8,8,7,7,11,11,9,5,4,5,7,4,9,3,4,6,6,4,4,7,5,4,9,6,4,9,3,6,4,4,6,4,0,4,6,5,8,1,4,5,5,1,5,3,7,3,3,4,8,5,2,3,1,1,0,2,3,1,0,0,2,1,1,0,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
S01012066,,467,,6,6,6,7,11,5,10,2,2,8,11,5,12,4,5,4,8,8,8,8,3,8,5,4,9,6,11,8,10,10,9,9,8,4,7,7,11,7,3,5,4,8,4,13,11,10,10,5,8,4,6,8,8,12,7,8,5,6,3,2,5,3,4,2,1,2,3,2,3,0,1,2,2,2,2,2,2,1,0,0,3,1,0,0,1,0,0,0,0,0,1
S01012067,,291,,2,5,2,4,2,3,7,5,4,3,7,5,2,1,7,3,1,6,6,3,3,3,3,5,2,3,4,3,5,7,4,2,2,2,4,2,6,2,2,8,3,5,8,8,7,3,5,6,5,6,10,5,3,5,4,3,3,3,3,1,5,2,5,3,3,2,2,2,3,3,1,0,3,2,1,0,3,1,0,0,0,1,1,0,2,0,0,0,0,0,0
S01012068,,295,,7,4,2,3,3,3,8,2,3,1,3,1,3,4,4,3,6,4,3,6,5,8,8,4,3,5,4,6,1,4,7,4,3,3,1,1,6,3,1,3,5,4,2,4,9,5,8,5,4,9,8,7,5,3,2,6,1,3,0,1,2,1,4,0,4,1,1,1,2,4,4,3,2,5,2,2,2,5,0,1,0,2,0,1,1,0,0,1,0,0,0
S01012069,,240,,3,5,4,3,1,1,2,1,3,3,0,1,1,2,4,1,0,1,7,3,1,3,1,2,3,5,6,4,8,8,6,3,5,7,2,3,3,1,8,4,2,6,6,4,7,5,2,10,0,1,0,5,3,3,3,1,2,4,4,3,0,1,3,3,3,4,4,1,0,1,2,2,1,5,2,1,0,0,3,0,0,0,0,2,0,1,0,0,0,0,1
S01012070,,370,,8,6,6,8,4,2,3,0,2,0,2,5,1,3,3,2,3,4,5,8,1,6,7,5,9,7,6,5,7,10,6,1,3,1,5,10,6,0,4,5,4,8,1,3,4,0,3,6,5,3,4,10,7,10,8,5,6,1,2,3,3,1,4,4,3,5,1,6,5,4,2,3,6,1,3,6,3,2,5,4,5,3,6,1,3,2,3,2,0,0,2
S01012071,,507,,7,6,5,4,2,3,5,7,2,6,4,1,4,3,3,0,1,4,7,10,10,11,13,17,23,9,11,10,9,13,14,6,7,14,11,3,7,6,9,8,7,4,8,6,2,9,4,8,6,6,5,5,6,3,9,7,0,8,3,3,5,7,1,6,6,4,3,3,4,4,2,4,4,3,5,0,2,4,4,1,5,3,3,2,2,3,0,1,1,3,8
S01012072,,539,,7,0,2,8,10,2,3,3,5,6,8,4,3,5,4,6,2,5,3,11,11,4,11,13,13,10,16,6,4,12,10,10,6,12,9,4,4,4,2,8,9,2,7,8,8,6,5,6,8,13,6,6,11,7,7,7,5,4,3,5,7,4,6,6,6,1,6,3,5,2,5,2,4,6,0,6,7,5,5,9,7,5,5,2,6,2,1,1,3,3,10
S01012073,,354,,7,3,2,4,3,4,7,2,4,3,1,1,3,3,2,4,8,4,6,1,7,3,4,4,1,3,6,5,7,7,9,12,9,9,3,3,5,4,3,7,7,9,7,10,13,6,3,2,9,3,9,5,4,6,3,4,3,5,7,0,6,1,4,7,3,2,1,4,1,1,1,2,1,2,1,2,4,2,1,0,1,0,1,1,0,0,0,1,0,1,5
S01012074,,369,,6,2,3,6,6,5,2,5,3,4,5,4,3,4,2,2,6,5,3,2,2,5,3,5,3,6,9,5,9,7,6,8,5,4,5,0,9,6,9,7,4,7,4,3,8,11,11,10,3,8,7,4,4,9,6,7,1,5,1,1,4,2,3,2,2,2,2,7,2,2,1,2,1,2,2,4,2,3,4,6,1,0,2,2,0,2,0,0,0,1,1
S01012075,,380,,4,5,2,2,5,5,5,2,6,5,6,4,6,8,5,5,10,5,7,4,6,8,4,4,5,1,2,2,2,2,4,4,3,3,5,2,2,12,7,9,9,8,6,5,11,12,10,10,8,13,12,9,5,11,11,8,3,2,5,3,0,4,3,3,1,4,0,1,2,3,1,2,0,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
S01012076,,389,,2,3,3,0,4,4,2,4,2,2,7,5,5,2,3,0,1,3,4,8,4,2,5,6,6,6,9,8,7,1,5,1,1,4,8,2,6,4,4,4,2,7,9,3,2,7,10,7,4,12,3,7,1,11,4,5,6,4,4,7,5,4,3,4,2,2,0,8,5,5,5,6,3,3,6,2,10,3,6,6,2,4,4,4,4,2,1,0,1,0,7
S01012077,,382,,3,3,6,8,0,4,5,4,6,4,8,3,5,9,4,3,5,5,3,6,13,4,6,9,6,2,6,7,4,10,10,4,4,5,6,7,5,4,2,6,2,7,1,3,9,8,6,7,9,7,4,7,6,4,4,4,6,5,6,4,6,4,3,5,5,2,1,3,3,0,2,3,8,0,1,1,1,0,0,2,2,1,0,0,0,1,2,1,1,0,1
S01012078,,532,,5,10,4,8,3,11,5,7,7,8,6,7,3,4,11,5,3,3,4,12,3,5,8,4,4,7,3,4,9,6,5,4,7,11,7,6,6,5,8,7,9,9,10,11,5,12,9,9,7,10,7,5,9,4,10,5,5,0,4,5,6,5,3,4,2,2,4,4,2,3,1,1,3,4,6,8,2,2,4,2,2,5,5,6,5,9,7,3,6,8,18
S01012079,,497,,3,4,4,4,4,3,3,5,4,6,2,6,8,3,6,7,5,5,6,6,3,6,3,8,6,4,6,12,7,3,4,13,6,3,1,6,6,6,4,8,4,6,5,9,2,11,7,8,5,7,5,6,7,9,6,13,7,4,8,9,7,8,5,5,9,3,5,5,12,3,8,5,8,7,4,3,3,9,4,2,4,2,1,5,3,5,1,1,2,1,10
S01012080,,471,,14,9,2,13,9,11,8,12,15,6,5,9,5,6,3,8,4,2,9,7,6,4,8,14,3,8,17,7,13,11,10,7,9,4,4,6,5,3,8,11,14,4,8,3,6,6,8,7,6,9,10,2,4,4,7,6,4,2,0,1,4,3,1,1,3,2,3,4,3,2,1,0,2,1,4,0,1,1,1,1,0,0,0,0,1,3,0,1,0,1,1
S01012081,,382,,2,3,2,3,6,6,6,7,2,2,7,5,8,8,2,1,4,2,5,6,3,1,0,8,6,5,9,6,7,11,10,12,5,3,3,6,5,4,4,6,4,6,6,5,7,5,9,8,7,5,2,4,11,7,5,6,2,1,4,1,4,8,2,5,5,2,2,3,4,2,2,3,4,2,0,3,2,5,4,2,1,1,1,1,1,2,1,1,1,0,2
S01012082,,327,,3,0,4,6,8,4,5,5,2,3,2,0,6,3,3,6,5,2,5,4,4,2,4,4,7,2,2,2,7,6,3,1,4,2,9,2,6,3,2,3,7,6,4,3,4,2,3,3,9,2,8,3,4,5,8,6,1,7,3,2,2,9,1,4,6,5,2,1,1,1,2,6,1,4,2,2,3,3,6,2,3,2,4,3,3,5,1,0,0,1,1
S01012083,,413,,1,6,1,4,5,4,7,1,2,2,6,7,1,5,3,3,2,8,6,0,4,4,8,3,5,9,3,2,3,4,2,5,2,6,3,5,2,2,7,5,3,3,8,5,7,8,7,6,3,8,6,5,4,6,2,4,1,1,6,7,2,1,5,7,5,5,10,7,3,4,8,4,4,8,3,5,3,4,4,6,6,5,3,5,6,2,8,5,0,2,15
S01012084,,297,,3,2,0,1,1,5,5,4,5,1,0,3,2,1,3,4,4,8,0,5,4,5,4,7,6,3,2,2,3,2,2,2,3,1,2,6,1,3,2,3,2,2,3,5,9,4,1,9,10,3,5,3,6,7,4,9,1,6,6,1,2,5,5,6,4,3,1,3,6,3,2,4,4,4,2,2,5,2,5,4,3,1,1,2,1,0,0,0,0,0,1
S01012085,,338,,0,1,4,2,3,1,4,2,0,1,3,3,6,3,5,2,3,2,7,6,1,5,3,3,8,3,2,2,5,3,1,2,4,1,3,3,2,3,4,1,8,2,4,8,4,8,10,5,7,3,5,2,8,11,9,4,8,7,4,4,2,4,7,7,6,1,1,6,9,1,6,7,3,5,8,1,1,3,3,2,6,2,2,3,1,0,1,1,0,0,1
S01012086,,482,,8,6,7,10,6,9,4,6,4,2,3,2,5,5,3,4,7,3,1,7,11,8,5,3,9,11,6,4,6,9,4,10,1,6,7,6,8,6,7,12,6,5,6,8,8,6,6,9,4,11,9,11,10,6,4,5,5,4,4,2,3,4,3,4,7,2,2,3,4,5,9,7,7,5,4,2,6,10,4,3,1,5,2,0,3,2,0,0,0,0,5
S01012087,,393,,2,6,5,2,1,2,2,0,3,5,4,4,9,5,7,5,3,1,9,2,2,5,2,5,5,5,7,3,4,7,5,6,3,4,3,1,4,2,2,4,5,6,10,8,12,6,14,4,5,6,5,9,7,7,3,6,5,3,2,0,1,5,11,3,1,2,9,3,1,4,2,2,6,3,3,4,9,3,6,6,7,7,4,3,1,0,1,2,3,0,2
S01012088,,364,,5,1,3,1,5,7,3,5,3,5,5,12,6,6,6,2,1,5,4,2,3,4,3,5,4,5,0,3,6,5,2,4,3,10,3,5,3,6,5,8,15,10,12,5,11,4,9,8,12,4,6,8,9,6,4,6,5,3,1,3,3,4,2,0,4,2,3,4,3,5,2,1,1,1,0,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,0
S01012089,,450,,5,6,7,5,7,5,5,3,1,5,5,5,6,8,1,6,8,6,3,5,8,2,6,5,4,4,5,2,0,5,1,4,5,5,6,8,6,8,8,8,10,10,9,9,6,7,4,12,5,8,8,6,7,9,5,5,7,4,5,2,6,5,5,10,9,4,4,9,8,9,4,4,3,4,5,4,3,3,1,2,1,0,1,0,1,2,1,0,0,0,2
S01012090,,457,,1,4,1,3,7,4,4,4,5,6,3,7,4,4,5,7,9,4,4,5,5,5,5,5,2,5,2,0,5,2,2,8,2,2,0,4,0,4,4,3,6,11,8,3,4,7,5,7,9,13,10,4,7,9,4,12,4,12,11,12,15,10,10,6,14,8,11,8,4,4,1,2,7,6,5,2,3,5,1,2,2,3,2,3,1,2,2,2,1,0,1
S01012091,,279,,3,2,2,0,2,1,2,3,4,3,2,3,5,1,3,3,2,6,4,4,3,6,3,2,4,6,2,0,1,1,3,2,2,1,1,6,6,1,1,3,2,4,5,3,6,1,1,3,5,6,7,5,10,11,2,6,2,4,7,4,3,3,5,6,4,5,5,2,4,4,1,3,5,1,2,1,0,7,3,3,0,1,2,0,1,1,3,0,0,1,0
S01012092,,251,,2,1,2,6,1,0,0,1,1,2,2,0,2,2,2,3,2,2,4,1,2,3,2,1,3,0,1,2,2,4,2,2,4,1,0,5,2,0,3,4,4,5,6,3,3,5,3,5,2,6,10,8,4,3,6,10,3,3,4,6,3,7,5,1,10,1,3,6,4,5,2,3,3,4,0,3,1,3,2,0,1,2,0,1,1,1,0,1,0,0,0
S01012093,,266,,2,0,3,2,0,0,4,0,0,0,1,4,0,4,0,2,2,0,2,2,2,7,2,6,4,1,0,3,2,3,6,2,2,5,1,5,0,4,1,4,6,0,6,7,4,1,5,6,4,3,5,3,3,4,8,5,4,4,2,6,5,4,4,3,9,3,3,4,3,5,2,3,3,9,4,4,2,4,1,2,2,2,4,0,0,1,0,1,2,0,3
S01012094,,420,,3,0,0,2,1,3,2,4,5,5,5,5,2,11,0,9,2,5,4,5,1,4,3,3,1,2,2,1,3,1,2,5,3,3,1,1,3,3,3,6,5,5,8,11,7,9,6,8,10,5,7,8,4,7,3,9,8,4,9,9,8,7,9,7,6,6,9,10,8,2,3,5,2,3,2,3,3,2,2,9,5,6,5,2,2,3,4,1,3,4,13
S01012095,,553,,2,9,6,5,5,8,8,8,6,8,9,5,7,9,8,8,5,9,13,6,6,8,3,5,6,8,4,2,10,10,8,6,10,6,8,3,8,5,13,5,9,14,7,10,11,9,14,13,11,16,13,15,9,5,4,3,5,6,10,8,9,5,6,4,6,7,4,5,1,3,3,4,4,1,2,2,2,1,0,3,1,2,1,1,3,0,0,0,1,1,1
S01012096,,455,,4,0,1,5,1,2,0,4,8,5,1,8,8,1,9,4,8,7,5,10,8,6,4,3,10,2,6,4,3,3,4,6,3,2,6,5,7,1,2,2,8,10,8,7,10,13,9,7,5,4,11,4,5,4,7,6,7,7,6,4,7,5,5,5,8,9,7,10,8,9,6,7,8,5,2,7,3,7,3,1,2,2,0,2,0,1,0,4,1,0,1
S01012097,,363,,5,3,6,2,0,1,5,4,8,6,4,8,6,6,7,3,4,3,4,4,1,2,3,1,6,7,4,6,4,1,5,2,4,3,6,4,5,5,9,6,4,6,6,1,5,6,9,6,7,4,5,10,4,4,4,6,4,4,5,3,2,7,5,3,7,3,4,4,1,4,3,6,3,4,3,4,4,2,1,2,1,1,2,1,2,1,0,0,3,1,3
S01012098,,340,,3,1,4,1,2,5,3,7,9,4,3,1,10,4,3,4,9,8,0,8,2,1,1,7,2,1,5,1,6,3,1,2,3,1,1,2,2,13,4,5,9,8,5,4,6,6,4,10,2,3,7,8,3,5,4,6,4,4,9,3,5,2,3,3,8,2,2,3,2,3,5,3,2,4,2,1,3,3,4,4,3,1,4,1,0,4,0,0,0,0,1
S01012099,,494,,5,5,6,2,3,3,4,3,8,4,6,3,7,5,6,5,4,6,5,4,3,6,6,2,5,2,8,1,6,6,2,6,3,7,4,3,1,5,2,11,6,8,4,11,10,10,5,6,5,3,4,9,16,7,2,6,5,5,6,4,6,2,6,7,7,2,6,3,6,6,2,3,4,5,5,9,5,5,5,10,3,4,7,8,7,6,4,3,3,9,21
S01012100,,609,,1,2,4,5,10,7,11,8,8,4,2,9,13,12,12,8,10,4,8,6,2,3,7,8,5,2,9,4,7,6,3,4,6,8,4,8,6,8,4,15,5,13,9,8,16,4,7,13,10,10,16,7,7,4,6,4,12,9,6,5,2,9,16,5,7,11,6,4,1,10,5,7,11,6,5,9,7,5,5,3,6,8,1,3,4,4,4,1,1,2,7
S01012101,,400,,2,2,3,2,0,4,4,6,5,3,3,3,3,7,7,3,6,2,6,7,9,4,4,7,2,2,2,3,2,1,3,5,2,1,3,4,5,2,4,4,8,6,5,4,3,8,13,11,6,9,7,8,7,8,5,3,4,6,11,7,4,3,6,9,6,4,5,6,10,1,4,5,4,4,7,3,5,2,3,2,2,2,1,5,3,2,2,1,0,1,2
S01012102,,369,,9,6,7,9,2,6,4,8,6,10,4,4,3,4,4,4,3,7,6,8,3,8,3,2,8,12,8,5,7,5,10,0,5,2,4,3,8,1,3,7,5,3,8,9,12,8,8,2,5,6,3,2,4,4,6,5,0,4,1,4,6,6,1,3,5,4,1,1,0,1,2,2,3,0,3,0,1,1,1,0,1,0,1,1,2,1,1,1,1,0,2
S01012103,,486,,4,5,8,4,6,3,6,1,3,3,11,4,0,6,4,6,11,6,5,5,8,4,7,9,4,6,15,7,14,12,7,2,4,4,5,6,11,7,4,7,9,11,8,10,11,11,12,12,4,8,10,5,13,6,6,4,4,13,5,5,5,2,2,2,2,4,5,8,4,4,2,5,1,4,2,3,2,2,2,0,5,5,0,0,1,0,1,2,0,0,0
S01012104,,458,,3,4,5,9,8,5,1,8,4,6,5,4,9,11,5,5,4,10,10,9,6,1,1,5,6,1,1,2,3,6,8,2,7,10,3,3,7,12,5,15,3,13,14,12,16,11,8,12,12,12,11,4,14,2,6,5,4,8,2,4,4,0,0,2,4,1,3,2,2,2,4,4,3,4,5,3,1,2,1,1,2,1,0,0,0,1,0,2,0,0,2
S01012105,,605,,10,3,3,4,6,7,5,3,8,7,5,6,7,5,11,10,7,5,6,10,8,7,4,2,9,10,10,6,6,4,6,8,5,5,7,8,6,5,4,8,12,6,6,4,10,5,13,15,14,10,14,12,8,11,11,12,13,13,7,5,7,9,9,8,10,6,7,1,5,3,6,7,6,3,3,5,3,4,3,3,4,3,8,3,6,2,2,3,2,2,5
S01012106,,571,,9,9,14,8,7,4,7,8,7,8,6,5,4,6,4,5,7,5,8,5,5,11,8,7,4,8,8,6,5,6,4,7,14,6,10,4,10,7,10,13,4,10,13,11,12,12,8,14,8,10,6,6,12,4,5,13,11,7,4,5,13,5,4,3,8,3,1,8,3,4,7,3,4,2,4,5,5,3,2,2,5,0,3,4,1,0,1,0,2,0,2
S01012107,,353,,7,6,3,5,6,2,2,0,2,1,2,6,2,4,2,2,6,5,6,3,3,4,4,2,3,2,8,4,0,1,2,1,3,3,0,1,3,1,8,2,4,7,7,4,4,7,8,7,7,4,2,5,7,4,10,4,6,4,9,5,9,8,4,7,8,4,4,4,2,4,3,3,2,4,5,3,6,3,4,0,1,1,7,0,3,2,0,1,1,1,7
S01012108,,528,,2,5,2,1,2,3,3,0,3,2,0,1,5,3,2,1,2,2,4,10,7,5,3,4,2,4,3,4,5,4,5,7,5,4,6,4,3,2,3,4,2,4,7,1,8,6,7,7,5,5,9,6,8,2,7,7,3,7,5,6,4,5,9,6,11,6,4,2,5,6,11,13,15,8,17,15,14,16,12,10,11,18,17,11,4,6,6,1,1,3,12
S01012109,,486,,9,5,13,8,9,3,6,5,1,5,6,2,5,5,2,6,4,5,7,4,9,10,13,8,9,2,14,9,11,12,9,6,17,1,10,8,9,2,7,9,9,3,3,8,9,7,10,6,7,8,3,4,7,8,4,1,10,3,7,2,6,5,6,0,6,2,1,3,3,2,2,1,2,2,5,5,3,7,3,3,3,1,1,1,2,0,1,1,3,2,0
S01012110,,370,,3,2,2,0,1,4,3,2,1,4,2,2,1,0,2,1,0,0,1,3,1,4,6,7,6,4,9,6,8,10,4,3,2,3,7,7,9,6,1,0,3,4,11,7,3,4,1,0,8,8,9,3,3,4,4,4,2,6,1,3,0,8,11,3,3,8,5,2,3,7,4,8,3,7,11,7,5,2,3,6,8,7,3,0,3,0,2,1,1,4,10
S01012111,,282,,3,5,1,5,1,1,2,2,3,5,2,2,4,3,4,4,3,0,6,3,5,8,3,3,4,3,4,2,8,4,5,4,4,3,0,4,4,4,2,4,5,7,8,1,10,4,4,5,1,4,5,3,3,5,5,4,0,0,3,2,0,3,3,2,4,3,1,2,3,2,1,4,2,2,1,0,1,4,1,1,3,1,2,3,2,1,4,2,0,0,8
S01012112,,407,,2,1,5,3,0,1,0,2,2,0,3,2,1,1,3,3,0,5,3,2,4,6,1,7,5,3,6,1,6,7,1,5,6,2,1,0,4,8,5,5,7,3,2,1,3,1,5,8,3,14,6,4,1,6,2,5,9,6,6,7,4,7,10,2,11,11,6,6,3,5,6,5,5,9,9,10,5,7,10,10,5,6,6,3,3,6,1,3,3,3,6
S01012113,,519,,2,5,3,1,3,3,2,3,5,5,4,6,2,3,1,3,4,15,2,0,9,6,4,1,8,4,4,4,4,8,5,7,4,3,5,5,4,7,7,6,6,7,9,4,6,13,10,13,9,9,7,10,11,7,5,6,4,5,3,5,5,9,5,8,7,10,5,8,10,7,3,4,10,12,8,12,4,10,4,11,6,5,8,5,3,5,0,3,0,1,5
S01012114,,504,,3,5,9,4,6,4,10,4,1,6,4,4,8,0,3,3,4,12,9,13,9,23,20,17,10,7,7,1,2,2,4,2,6,5,2,5,11,8,2,6,4,6,6,9,9,7,4,10,4,6,7,6,5,8,4,7,6,4,2,13,7,5,5,6,8,4,2,6,6,4,3,2,5,4,8,8,1,2,3,2,6,2,2,3,1,3,2,1,2,0,3
S01012115,,276,,1,3,0,2,6,5,5,0,1,3,3,2,0,2,3,5,2,3,1,5,2,3,2,1,3,3,0,4,4,2,1,0,2,1,4,2,4,5,3,0,8,9,5,7,8,2,6,4,4,5,4,7,1,2,0,3,0,3,3,1,2,3,5,2,4,6,6,2,6,6,5,6,1,4,5,3,2,5,3,2,4,1,1,1,3,3,1,1,2,0,1
S01012116,,309,,4,3,2,6,2,2,3,2,1,4,2,2,3,5,0,3,1,8,4,4,1,1,3,3,2,7,2,3,1,3,5,4,2,2,2,4,3,3,2,8,7,4,7,6,7,9,8,9,1,5,2,5,2,0,1,1,3,1,5,0,4,3,7,3,3,4,7,4,2,5,9,3,6,4,3,2,6,3,3,3,2,0,2,4,3,2,1,2,1,2,1
S01012117,,426,,9,10,7,11,8,6,4,10,6,6,3,8,4,8,9,7,3,2,5,5,2,4,2,4,3,4,2,5,4,7,9,11,8,8,13,8,9,9,10,10,8,12,10,6,7,16,8,7,9,12,5,3,2,3,6,5,4,3,2,1,1,0,1,1,3,2,1,4,0,3,2,0,1,2,2,0,1,3,2,0,1,1,1,0,1,0,0,0,0,0,1
S01012118,,343,,5,5,5,4,7,6,4,4,2,3,9,3,7,7,8,4,9,4,3,6,4,1,5,1,4,1,4,4,1,3,1,2,1,2,4,5,8,4,5,11,7,7,8,6,9,6,9,6,12,8,10,6,9,8,4,2,4,5,6,1,5,0,3,4,4,0,1,2,0,0,2,2,3,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
S01012119,,448,,2,6,2,4,3,3,5,5,2,7,7,2,5,6,6,7,6,5,6,5,4,4,8,2,3,2,3,1,3,1,5,5,4,0,4,5,5,5,5,4,9,9,4,11,9,6,8,9,5,11,11,5,9,9,3,8,10,4,8,7,8,2,9,13,11,9,8,8,10,4,5,12,3,3,4,2,1,1,3,2,2,2,1,0,1,1,1,0,0,0,0
