"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01006553,,477,,1,2,2,5,2,5,2,2,4,9,5,3,6,2,2,8,4,4,3,1,2,6,4,5,9,7,5,1,2,2,2,4,8,9,2,1,2,6,6,4,5,3,6,11,5,6,3,7,11,4,5,8,8,7,8,7,5,7,2,6,6,9,1,10,4,5,7,8,2,11,8,8,8,12,3,4,7,6,7,3,10,4,5,7,7,6,8,10,3,1,4
S01006554,,424,,11,2,6,12,2,2,7,8,3,3,3,1,2,4,5,1,3,5,1,2,2,3,3,9,10,4,8,5,9,5,7,7,12,11,8,6,12,4,3,5,4,6,6,3,1,7,6,2,1,2,3,6,5,3,5,4,4,10,6,4,3,4,4,5,0,3,5,7,5,3,4,4,4,1,5,5,4,3,0,6,5,2,2,5,5,5,6,2,3,1,9
S01006555,,366,,4,5,10,4,5,3,2,6,2,5,0,0,1,3,3,4,4,2,1,2,0,6,4,8,5,14,3,9,8,17,15,0,13,4,8,2,2,4,5,12,6,4,8,5,8,7,0,3,3,5,4,9,2,4,4,8,3,3,4,6,0,2,2,6,4,3,10,2,1,1,3,1,2,1,2,3,3,1,2,0,2,1,3,3,1,2,1,0,0,0,3
S01006556,,436,,4,8,5,8,8,4,4,4,4,10,1,5,3,4,2,3,4,4,4,2,3,8,2,4,1,7,6,2,7,7,7,5,13,5,10,5,7,6,8,1,4,7,7,6,6,3,7,10,4,5,6,7,6,0,4,4,6,7,3,5,1,5,4,3,7,5,0,3,3,0,1,4,2,3,6,2,2,4,5,6,7,7,8,9,6,4,4,3,1,4,5
S01006557,,371,,4,4,10,7,5,7,5,3,3,4,4,1,3,3,1,0,7,1,1,2,4,9,4,7,5,9,6,7,5,2,5,8,5,0,11,5,6,4,6,6,1,6,3,1,3,8,7,4,5,5,7,7,8,8,0,4,2,5,5,7,2,1,5,7,6,4,4,6,5,2,1,4,2,1,4,2,2,2,6,1,2,1,1,2,3,1,1,3,0,1,4
S01006558,,317,,1,4,2,4,4,3,6,0,4,3,0,3,2,0,1,2,2,2,1,2,5,1,3,1,10,20,12,10,8,4,1,12,6,9,4,5,3,10,6,3,6,9,5,3,4,2,2,4,4,3,3,1,4,2,5,4,1,6,3,3,0,1,5,0,3,4,2,5,2,2,2,2,3,0,1,1,5,2,1,1,3,5,1,1,2,2,2,1,4,1,0
S01006559,,303,,2,4,0,1,3,1,3,5,1,7,3,1,3,0,2,4,1,5,4,3,2,2,0,4,4,4,9,6,5,1,2,2,6,8,4,5,2,0,3,3,2,1,3,5,6,8,7,4,6,6,4,6,7,5,6,3,6,6,8,10,7,1,3,2,2,1,5,5,1,1,2,3,5,0,1,1,1,1,5,4,3,1,4,0,3,1,2,2,0,1,1
S01006560,,508,,6,5,6,8,10,2,9,5,5,3,4,1,2,8,6,4,11,5,2,2,8,6,9,10,5,3,10,6,6,6,8,8,9,12,8,0,6,5,9,10,6,5,3,5,10,8,8,8,13,9,6,10,9,10,5,5,4,3,2,8,7,6,5,8,7,3,5,6,4,3,3,7,3,3,1,1,5,1,4,0,3,3,2,9,5,2,1,3,1,2,10
S01006561,,383,,4,5,4,2,4,0,5,5,4,9,1,4,5,5,1,8,10,5,0,0,5,6,5,1,4,9,0,5,2,4,4,1,8,4,7,4,2,4,3,2,0,5,10,8,5,4,6,7,6,6,4,11,4,5,9,8,4,8,5,6,1,5,7,12,3,9,7,1,2,6,2,1,3,4,2,4,4,2,3,3,3,4,2,0,2,1,2,2,1,1,2
S01006562,,451,,2,6,8,3,7,2,4,1,4,5,1,5,5,5,3,4,9,5,2,1,1,2,5,4,5,4,6,7,2,3,1,8,2,3,10,8,6,10,5,8,3,9,6,6,8,9,6,7,7,10,11,8,7,3,8,8,6,5,7,4,6,11,4,7,4,6,3,2,4,5,4,6,5,3,6,10,6,3,4,5,3,3,3,2,2,5,1,1,4,0,3
S01006563,,385,,7,7,0,1,6,6,0,2,5,3,3,4,3,4,2,4,5,8,3,0,0,3,11,6,1,2,5,4,4,7,6,13,7,3,5,3,3,15,5,13,3,9,6,5,3,2,3,8,2,2,9,3,2,4,6,7,5,1,7,4,5,4,5,4,8,0,5,8,1,5,2,3,6,1,2,9,5,5,0,5,5,0,7,5,0,0,1,1,1,1,1
S01006564,,540,,5,1,5,5,4,6,5,4,4,3,3,1,5,2,2,0,4,1,2,0,9,11,22,19,24,15,15,23,20,27,10,17,10,11,16,11,9,7,6,9,8,3,6,10,2,5,8,4,1,12,3,5,6,5,6,2,3,3,4,7,5,3,7,4,0,7,3,2,1,2,3,3,3,2,1,2,2,1,6,2,6,4,3,0,1,2,3,1,2,1,2
S01006565,,451,,7,1,1,1,0,3,3,1,0,0,2,0,0,0,1,2,0,2,10,16,28,30,31,20,21,22,16,18,14,17,13,7,16,2,6,6,6,4,4,2,4,8,8,0,7,5,3,6,2,1,3,6,3,5,1,0,4,2,2,2,2,2,1,6,5,4,2,1,2,1,0,1,6,1,0,2,0,1,0,1,1,1,0,0,2,0,1,0,2,0,1
S01006566,,378,,5,3,2,0,3,5,4,1,0,1,1,3,2,3,6,3,0,2,1,2,9,5,7,9,8,17,11,4,14,10,23,11,5,10,12,7,5,2,5,5,2,8,10,4,2,5,3,12,1,6,2,3,5,4,7,2,3,3,3,3,2,6,1,5,5,5,4,5,2,4,3,0,3,2,3,1,1,1,1,2,1,1,0,1,1,1,0,1,0,0,2
S01006567,,411,,3,5,1,0,3,0,3,0,1,0,0,0,0,3,2,0,0,3,1,6,12,18,19,19,21,22,17,15,20,12,17,12,5,3,6,4,5,0,8,4,9,5,3,2,5,2,3,1,3,3,9,6,5,5,2,1,4,3,3,5,2,1,3,3,3,1,3,4,3,1,3,0,0,2,4,2,1,2,0,0,3,6,2,0,1,6,0,0,0,0,6
S01006568,,438,,3,1,2,3,3,5,0,3,1,1,1,3,0,2,2,2,1,2,1,8,9,16,21,24,18,22,33,34,22,28,11,8,9,6,9,9,11,5,1,0,4,7,3,4,3,4,4,3,6,5,2,2,1,2,4,1,1,5,6,1,4,2,3,5,1,3,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2
S01006569,,304,,3,1,3,4,1,2,2,1,5,0,1,3,0,0,2,2,0,4,4,5,2,5,7,17,13,9,19,10,8,6,15,2,13,9,4,1,5,0,2,6,6,6,0,4,4,1,1,1,5,5,0,6,4,3,1,2,8,3,3,0,1,3,2,2,1,3,2,2,2,0,4,3,4,1,1,1,1,0,3,1,2,1,0,0,0,0,1,2,0,1,1
S01006570,,408,,4,3,4,2,9,6,4,4,5,1,6,0,6,2,2,3,5,6,1,3,1,2,8,11,14,14,8,14,3,12,7,3,8,14,8,1,5,9,8,3,0,4,9,13,5,7,5,10,4,6,3,4,6,5,5,5,4,5,7,3,4,3,3,4,2,0,1,3,4,3,3,3,3,2,2,2,1,1,1,4,3,1,2,0,3,3,3,0,1,1,3
S01006571,,434,,4,3,4,4,5,1,2,3,8,6,5,5,2,4,5,5,5,6,3,2,4,0,5,19,3,5,13,14,1,8,0,9,4,14,5,11,10,3,5,4,7,6,8,9,11,4,5,5,9,7,8,9,6,1,5,8,5,3,6,4,6,6,2,6,1,8,7,5,3,1,4,0,4,5,2,1,2,2,5,1,2,2,2,3,1,1,3,2,1,0,1
S01006572,,511,,3,2,6,1,9,2,11,14,7,9,6,6,5,9,5,6,8,7,4,2,5,10,4,7,6,2,1,2,6,2,3,4,7,6,7,11,0,7,6,9,9,3,15,11,9,7,4,10,11,8,10,10,7,9,13,11,11,6,3,7,4,1,5,6,5,5,9,5,2,6,6,3,1,2,3,7,2,4,4,2,6,1,2,3,5,2,0,4,0,2,3
S01006573,,389,,5,3,3,3,6,2,3,4,5,8,2,8,7,4,5,10,4,9,3,3,3,5,6,6,5,2,3,6,5,8,7,3,2,5,5,2,6,5,5,6,2,6,5,9,8,5,5,6,8,11,9,14,11,6,6,7,5,7,9,4,2,5,2,1,0,4,2,3,1,3,3,6,0,2,0,1,3,2,3,1,1,2,1,0,0,1,1,2,0,0,2
S01006574,,478,,7,1,10,6,8,3,2,11,3,6,6,1,7,9,10,4,6,11,6,0,2,3,5,2,6,0,6,5,6,6,1,7,7,2,7,6,2,0,3,7,7,9,8,9,2,12,9,12,14,5,9,5,10,1,11,7,7,6,6,10,5,4,7,3,5,6,8,4,5,0,2,4,4,1,3,2,6,2,4,5,1,2,1,5,3,3,6,2,4,1,11
S01006575,,453,,3,9,1,1,4,8,0,7,4,6,5,4,4,7,7,2,8,6,2,2,1,8,8,7,6,9,14,13,7,9,10,11,1,13,8,9,14,4,11,1,9,5,6,3,2,10,5,4,3,8,7,14,10,7,4,3,5,6,12,1,0,2,3,3,4,3,3,4,2,2,3,5,5,3,2,3,3,1,5,3,2,1,3,0,1,2,0,3,2,0,2
S01006576,,372,,4,5,3,2,5,2,1,6,2,5,4,7,7,5,3,4,1,2,0,2,0,4,5,14,6,12,9,16,3,12,9,6,5,3,11,0,2,5,7,7,10,15,9,5,3,9,11,6,2,8,5,3,5,3,7,5,1,6,4,2,1,1,4,5,1,0,2,1,3,2,1,2,4,2,3,1,1,0,0,1,1,0,3,1,0,1,2,0,0,1,3
S01006577,,365,,3,3,5,1,1,0,4,0,2,2,3,4,2,0,4,3,3,1,0,4,0,3,8,8,4,12,19,18,24,11,9,18,10,11,2,10,4,3,5,5,1,0,4,4,3,3,3,2,3,5,1,7,5,7,3,6,6,7,4,5,1,3,5,1,3,1,2,2,0,1,3,1,1,4,5,1,2,3,2,1,1,3,0,1,3,2,0,0,1,2,2
S01006578,,530,,10,5,2,3,4,1,2,0,2,3,2,3,1,2,3,3,0,3,1,7,13,14,17,24,28,22,23,28,12,25,24,20,23,16,17,2,8,7,2,11,6,4,5,2,8,7,1,2,9,8,3,6,4,3,3,0,4,1,4,4,3,5,3,3,6,6,2,1,0,2,1,0,1,3,1,0,0,1,1,1,1,1,3,1,0,1,0,3,0,2,1
S01006579,,464,,5,5,5,3,0,0,0,2,2,2,2,0,0,1,1,0,1,0,1,0,12,14,20,9,28,29,23,38,28,19,17,6,23,22,13,9,9,4,7,12,5,6,2,3,4,1,0,0,5,2,9,3,4,2,3,1,6,2,2,1,0,1,0,1,3,4,2,1,1,1,0,3,0,2,0,0,1,0,0,1,3,1,1,3,0,1,1,0,0,0,0
S01006580,,383,,3,3,2,2,1,7,2,2,3,3,2,4,0,2,1,4,1,1,2,4,5,7,9,16,3,23,16,15,10,11,13,13,17,14,10,8,4,9,2,5,2,9,5,2,3,8,2,2,3,1,4,2,3,5,6,5,4,7,0,7,2,2,3,1,1,1,1,5,3,2,3,1,0,0,0,1,1,3,0,1,1,2,1,0,3,0,1,3,0,0,2
S01006581,,441,,1,5,5,4,5,6,5,3,5,2,4,5,4,8,1,6,5,2,2,2,0,3,3,3,2,5,2,7,6,5,3,6,2,10,4,4,2,5,7,11,9,6,5,3,7,11,5,10,9,8,9,10,20,5,12,8,11,4,8,5,5,10,4,0,2,1,9,11,4,2,2,3,6,2,5,6,2,2,0,1,3,3,2,2,3,2,3,1,2,2,6
S01006582,,380,,4,4,2,4,3,2,0,5,0,0,2,0,0,1,3,2,1,1,0,2,6,13,13,21,20,30,13,21,30,17,3,9,16,4,0,9,5,7,1,8,6,5,3,4,3,1,3,4,3,3,4,4,3,3,2,4,1,4,5,2,4,1,2,3,3,1,1,2,0,3,0,0,0,0,0,1,1,0,0,3,2,1,0,0,0,1,0,2,0,0,0
S01006583,,331,,3,2,0,0,0,1,0,1,2,0,2,1,2,1,1,0,0,1,2,14,31,27,24,16,17,14,16,12,13,8,14,11,8,5,1,6,5,4,4,2,0,3,3,0,6,2,4,8,2,3,0,2,1,1,0,4,1,1,0,0,1,1,2,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,3,0,2
S01006584,,326,,0,3,0,6,1,3,2,3,1,1,1,0,1,1,0,2,3,1,4,14,11,20,12,17,14,11,16,11,8,7,18,5,6,7,4,7,8,11,3,4,3,1,3,1,3,4,1,2,5,2,4,4,4,2,2,1,3,2,4,1,2,1,2,1,0,3,2,1,3,1,1,0,1,0,0,2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1
S01006585,,382,,3,4,3,3,0,1,1,1,1,4,0,2,0,2,3,2,2,1,4,6,6,16,12,20,22,18,17,16,17,17,11,4,5,6,9,2,2,4,8,2,2,3,6,1,5,2,3,2,2,1,4,4,5,3,5,3,1,2,1,5,2,6,3,0,2,3,5,2,2,2,3,1,3,2,0,1,2,3,1,6,2,2,0,1,2,2,0,0,2,4,1
S01006586,,488,,3,5,2,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,9,23,18,24,30,22,26,21,15,30,15,18,13,8,9,10,4,6,3,0,3,2,3,1,3,6,4,3,5,2,5,2,5,3,2,3,0,4,4,1,6,1,5,10,4,4,4,5,8,8,4,1,6,4,2,9,0,0,0,2,1,4,1,3,2,3,1,1,1,2,2,2
S01006587,,243,,4,3,4,4,3,0,0,2,1,0,0,0,0,1,0,0,0,1,2,1,10,20,14,9,16,17,8,11,12,5,9,4,4,1,2,3,3,4,3,6,2,1,4,0,4,0,2,2,3,2,2,0,0,4,6,2,0,2,0,2,1,0,2,2,0,2,2,1,1,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0
S01006588,,282,,3,3,2,2,0,1,3,0,1,0,1,0,0,0,1,0,0,1,1,7,18,15,13,19,13,25,17,14,15,4,12,6,11,8,5,4,7,6,3,5,1,3,2,8,1,1,0,2,1,1,1,0,1,2,0,1,1,2,1,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,316,,5,7,4,6,2,2,1,2,2,1,0,0,4,4,1,0,2,1,2,13,15,17,14,15,17,12,18,15,16,14,12,8,3,4,4,5,5,4,0,6,4,0,3,1,1,0,2,4,5,4,2,0,4,2,1,1,3,2,0,3,0,1,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
S01006590,,317,,1,4,3,1,1,4,0,1,1,0,1,1,0,1,0,1,1,2,4,2,3,12,4,20,12,18,21,19,16,11,14,12,9,16,8,3,6,0,5,1,6,0,5,2,3,3,3,0,5,3,4,3,2,2,4,1,4,4,2,1,2,0,2,0,0,2,2,3,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0
S01006591,,371,,8,3,1,8,2,1,0,1,0,2,2,0,2,0,3,1,2,4,2,7,6,11,25,15,7,15,10,15,19,15,14,9,3,7,10,2,9,0,5,8,2,2,6,1,3,11,5,6,4,6,5,5,3,3,3,8,4,2,2,0,6,2,2,2,3,6,2,3,2,2,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
S01006592,,288,,2,7,5,0,1,3,1,0,4,3,2,0,1,2,2,1,0,4,1,0,2,1,9,7,6,14,17,9,14,19,11,16,19,2,5,10,9,3,4,6,7,2,3,3,0,1,2,2,6,1,0,5,2,2,2,4,1,0,3,1,0,0,0,2,0,0,1,0,3,0,2,0,2,0,0,1,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1
S01006593,,360,,3,1,3,3,5,4,2,3,1,0,1,3,0,1,1,1,0,1,1,8,6,12,8,19,15,25,27,17,21,12,10,11,4,8,10,8,8,3,2,3,4,3,6,0,2,1,4,6,4,7,2,0,5,3,1,6,3,3,0,2,0,0,2,4,0,2,1,0,4,0,0,2,2,1,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,2,0
S01006594,,285,,1,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,5,9,7,15,15,17,8,11,4,13,6,4,3,5,2,3,4,3,2,2,2,1,5,1,1,3,1,2,2,2,4,4,1,1,3,4,4,0,1,4,5,0,2,0,8,4,1,3,3,1,2,3,4,2,7,3,2,4,5,2,2,4,3,3,0,3,2,2,2,4,5
S01006595,,457,,7,2,7,0,3,4,2,4,0,2,0,4,2,1,7,3,0,1,0,3,4,7,7,18,30,14,22,22,18,14,22,26,14,12,11,6,9,11,10,6,7,5,2,5,3,3,11,4,0,1,6,3,4,4,4,6,4,5,1,4,1,5,1,3,4,2,6,1,3,0,1,2,0,1,0,1,2,0,1,0,2,0,0,0,1,0,0,1,2,0,0
S01006596,,353,,3,6,0,4,6,6,4,7,0,0,3,0,3,1,2,1,4,1,3,0,0,5,9,12,6,11,4,10,17,14,5,7,7,5,0,8,16,0,6,2,13,9,2,6,5,2,0,5,2,5,7,6,2,6,3,2,8,6,1,3,0,4,3,5,2,2,2,1,3,0,1,0,4,0,1,1,0,2,1,2,4,0,0,2,1,3,1,1,1,1,14
S01006597,,232,,4,3,0,0,4,1,2,0,1,1,1,0,0,2,1,0,1,1,2,0,0,2,6,12,10,13,20,12,15,12,9,6,6,6,3,5,4,4,4,6,0,3,3,4,3,1,3,2,4,1,4,1,2,0,1,3,2,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1
S01006598,,485,,3,4,7,4,9,2,5,5,5,4,3,1,4,4,3,2,4,8,2,6,0,3,5,8,12,7,6,6,10,19,8,9,7,3,7,3,3,10,14,10,9,13,8,7,8,11,7,11,7,2,8,5,8,9,5,12,7,5,6,6,5,2,7,11,2,2,6,7,2,2,6,4,4,1,6,6,4,3,4,1,2,1,2,0,1,2,1,1,0,1,0
S01006599,,401,,1,3,2,7,0,0,3,1,0,0,0,0,0,0,2,1,0,1,0,8,9,11,15,5,16,13,12,18,16,15,9,2,1,16,6,3,11,3,3,2,4,5,3,2,7,4,0,2,3,9,3,3,4,2,5,4,5,4,7,3,3,8,3,5,3,4,6,4,1,4,3,1,3,2,4,3,1,3,7,5,2,6,5,6,1,2,1,2,2,2,5
S01006600,,642,,7,3,3,2,0,3,4,2,4,6,2,7,5,2,4,2,6,5,14,12,6,7,13,20,10,11,12,5,13,14,13,16,15,5,6,11,9,10,0,9,6,11,6,4,11,4,4,10,4,4,6,16,4,5,9,4,9,7,8,6,5,7,4,6,3,3,3,5,5,3,1,1,3,4,10,6,5,4,7,11,3,9,11,11,8,10,10,8,13,5,22
S01006601,,511,,7,7,2,5,7,2,4,3,1,2,2,2,1,3,3,4,4,2,4,2,9,7,10,17,8,7,21,10,15,17,13,7,13,12,12,13,6,13,10,4,4,14,6,1,8,5,7,9,6,11,5,7,10,6,5,5,7,4,4,7,2,1,3,0,7,2,6,7,2,1,5,7,7,4,1,4,3,3,3,1,3,2,3,3,1,2,0,0,3,0,3
S01006602,,470,,3,1,7,0,4,6,7,3,6,4,4,1,6,5,5,0,6,4,1,6,4,0,10,7,10,10,12,6,5,6,5,10,3,5,9,1,10,6,9,5,0,0,5,10,3,5,2,4,9,5,8,9,6,8,6,6,6,5,4,5,5,1,5,5,3,6,2,4,4,3,3,4,3,4,6,2,5,7,2,7,6,8,8,5,6,6,7,3,2,2,18
S01006603,,439,,4,2,9,3,6,4,8,2,5,2,3,4,4,3,5,2,4,4,2,2,1,6,7,10,8,5,3,4,13,7,6,11,11,7,5,5,7,5,3,2,7,7,4,5,10,2,5,4,6,8,9,8,7,9,7,8,2,2,4,5,3,2,5,3,0,5,6,5,5,2,4,9,2,2,7,0,5,11,3,5,4,5,7,1,3,2,3,1,1,1,4
S01006604,,367,,3,4,1,10,6,2,3,6,2,3,0,3,4,2,4,2,4,3,6,7,5,2,7,2,7,6,1,3,8,6,8,1,1,5,2,1,1,5,4,4,4,8,7,3,4,6,5,3,6,5,11,4,4,6,9,9,5,10,8,3,5,4,1,5,3,7,3,7,5,7,3,1,1,5,3,4,4,5,2,0,3,2,1,2,1,0,4,1,2,0,2
S01006605,,460,,5,10,6,7,9,6,4,5,9,1,1,4,7,1,7,3,7,8,1,0,5,7,3,2,13,2,7,11,12,10,15,8,9,7,12,5,6,4,6,3,5,3,7,5,4,8,3,3,5,3,7,4,8,5,5,10,5,5,4,1,3,1,3,8,2,3,0,4,5,3,2,4,3,4,3,2,4,3,4,4,5,5,7,7,3,2,3,4,1,3,7
S01006606,,442,,3,3,1,0,5,2,2,3,6,1,3,5,5,0,4,3,1,3,2,9,2,4,5,6,3,2,4,6,0,1,4,6,4,3,8,5,3,5,11,2,6,4,7,6,8,5,5,5,9,14,6,6,6,6,4,5,6,10,6,8,5,6,2,1,7,5,10,6,6,4,7,4,4,8,6,6,7,7,5,8,6,7,3,4,3,6,4,7,4,6,1
S01006607,,496,,2,4,3,7,4,8,6,4,8,6,9,6,7,3,4,6,1,7,7,4,0,11,10,7,2,5,4,5,7,5,8,12,5,8,11,9,4,5,6,3,5,10,6,4,12,9,2,7,7,16,16,11,4,7,2,9,6,6,5,4,4,6,8,2,8,2,2,3,5,1,6,2,4,4,7,3,1,6,7,5,5,3,1,2,2,1,8,0,2,0,5
S01006608,,564,,17,9,10,9,8,5,4,8,4,4,6,8,6,3,7,2,6,7,1,5,4,7,5,11,11,11,13,11,11,15,11,8,18,6,12,11,10,6,4,4,6,8,11,12,5,9,10,7,6,8,8,5,6,4,7,6,3,9,3,8,5,7,6,3,7,7,7,6,5,4,4,2,4,7,5,3,3,3,3,1,3,0,2,2,2,0,1,2,0,0,1
S01006609,,579,,9,4,10,12,9,5,5,9,6,4,10,3,0,9,6,2,10,7,6,3,10,9,11,7,3,9,9,10,6,10,2,5,8,7,11,3,11,8,0,8,5,5,5,5,8,6,11,10,11,12,8,9,9,10,6,8,3,9,8,7,8,4,4,5,11,8,8,8,8,3,4,4,2,6,6,7,3,7,7,7,2,6,5,4,6,2,1,0,0,1,1
S01006610,,233,,4,0,0,3,0,0,3,3,2,2,2,3,5,1,2,3,2,1,0,1,0,2,5,4,8,0,1,2,7,5,1,1,3,4,5,1,2,0,2,1,2,4,3,3,8,0,1,6,2,4,5,2,5,6,7,6,2,4,5,3,2,3,4,2,2,2,1,1,0,1,1,0,4,4,4,3,4,6,2,2,4,0,4,0,1,2,0,2,1,0,2
S01006611,,484,,3,2,8,5,6,6,8,6,3,4,7,6,3,1,5,4,4,3,7,5,2,6,8,5,6,7,3,11,7,8,9,11,12,10,6,4,6,9,6,2,7,9,3,9,4,7,5,6,3,6,6,8,11,7,10,9,4,6,10,7,7,2,2,3,5,6,3,4,3,2,3,3,6,3,3,7,4,4,7,4,4,5,5,7,3,0,2,0,2,1,3
S01006612,,423,,7,6,4,7,1,4,2,1,5,3,4,3,2,0,7,5,4,2,3,3,7,3,4,9,3,7,4,1,4,4,6,10,5,7,2,3,10,3,7,3,5,4,4,3,11,5,10,9,6,8,9,8,8,8,16,0,12,5,8,6,5,4,6,3,8,5,4,5,5,2,6,8,3,0,3,1,6,5,3,2,1,2,2,2,3,2,3,1,0,0,3
S01006613,,300,,4,3,3,3,1,2,1,1,2,1,3,4,6,2,2,3,3,4,4,2,5,4,3,3,3,8,6,8,4,6,2,2,5,5,5,5,6,7,4,3,5,3,10,3,3,3,4,5,7,7,8,6,11,8,6,8,3,7,4,1,2,2,0,2,6,3,1,3,2,2,4,0,1,0,0,1,0,3,5,0,1,1,0,0,0,0,0,0,0,0,1
S01006614,,337,,3,4,4,5,7,3,5,6,3,4,3,2,7,7,3,4,7,7,2,1,2,3,1,3,4,4,6,3,6,6,12,7,4,2,8,7,2,8,5,10,7,3,13,7,12,13,6,4,3,7,5,5,3,3,4,4,5,5,3,3,4,2,3,0,3,4,1,2,1,0,2,1,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
S01006615,,412,,9,6,8,9,8,6,12,13,7,4,3,4,3,7,6,1,9,7,6,2,2,3,2,0,4,5,5,1,3,1,10,9,4,6,14,15,9,9,10,3,11,8,10,9,9,8,12,7,11,8,4,4,5,4,3,5,8,1,4,1,3,3,2,0,4,3,0,4,1,2,0,0,1,0,1,0,2,2,0,0,1,1,1,2,0,1,0,0,0,0,1
S01006616,,397,,1,5,5,3,4,5,4,7,5,2,4,3,3,3,8,3,2,4,3,4,6,4,16,6,8,7,14,15,7,8,17,9,4,6,4,6,6,7,3,0,2,3,2,7,8,4,10,6,9,6,5,11,10,8,11,7,7,9,4,1,5,3,1,5,3,3,0,3,1,1,1,0,0,2,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
S01006617,,341,,2,3,4,4,2,2,0,3,1,4,3,3,4,5,4,1,3,8,1,2,2,5,9,3,3,3,1,1,3,3,4,6,7,3,2,4,6,6,4,1,4,5,2,3,6,5,8,7,4,10,6,3,6,6,6,8,4,4,6,5,5,4,4,8,10,4,7,7,3,2,4,2,1,1,3,5,2,3,4,7,0,3,2,0,1,0,1,2,1,1,1
S01006618,,261,,0,3,1,1,0,3,0,0,0,1,1,1,0,3,2,0,1,3,2,2,0,2,3,3,13,7,4,6,4,2,0,0,1,0,2,4,2,3,2,3,1,1,6,5,2,2,8,1,3,5,4,9,5,6,9,10,5,5,5,6,9,4,2,3,3,3,3,6,5,3,3,6,4,4,1,2,3,0,3,1,2,2,2,1,0,2,0,0,0,0,1
S01006619,,441,,2,6,3,1,2,8,2,7,5,4,3,8,5,5,4,4,4,5,5,5,3,8,6,10,6,8,6,1,4,2,3,6,8,8,5,6,10,7,2,6,8,3,7,9,4,5,6,7,13,6,11,9,11,3,10,8,7,9,10,7,6,3,5,7,3,8,4,8,6,7,3,3,1,0,3,3,2,0,1,5,3,1,0,3,0,0,0,0,0,0,0
S01006620,,427,,5,2,3,4,6,2,6,4,2,4,1,4,2,4,2,3,5,2,3,3,1,3,8,6,7,8,5,0,4,6,4,8,7,9,7,4,2,7,7,2,5,6,6,11,2,5,9,3,3,7,8,9,5,10,6,5,7,5,7,10,8,14,3,8,4,6,7,8,7,5,6,5,4,3,4,7,4,5,4,2,1,1,4,1,1,1,1,1,1,0,0
S01006621,,273,,2,5,2,3,6,4,2,0,4,1,2,3,2,1,4,1,5,1,1,2,0,7,3,6,4,9,3,5,2,5,5,7,3,3,2,4,2,2,4,5,4,7,3,4,1,6,3,4,3,1,2,4,3,2,5,4,6,0,3,5,3,2,3,6,5,10,4,7,6,3,5,2,1,2,3,0,1,1,2,2,0,1,0,1,0,1,0,0,0,0,0
