"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01012860,,433,,3,1,4,6,4,4,1,1,4,0,6,5,3,6,5,3,4,6,6,0,4,4,6,6,3,2,3,3,5,2,5,0,6,4,2,2,6,1,2,2,10,8,6,2,6,5,5,3,5,9,6,3,7,6,8,3,8,5,11,11,4,7,6,5,4,10,8,6,4,7,6,9,5,4,5,4,6,1,14,3,7,6,5,8,5,4,2,2,2,3,4
S01012861,,304,,4,6,2,7,1,2,3,4,1,1,5,1,5,1,4,3,2,6,0,5,5,4,5,1,2,6,2,3,5,8,2,3,6,6,5,2,3,4,2,3,7,7,0,3,3,4,5,2,3,5,6,7,2,7,5,6,3,4,6,6,4,4,4,5,2,5,6,3,4,2,5,3,4,4,1,0,4,3,2,1,1,0,2,2,0,0,1,1,0,0,0
S01012862,,289,,5,2,2,0,1,3,2,6,0,1,7,0,1,2,1,4,6,3,3,0,3,7,4,8,3,3,2,1,4,3,2,5,8,7,4,5,0,4,7,12,5,10,4,3,7,5,4,7,3,0,2,2,5,2,9,6,8,5,2,1,5,0,5,3,5,1,4,3,7,3,2,2,2,0,3,3,2,2,2,1,2,0,0,0,1,0,0,0,0,0,0
S01012863,,324,,3,2,4,1,1,0,3,3,2,0,3,5,0,2,1,1,1,1,0,1,2,3,3,3,7,9,15,7,9,3,5,5,9,6,4,9,11,3,8,4,4,1,6,5,7,6,6,8,6,2,4,9,4,11,5,4,3,2,6,7,6,3,6,6,3,6,4,2,2,5,1,2,0,0,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1
S01012864,,401,,7,9,4,3,5,4,3,6,1,5,3,5,2,4,3,7,3,3,3,3,3,7,3,5,9,4,4,3,4,11,11,13,4,14,6,11,13,12,8,4,10,4,3,3,11,3,7,6,6,8,8,5,4,4,5,6,3,2,4,4,4,4,1,7,3,3,3,5,4,2,3,3,5,2,4,3,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
S01012865,,351,,3,1,9,4,8,3,7,2,1,7,1,2,3,2,0,4,3,5,2,5,0,4,4,5,7,2,1,4,3,1,1,6,4,4,4,2,5,10,2,1,6,2,6,4,4,5,2,3,4,7,8,5,4,4,5,7,4,5,3,6,7,5,5,5,8,6,6,3,1,6,7,5,8,4,5,2,7,2,4,2,3,1,1,0,0,2,3,1,1,0,5
S01012866,,355,,5,5,4,4,1,2,2,5,2,4,3,6,3,7,7,1,4,2,2,5,4,5,5,11,6,4,6,2,7,9,2,9,0,2,4,0,3,1,3,0,5,8,3,9,6,5,5,6,10,4,6,10,9,8,3,3,5,6,10,4,11,3,3,2,5,4,6,4,3,3,3,3,1,1,1,2,2,0,2,2,3,0,1,3,1,2,1,0,1,0,0
S01012867,,331,,5,6,1,7,3,4,2,3,2,2,0,1,2,2,2,1,4,0,2,2,3,3,5,3,5,5,3,1,1,3,3,6,2,4,4,5,3,5,7,2,4,8,7,5,3,0,9,4,3,2,7,6,2,9,3,6,6,6,5,3,3,5,2,15,7,8,3,3,6,8,9,0,3,6,4,5,4,3,6,5,0,0,0,3,0,0,0,0,1,0,0
S01012868,,306,,1,2,3,4,3,5,0,4,0,4,0,0,0,5,2,2,4,3,2,7,4,8,5,6,3,2,3,5,2,1,7,3,7,6,2,4,1,1,9,6,2,6,8,5,1,4,5,3,9,5,4,6,4,6,1,6,3,4,6,9,2,4,6,2,7,5,1,2,5,4,3,2,5,2,3,2,2,3,3,3,3,0,0,2,0,1,0,0,1,0,0
S01012869,,266,,8,3,3,7,5,0,2,6,3,4,4,4,4,6,2,7,6,5,4,5,13,13,2,3,3,2,7,3,4,2,2,5,8,2,7,1,0,2,3,4,8,7,5,0,1,1,2,3,2,5,5,4,4,4,1,2,3,3,3,2,3,0,2,0,1,3,0,0,3,1,3,3,0,0,1,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
S01012870,,450,,5,4,3,3,3,6,2,4,3,1,3,4,4,7,3,2,4,1,12,6,5,8,1,6,3,7,7,4,1,5,5,6,4,2,0,5,4,8,2,7,5,5,2,8,7,6,7,9,5,7,11,1,12,8,15,12,6,9,11,11,4,7,7,9,6,11,7,6,7,4,4,8,5,4,3,5,2,4,3,4,0,3,1,2,3,1,1,0,0,0,2
S01012871,,371,,5,6,4,4,6,3,4,5,5,2,1,6,3,2,2,0,4,3,5,6,8,7,4,6,3,2,7,3,4,5,2,5,6,6,3,8,2,3,3,11,7,6,1,4,4,5,3,3,5,4,7,4,5,12,7,4,9,7,7,4,5,4,5,1,9,7,3,5,3,8,4,2,1,1,4,6,4,4,0,4,3,1,0,1,0,3,0,0,1,0,0
S01012872,,366,,5,3,9,5,4,5,5,3,4,2,6,3,4,7,5,10,2,6,8,12,3,2,6,5,10,13,1,8,0,6,11,1,12,5,7,4,2,6,1,11,6,2,9,6,1,2,5,5,5,0,7,4,6,4,2,6,3,2,8,3,6,3,3,2,2,3,4,1,2,5,4,3,5,2,0,1,1,4,1,0,0,0,1,0,1,2,1,0,0,1,0
S01012873,,356,,3,6,1,5,1,4,4,7,1,7,1,4,4,0,6,4,5,3,4,6,5,6,5,7,5,4,6,5,5,12,5,3,7,7,8,6,2,0,3,10,6,5,3,5,6,3,0,2,4,6,4,4,8,6,1,3,5,9,11,11,6,8,2,3,2,6,2,7,2,1,7,1,1,2,0,3,3,0,3,1,3,0,0,1,0,1,1,0,0,0,1
S01012874,,358,,3,9,2,4,8,8,5,2,4,1,2,7,1,3,7,7,5,7,7,7,11,2,3,8,7,3,4,7,3,0,6,7,3,6,0,6,4,5,5,5,4,2,3,6,6,4,6,1,4,3,3,5,7,8,4,12,4,4,5,3,2,3,8,4,2,9,3,2,5,1,2,3,3,2,3,5,0,0,1,1,2,1,0,1,3,2,1,0,0,1,0
S01012875,,274,,7,2,2,1,0,3,2,6,3,1,1,1,5,4,1,2,0,4,4,5,9,4,3,3,5,6,7,3,4,9,8,5,4,0,1,6,2,1,3,2,0,6,8,4,7,6,3,4,6,4,6,2,7,6,6,5,1,2,6,7,2,2,2,1,2,4,2,1,2,2,2,2,1,1,4,2,0,1,0,1,0,0,0,0,1,0,1,0,2,0,1
S01012876,,330,,4,5,0,4,4,5,2,1,5,5,1,4,4,3,2,6,0,6,4,8,6,4,1,7,7,7,6,3,8,6,1,4,3,0,5,3,2,2,7,5,2,4,5,6,8,3,2,1,3,5,3,6,0,1,3,2,5,8,5,4,2,6,5,2,7,3,2,9,6,2,7,0,4,6,1,4,5,3,2,7,1,3,3,0,1,0,2,0,0,0,1
S01012877,,323,,1,1,0,1,1,7,2,4,1,6,3,2,2,5,4,3,2,4,2,4,6,7,2,6,1,2,2,5,1,0,5,1,3,7,0,5,2,4,1,6,3,5,9,5,5,5,5,10,7,6,3,1,5,7,3,4,7,4,5,6,8,4,7,6,5,6,3,3,5,7,3,1,5,3,4,2,1,3,1,3,1,2,1,2,2,3,1,1,1,1,2
S01012878,,472,,3,5,4,9,7,7,7,7,3,3,4,4,6,4,4,5,12,4,6,7,9,3,4,4,10,2,7,8,5,5,9,7,8,3,5,1,6,14,7,8,7,5,9,8,7,7,8,4,7,9,11,8,8,10,15,7,7,2,1,4,10,5,10,2,10,6,4,7,6,4,3,4,1,2,4,0,2,0,1,1,3,2,0,2,0,1,0,0,1,0,1
S01012879,,325,,1,4,4,3,3,6,2,2,5,3,1,5,5,8,4,5,4,2,12,8,5,5,7,2,0,2,1,2,3,2,1,1,6,5,2,5,4,4,3,3,6,4,2,3,3,7,4,7,7,3,3,4,6,13,3,9,6,3,3,6,3,2,5,3,7,2,5,1,2,3,9,2,1,1,1,5,1,1,0,1,4,3,1,2,0,1,1,0,1,0,5
S01012880,,419,,0,4,2,3,7,7,4,3,2,4,3,5,6,4,5,5,7,5,10,9,6,6,7,5,10,0,2,0,0,0,2,4,3,2,4,4,2,2,6,4,6,13,3,7,5,6,3,4,9,8,6,10,7,8,4,14,12,3,3,7,8,6,6,5,7,1,5,9,4,3,2,4,2,7,3,4,7,5,5,4,2,3,4,0,3,3,2,1,0,1,1
S01012881,,369,,3,4,1,4,3,1,2,4,1,2,3,2,5,2,4,5,2,1,6,6,10,5,7,3,4,7,3,4,3,6,0,4,7,0,6,0,7,3,1,2,5,3,3,4,5,3,4,4,6,11,6,9,2,4,4,7,3,9,5,3,4,10,5,7,2,4,9,6,3,3,1,8,6,1,2,5,3,2,4,1,7,3,7,5,4,2,2,1,1,0,8
S01012882,,285,,4,6,1,4,4,0,10,0,3,4,1,4,1,4,6,4,4,0,5,6,5,4,4,2,4,1,2,3,3,10,0,4,5,3,5,3,3,3,8,6,7,3,3,2,3,1,3,1,2,5,5,0,2,9,5,3,3,7,3,5,2,5,10,3,2,2,2,3,3,4,2,1,1,1,3,5,4,3,0,0,0,1,2,0,2,0,0,0,0,1,2
S01012883,,308,,5,4,4,6,8,2,1,1,6,1,2,3,3,2,3,4,4,4,1,3,3,3,5,3,0,0,3,2,6,0,9,3,6,5,5,9,1,1,3,3,1,2,4,6,5,4,7,6,5,9,1,8,4,5,5,6,5,2,7,7,6,4,3,2,4,7,1,3,2,2,5,3,2,0,4,2,4,3,1,1,4,0,3,2,1,1,1,0,1,0,0
S01012884,,240,,1,5,4,4,2,1,2,3,5,1,1,3,0,4,3,2,0,2,2,2,1,1,3,3,2,2,4,1,1,3,2,7,2,5,0,0,0,1,1,2,4,1,6,3,2,3,5,1,7,5,1,7,1,1,4,5,4,4,5,3,2,6,4,6,3,9,1,1,4,2,5,3,0,3,1,1,5,1,1,2,3,2,4,1,7,1,0,0,0,1,1
S01012885,,229,,7,6,5,0,1,2,2,0,1,2,3,0,0,0,1,3,3,1,1,2,2,4,4,6,3,9,2,2,6,1,6,0,3,0,4,2,0,4,3,3,6,7,5,4,6,2,1,3,1,3,2,3,6,4,9,4,6,4,2,0,0,0,6,2,1,3,4,4,3,3,1,1,2,0,2,1,3,1,3,0,0,1,1,1,1,1,1,0,0,1,0
S01012886,,381,,1,4,5,1,1,5,4,6,3,3,9,2,6,5,3,7,4,3,5,6,4,4,2,1,3,6,7,2,5,2,2,4,8,5,3,4,4,2,9,4,8,3,4,7,3,4,5,5,5,5,11,15,2,7,4,5,9,6,11,5,2,5,3,7,2,7,6,2,3,4,3,3,6,2,5,5,1,4,4,2,2,4,1,4,1,3,1,1,0,0,0
S01012887,,329,,1,0,2,2,2,3,8,4,6,0,7,1,5,2,3,4,1,2,2,3,4,5,4,2,3,1,1,2,1,2,5,6,0,2,1,3,2,6,6,3,7,4,4,4,4,7,4,9,5,5,3,4,6,3,3,4,7,4,5,7,8,5,8,7,8,4,3,6,2,5,5,3,4,1,4,6,5,5,4,3,3,3,5,1,0,0,1,0,0,2,2
S01012888,,379,,5,0,6,5,0,3,5,5,4,0,2,2,6,6,2,6,7,8,7,1,6,6,4,5,4,1,0,1,0,3,4,4,2,1,4,4,6,2,3,5,6,7,5,5,7,6,8,9,4,7,5,3,7,4,6,3,5,3,9,6,5,3,10,8,10,9,3,5,6,3,4,5,2,1,4,5,5,6,5,0,1,3,2,5,2,1,3,0,0,2,1
S01012889,,438,,7,9,12,7,15,6,8,5,9,7,5,6,8,8,8,6,4,2,8,2,4,5,4,2,2,4,3,3,5,4,5,8,1,9,9,13,14,9,4,10,11,11,4,5,5,7,2,11,8,8,8,3,4,4,6,8,5,7,5,7,2,4,2,7,4,6,4,2,4,2,2,1,1,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
S01012890,,329,,6,1,3,2,9,4,6,8,7,1,8,2,9,2,2,4,6,7,11,6,4,11,4,5,2,4,5,3,5,5,7,7,4,8,2,4,5,5,9,4,6,3,3,6,10,2,12,6,5,3,1,0,2,8,5,1,1,2,4,2,3,3,2,2,3,3,4,3,0,1,4,1,1,2,2,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0
S01012891,,232,,3,2,2,3,2,4,2,4,4,4,3,3,1,3,5,2,3,0,3,3,0,2,1,4,1,4,5,2,1,1,0,1,3,3,5,5,1,6,4,1,7,5,5,5,7,3,1,4,4,7,1,3,2,2,2,2,1,2,2,3,6,2,2,3,3,2,2,2,7,3,1,3,4,2,2,2,0,1,1,0,2,1,2,3,0,0,1,0,0,1,0
S01012892,,502,,5,5,4,1,2,4,3,1,7,9,4,7,6,6,2,4,7,6,3,9,10,6,5,2,7,7,7,4,3,2,13,7,3,8,6,9,5,4,15,9,7,5,7,3,9,13,9,5,4,7,5,9,5,10,9,14,9,9,10,8,5,6,3,7,8,8,2,6,8,7,4,4,3,5,6,5,4,5,4,2,2,1,2,2,2,1,1,0,1,0,4
S01012893,,335,,3,3,8,6,5,10,2,4,8,7,6,3,4,1,3,3,8,1,5,4,4,3,1,3,3,6,0,7,6,5,0,0,6,2,1,5,3,3,2,6,7,12,3,3,2,2,4,1,3,4,2,4,7,5,8,3,6,6,6,4,2,4,6,6,10,4,4,5,2,4,1,1,3,4,3,4,3,0,3,1,0,1,2,5,0,0,1,1,0,1,2
S01012894,,516,,13,14,8,9,9,8,12,5,8,8,9,10,7,7,4,11,7,12,10,7,2,5,5,3,3,3,5,6,7,6,8,6,7,8,8,13,11,8,8,12,12,8,7,4,9,8,9,14,15,11,7,8,9,9,6,4,10,4,3,3,5,2,4,5,3,2,1,2,1,1,4,0,2,0,1,3,2,0,0,2,0,0,0,1,1,1,0,1,0,0,0
S01012895,,263,,6,3,3,4,4,5,3,4,1,3,1,1,2,2,3,5,6,2,6,5,2,6,4,3,3,1,4,2,2,5,1,2,4,1,5,5,4,2,5,2,3,3,7,9,7,0,9,5,12,5,9,2,4,4,2,3,1,5,5,4,4,4,1,2,2,1,1,1,0,0,0,1,1,0,2,2,3,1,0,0,0,1,3,0,1,0,1,0,0,0,0
S01012896,,417,,2,2,0,2,2,4,1,7,3,3,1,0,4,3,5,4,3,6,6,6,5,9,3,10,4,3,2,3,0,2,3,1,5,4,0,7,3,3,2,3,1,6,4,5,5,6,9,7,3,6,8,10,7,11,13,14,6,9,3,6,4,4,6,6,6,9,13,6,10,6,5,7,6,7,6,8,7,7,0,3,6,1,2,1,1,0,1,0,0,2,2
S01012897,,291,,5,3,6,5,4,3,5,5,4,5,3,3,5,2,7,2,3,4,3,6,1,3,1,2,5,3,3,2,1,3,4,10,8,3,1,4,3,5,1,6,5,8,5,7,5,3,2,6,3,2,6,7,3,3,6,5,3,1,6,5,4,2,3,4,4,3,1,2,2,4,3,3,1,2,2,0,2,1,0,0,1,1,1,0,1,0,0,0,1,0,0
S01012898,,282,,1,4,7,3,7,4,7,8,6,4,1,5,4,2,8,7,4,4,0,10,6,1,4,3,1,1,1,1,2,1,5,2,1,4,4,2,2,5,4,13,11,9,6,9,8,8,8,7,9,4,5,8,2,0,4,1,0,4,2,3,3,0,0,1,2,2,1,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
S01012899,,283,,2,2,0,6,3,1,2,3,5,1,3,1,2,5,2,2,0,0,1,6,1,4,1,0,5,3,1,0,2,3,2,1,5,2,0,3,5,4,4,1,1,2,4,4,5,6,2,2,6,12,5,4,9,9,8,9,5,5,6,7,5,5,10,4,7,5,1,2,4,1,7,6,3,0,2,5,2,2,0,0,3,1,1,0,0,1,0,0,1,0,0
S01012900,,363,,3,2,6,1,6,5,4,4,2,3,2,1,5,3,5,5,10,1,0,3,4,5,3,2,3,4,3,5,6,3,7,1,2,1,3,3,0,7,5,4,3,8,5,4,1,2,6,2,7,6,6,3,8,5,6,3,6,7,5,4,4,0,9,1,3,5,7,3,7,3,2,4,3,2,3,6,6,5,4,4,7,3,3,6,4,5,3,3,1,2,6
S01012901,,340,,5,8,4,6,3,5,3,3,5,4,2,4,5,5,2,6,6,2,2,3,5,1,8,2,4,4,9,1,1,3,8,5,7,4,4,3,3,8,10,7,5,4,3,5,5,7,5,3,6,5,7,6,2,6,4,6,3,4,6,1,1,1,0,4,3,6,2,2,4,1,9,4,0,4,3,2,6,1,3,3,0,0,0,0,2,0,1,1,2,0,2
S01012902,,373,,2,3,3,6,5,5,3,0,2,3,6,5,4,2,6,5,1,8,2,2,4,6,7,8,2,5,4,5,6,4,12,5,6,3,8,4,4,7,0,12,5,9,3,10,5,6,9,7,4,5,8,6,2,4,6,4,9,2,4,9,5,7,2,2,2,5,2,2,2,8,2,1,5,2,7,3,0,2,3,3,1,2,0,0,1,1,0,0,0,0,1
S01012903,,388,,4,4,2,6,3,3,4,3,3,1,3,4,3,3,10,3,9,4,7,3,8,7,5,5,5,2,5,3,5,8,4,6,5,8,3,8,4,0,5,6,5,9,11,8,1,6,6,12,8,8,9,7,1,7,5,10,5,4,4,3,2,5,5,1,1,3,3,6,2,8,2,3,3,4,0,5,2,3,3,3,5,4,1,1,0,0,0,0,0,0,0
S01012904,,384,,8,10,0,4,12,15,3,6,4,3,6,4,5,6,5,6,2,7,2,6,1,3,3,4,6,6,1,8,5,5,3,2,8,0,3,7,6,4,12,5,6,7,5,3,5,4,4,9,4,8,4,6,5,6,6,8,7,0,4,3,4,3,6,3,2,5,2,3,4,4,4,3,0,1,2,2,3,1,5,2,3,1,2,3,0,2,3,0,0,1,0
S01012905,,280,,5,3,7,2,2,2,2,1,0,3,4,7,1,6,5,5,4,8,9,3,6,8,7,9,4,6,8,1,4,0,4,1,6,4,7,2,7,3,5,5,7,3,5,3,1,3,4,7,5,3,5,5,0,1,5,4,0,3,3,4,4,1,2,1,1,3,1,0,3,3,4,0,2,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
S01012906,,410,,2,2,3,5,3,4,2,5,2,1,3,3,1,5,3,5,7,3,5,6,4,7,10,8,8,4,10,6,4,7,4,6,6,5,8,6,4,5,11,4,8,5,5,15,8,2,8,7,8,8,10,2,8,7,7,5,7,5,4,7,5,3,5,2,4,8,2,3,2,1,2,5,0,2,4,5,1,2,2,4,5,3,2,0,2,2,0,0,0,0,1
S01012907,,390,,3,3,3,1,6,4,8,5,3,3,3,2,5,6,2,4,4,3,2,1,5,6,5,2,7,3,2,9,3,3,10,3,4,5,6,3,8,3,3,4,9,3,14,5,8,9,8,6,7,5,3,9,10,5,4,5,4,4,3,3,2,6,1,4,4,3,5,6,4,3,2,2,1,5,6,5,1,4,6,3,3,6,5,3,2,4,1,2,1,1,0
S01012908,,300,,1,4,8,7,0,7,4,3,2,0,2,3,2,2,2,5,4,2,4,2,3,7,5,6,3,0,0,1,7,3,5,4,4,2,2,7,0,3,1,2,2,7,5,4,6,5,3,9,5,3,2,8,6,4,5,7,3,2,6,3,2,5,2,3,3,2,3,4,4,8,0,1,3,5,7,3,4,2,4,3,2,0,2,1,2,0,1,0,0,0,0
S01012909,,283,,3,3,2,3,9,1,4,2,5,3,2,2,2,7,1,0,5,2,3,5,1,2,3,3,6,4,2,6,1,6,6,2,3,6,1,3,3,2,0,3,3,6,7,2,7,5,1,10,4,10,4,3,1,3,5,5,2,5,6,1,6,0,0,0,2,3,0,7,3,3,4,1,3,2,0,5,6,1,2,4,1,4,3,2,1,0,1,1,0,0,1
S01012910,,451,,6,7,6,3,4,3,3,2,7,1,3,3,6,6,3,4,4,4,4,5,6,4,1,3,4,5,6,7,5,2,4,7,4,5,13,3,4,7,8,2,10,6,9,7,6,5,7,5,3,8,15,8,10,7,5,7,7,8,8,15,8,3,10,5,9,6,4,5,3,6,1,5,9,2,0,7,2,3,4,4,2,1,1,1,1,0,2,4,1,0,2
S01012911,,343,,1,2,7,1,6,2,2,4,1,2,1,2,6,5,0,5,4,3,1,7,8,5,6,9,4,3,4,4,1,4,5,3,5,1,3,4,0,3,4,7,4,5,4,3,6,6,5,5,7,5,6,6,10,1,7,7,6,2,6,4,2,4,4,4,4,6,5,2,2,4,3,3,1,4,6,2,7,3,4,3,2,5,1,1,4,1,3,2,0,0,1
S01012912,,314,,5,3,3,5,2,7,0,6,3,4,0,4,3,2,4,1,3,2,3,5,5,0,0,6,6,3,0,6,5,4,9,6,10,3,4,3,0,4,3,3,1,3,2,4,3,3,2,6,4,5,10,7,5,7,5,7,5,3,1,4,0,3,5,2,4,3,3,3,2,3,2,6,2,6,3,6,2,2,6,0,5,3,0,2,2,3,3,0,0,0,1
S01012913,,406,,3,2,5,4,3,2,2,6,6,1,2,6,14,4,3,9,7,2,4,6,7,7,5,8,11,1,11,2,9,1,2,2,2,4,4,6,3,3,2,2,3,7,5,4,6,6,9,7,8,6,5,7,6,11,8,8,5,3,5,6,3,6,2,6,7,2,2,4,1,2,3,7,5,4,5,6,4,4,1,3,4,2,2,4,0,2,1,1,0,2,3
S01012914,,433,,3,6,5,3,2,2,5,2,7,5,6,2,3,3,4,9,4,9,6,6,5,1,4,3,11,5,9,6,7,7,9,9,8,7,5,6,3,7,6,6,7,4,9,4,7,7,4,3,12,4,13,9,7,8,6,8,4,4,8,8,3,5,5,5,7,3,5,1,0,4,2,2,4,2,1,4,3,6,3,1,2,3,1,3,0,1,0,0,2,1,2
S01012915,,507,,8,8,7,3,9,5,9,3,13,10,5,14,7,11,5,8,7,4,5,6,5,4,3,12,3,5,5,10,7,8,3,7,6,2,8,6,9,5,10,10,9,12,11,13,12,8,9,11,6,10,8,7,8,9,3,5,8,7,5,4,6,2,2,2,2,3,4,5,2,1,5,1,3,3,5,1,4,2,3,1,2,1,1,1,0,1,2,0,0,1,1
S01012916,,343,,4,2,8,5,2,3,3,2,1,0,2,5,1,3,3,2,6,7,5,5,8,2,6,3,4,4,8,4,6,2,4,5,3,3,2,4,6,3,2,7,7,2,3,5,7,3,7,6,6,1,3,6,4,6,3,4,2,5,5,1,5,1,2,3,4,8,6,5,6,5,4,7,5,4,8,6,4,3,2,1,1,0,5,3,0,0,0,0,1,1,2
S01012917,,348,,3,2,4,3,3,3,2,4,3,2,4,4,3,6,11,7,4,6,9,5,8,6,10,6,5,2,1,1,3,0,3,2,2,0,1,3,0,3,1,4,6,1,7,6,4,10,4,2,7,12,4,6,7,11,8,7,8,4,4,6,2,2,0,6,5,2,7,8,3,0,4,3,2,5,6,1,3,3,1,0,3,2,1,1,1,0,1,0,0,0,3
S01012918,,252,,1,0,3,2,1,1,1,1,2,1,4,1,1,4,5,2,3,4,3,5,2,5,7,3,4,2,4,3,4,2,13,2,3,3,1,3,0,2,1,2,5,7,3,4,8,5,8,6,6,7,3,4,4,3,5,4,4,3,1,1,1,2,3,0,0,0,2,1,2,3,0,2,1,2,3,1,4,3,0,3,6,0,0,3,2,1,0,1,0,2,2
S01012919,,209,,7,0,2,3,1,0,3,0,2,2,3,0,0,5,3,2,4,1,2,4,5,3,1,0,2,4,3,3,3,3,1,1,2,1,4,4,6,2,0,0,1,4,0,7,3,4,4,3,4,3,0,4,3,5,2,1,0,3,2,1,3,4,1,1,2,3,4,1,1,2,2,7,1,5,5,5,3,4,1,0,1,2,1,1,0,1,0,2,0,0,0
S01012920,,276,,4,2,2,2,1,3,1,1,5,3,0,1,4,2,1,1,2,1,4,3,6,4,4,6,4,5,2,2,0,3,2,0,0,1,3,0,1,6,1,3,1,6,1,2,1,3,4,4,7,4,3,7,0,6,8,3,8,4,4,5,3,3,3,4,5,7,4,4,7,9,11,7,9,3,6,3,2,1,3,0,1,2,1,1,0,0,0,0,0,0,0
S01012921,,320,,2,2,3,6,6,1,4,1,2,1,3,3,5,2,4,7,3,6,7,7,7,9,4,4,3,4,6,2,1,1,2,1,1,3,4,4,1,7,6,1,2,4,1,3,9,7,4,12,6,8,6,6,6,8,6,2,10,3,0,0,3,3,2,2,2,3,0,2,7,3,3,3,2,1,2,3,2,3,3,3,3,4,0,1,3,1,1,2,0,1,3
S01012922,,562,,1,6,8,7,10,10,10,10,10,14,8,6,9,12,8,17,8,10,2,8,8,8,5,8,6,6,8,5,8,1,3,4,6,6,8,11,5,8,9,7,8,11,10,15,7,8,12,12,14,11,15,6,3,6,8,5,5,3,4,7,3,4,5,2,5,4,1,1,5,5,3,3,5,4,4,7,1,5,3,4,3,2,2,2,1,1,1,0,0,1,1
S01012923,,334,,3,4,3,1,2,5,6,2,3,5,3,5,4,2,5,4,5,6,3,5,4,9,6,7,7,0,3,4,3,4,3,5,5,4,0,4,3,7,7,3,4,2,4,8,2,6,7,6,15,7,4,5,6,2,6,2,4,8,6,0,3,2,3,2,4,2,0,5,3,4,2,6,2,1,7,2,1,2,3,3,2,0,1,1,1,2,1,1,0,0,0
S01012924,,257,,4,1,5,3,2,3,2,3,4,0,5,3,0,3,4,2,2,7,2,1,6,2,2,5,3,3,3,5,6,4,2,8,7,6,3,5,2,0,4,1,3,2,7,3,1,4,6,6,6,5,5,7,1,5,5,3,2,3,3,2,2,2,4,3,2,2,3,1,1,2,5,1,1,1,3,2,0,2,0,1,0,0,1,0,2,1,3,0,0,0,0
S01012925,,235,,5,1,0,3,0,3,2,1,5,1,5,3,1,3,1,3,3,3,5,2,5,5,2,3,5,3,4,7,1,1,0,1,0,2,2,1,3,1,0,0,3,5,3,1,2,6,4,2,5,4,1,8,6,5,2,7,4,3,4,1,5,2,6,2,3,4,5,3,0,2,2,4,7,2,1,3,1,1,0,2,0,3,0,1,1,1,1,0,0,0,1
S01012926,,355,,6,1,3,0,6,3,4,3,3,4,6,3,4,3,4,3,4,5,6,7,7,4,3,3,8,2,5,5,2,4,6,6,4,8,3,2,4,5,0,5,7,8,7,4,5,5,9,8,3,7,4,3,5,4,7,5,7,4,3,9,3,3,7,5,5,3,6,3,5,4,5,2,2,8,2,1,1,2,3,1,1,2,0,0,1,0,0,2,0,0,0
S01012927,,389,,6,4,4,0,1,5,3,3,4,6,6,7,10,4,4,6,5,5,9,6,2,5,2,2,6,3,8,6,8,5,7,6,8,11,4,6,6,6,5,7,2,6,3,7,8,6,4,5,3,9,5,3,8,4,4,5,8,2,1,4,5,6,6,3,3,8,1,1,3,10,1,1,1,4,7,4,3,2,4,2,1,0,0,1,0,0,2,1,0,1,0
S01012928,,386,,0,3,6,4,5,7,1,6,1,3,3,11,5,6,3,8,6,3,10,1,6,1,5,6,8,4,2,2,5,1,1,5,2,4,3,8,4,4,7,4,4,6,7,10,4,7,6,5,12,9,10,6,4,10,5,7,2,3,7,2,3,7,2,3,6,3,4,6,3,3,0,4,5,3,4,0,4,0,0,1,2,2,8,3,4,5,0,0,0,0,1
