"Table 1b: Estimated population by sex, single year of age, 2011 Data Zone area, and council area: 30 June 2016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Council Areas,All Ages,,,,,MALES,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,,,,MALES,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01006548,Aberdeen City,311,,3,2,7,4,1,4,2,4,1,2,2,2,4,3,0,2,2,4,1,4,2,5,0,3,2,4,2,3,1,7,3,2,2,0,0,10,4,2,3,1,4,4,3,2,4,7,3,0,5,6,7,5,5,12,1,3,4,8,4,3,3,5,1,4,1,10,6,4,5,7,4,6,6,4,2,4,4,4,2,5,5,2,2,3,4,1,1,1,3,1,1
S01006549,Aberdeen City,399,,6,2,1,5,4,6,4,5,4,9,4,4,1,0,5,0,0,7,4,3,4,1,1,2,9,6,9,2,5,3,3,5,4,0,5,4,4,5,10,6,2,3,3,4,12,11,5,0,12,7,7,7,1,4,9,6,9,5,7,10,9,5,9,5,8,4,6,4,3,7,3,4,6,5,4,3,1,3,5,1,3,1,0,0,1,2,1,3,0,3,4
S01006550,Aberdeen City,451,,7,4,7,3,6,8,0,8,0,4,6,3,5,4,2,1,2,6,5,2,4,2,2,1,6,4,5,3,5,0,5,4,3,11,4,3,5,2,8,3,4,2,4,4,1,6,3,7,6,5,6,6,9,8,4,9,9,1,10,11,8,15,11,5,2,4,14,9,7,10,7,4,6,1,4,3,7,5,7,5,4,4,2,2,4,3,4,1,5,3,7
S01006551,Aberdeen City,351,,3,3,4,9,3,6,3,3,4,2,2,2,5,1,6,3,5,1,0,1,4,1,3,5,4,1,3,5,4,3,3,4,3,4,4,2,6,7,6,4,4,2,4,9,4,12,3,2,8,7,9,6,4,7,3,3,5,5,5,5,7,6,5,5,1,9,3,2,2,6,5,2,0,1,7,7,2,2,1,0,2,2,6,6,4,2,1,0,2,0,4
S01006552,Aberdeen City,428,,4,4,6,3,1,6,7,3,7,7,0,3,2,0,4,1,4,5,0,3,10,6,2,0,7,10,9,11,3,6,3,9,7,12,9,9,10,8,8,9,7,2,5,10,7,0,3,3,12,10,2,10,3,1,5,5,9,4,4,8,3,8,7,3,8,8,3,9,1,9,4,4,3,4,2,0,3,3,1,3,0,2,4,4,0,0,0,1,0,1,2
S01006553,Aberdeen City,415,,2,6,0,2,6,4,4,4,2,4,6,3,2,4,3,3,8,2,2,1,8,6,5,2,8,6,1,7,4,8,7,2,6,1,1,10,6,2,2,5,6,6,8,2,3,5,7,0,5,0,5,3,5,7,6,6,8,9,1,8,3,4,8,9,7,5,8,8,3,11,3,6,5,2,7,7,5,7,3,2,4,5,4,4,5,4,1,4,2,0,4
S01006554,Aberdeen City,354,,6,4,5,6,4,6,4,3,2,3,4,2,1,0,8,4,2,2,2,1,3,0,4,5,5,9,4,10,6,1,11,10,6,7,7,5,8,14,3,1,6,10,0,8,0,6,1,2,3,6,5,5,5,2,4,5,2,8,5,2,4,3,3,12,4,0,4,2,2,3,3,6,2,3,2,0,2,2,4,2,3,2,3,2,2,3,1,1,0,0,1
S01006555,Aberdeen City,391,,5,4,5,6,4,0,2,7,4,5,2,1,6,4,3,3,5,2,4,0,7,2,3,1,7,2,9,7,8,15,5,10,10,10,10,7,13,6,6,8,6,7,8,12,2,11,4,5,6,10,4,3,2,7,0,4,6,4,6,7,2,5,4,5,3,0,3,4,6,1,6,2,2,1,2,1,1,2,2,0,0,1,1,1,0,1,1,1,0,1,0
S01006556,Aberdeen City,394,,4,6,1,1,3,2,5,2,2,10,6,3,4,2,5,8,1,4,1,1,2,2,3,5,11,8,8,2,11,6,8,0,11,5,7,8,7,1,0,1,4,4,3,7,3,7,3,11,6,9,6,3,2,7,7,8,8,2,5,9,2,8,5,3,4,3,5,9,2,5,1,1,0,4,4,3,2,1,4,3,1,6,5,3,3,6,4,3,2,0,1
S01006557,Aberdeen City,316,,5,1,5,1,5,3,6,5,0,3,7,1,7,5,3,0,1,1,4,4,5,4,3,0,5,4,8,6,7,5,5,7,6,9,9,4,4,2,2,0,6,3,3,8,6,0,0,9,6,4,5,4,0,9,10,2,4,3,5,2,4,1,2,6,1,3,4,6,3,7,2,4,4,2,1,0,2,2,0,1,2,1,2,1,0,0,0,2,0,1,1
S01006558,Aberdeen City,270,,4,2,1,0,3,4,2,0,4,0,0,0,2,0,4,1,2,3,1,2,4,2,0,0,7,7,8,9,6,3,8,6,11,9,8,14,9,2,0,2,4,5,5,0,3,4,3,3,4,4,2,4,4,1,5,4,1,5,1,7,3,3,3,2,0,5,0,3,4,4,1,2,2,0,1,2,4,0,0,0,1,1,1,3,0,0,1,0,1,1,3
S01006559,Aberdeen City,319,,5,1,1,8,0,0,7,3,2,6,4,5,2,2,5,6,8,3,1,1,2,2,1,5,6,8,9,2,5,6,5,2,3,13,9,10,10,2,5,2,5,4,4,3,2,3,3,2,4,5,6,3,5,3,4,2,7,2,5,3,2,3,6,6,9,4,3,3,5,5,2,0,4,0,1,0,0,2,1,4,0,0,2,1,1,0,0,0,0,2,1
S01006560,Aberdeen City,485,,8,3,7,4,6,11,0,5,10,6,9,7,9,5,6,6,5,8,4,7,5,6,11,6,8,6,7,9,6,7,3,11,7,11,5,3,7,2,8,1,9,3,0,11,6,14,6,17,11,0,6,4,3,14,6,4,7,2,9,5,5,3,4,5,7,7,4,5,6,6,3,3,1,7,4,1,3,0,2,2,1,1,0,3,1,0,2,0,0,2,5
S01006561,Aberdeen City,361,,6,10,5,3,4,5,4,1,7,5,5,4,7,4,0,4,2,5,6,3,5,1,3,3,4,4,1,4,0,3,1,7,0,6,4,8,7,6,3,3,7,5,6,3,8,6,2,6,6,3,11,6,3,7,7,3,11,7,9,4,1,3,2,4,5,8,7,6,4,4,3,0,3,3,3,3,4,1,1,0,1,1,2,1,2,2,1,0,0,0,3
S01006562,Aberdeen City,470,,6,6,2,7,5,8,4,7,3,9,5,10,6,8,2,5,4,6,3,3,1,1,1,5,3,8,10,6,5,0,8,6,3,6,2,3,7,7,4,13,3,10,11,5,6,10,7,3,2,8,7,12,7,8,4,5,5,11,10,8,1,8,12,8,6,8,6,4,5,7,6,2,5,2,3,4,1,0,7,3,1,3,2,2,4,3,0,2,3,0,2
S01006563,Aberdeen City,347,,5,2,4,1,3,8,7,15,11,11,8,9,8,5,4,2,2,3,0,2,1,2,3,2,1,3,9,6,6,11,6,8,1,1,6,2,3,0,6,7,2,3,8,0,6,6,6,4,16,3,9,5,2,6,1,5,0,0,3,4,3,5,0,0,4,6,1,4,3,0,2,6,2,3,3,1,5,2,0,4,1,4,0,0,0,1,0,0,0,2,2
S01006564,Aberdeen City,503,,7,1,0,2,5,4,5,7,2,2,5,1,4,1,3,2,1,3,1,4,1,4,12,20,18,18,29,21,24,18,18,9,13,10,19,4,2,9,9,2,8,6,6,2,9,0,7,11,5,11,1,3,5,11,6,6,11,7,3,2,4,3,4,1,2,1,4,6,3,2,3,2,2,1,3,0,2,1,4,2,2,2,4,2,2,0,1,0,0,0,0
S01006565,Aberdeen City,576,,2,2,0,7,6,0,3,1,1,1,4,3,0,1,1,0,1,1,6,10,16,24,34,43,29,28,23,29,33,25,21,11,18,11,20,7,5,10,5,3,2,6,4,7,0,7,4,11,6,4,8,2,7,4,4,1,1,6,2,7,6,0,3,2,1,2,0,3,2,2,1,0,2,2,1,2,1,0,2,0,0,1,1,0,0,1,0,2,0,0,1
S01006566,Aberdeen City,385,,2,5,3,6,0,2,0,0,0,0,1,1,3,2,6,4,3,1,0,4,1,4,8,10,12,14,15,15,23,3,21,8,17,17,22,11,2,13,7,7,5,2,0,5,1,1,0,7,8,0,4,2,4,4,1,1,3,4,2,4,5,6,3,5,1,0,4,3,4,2,3,4,2,1,0,2,0,1,0,0,1,1,2,0,1,0,0,0,1,1,1
S01006567,Aberdeen City,410,,3,0,4,0,4,3,0,0,0,0,1,2,2,1,1,0,0,1,1,5,12,17,10,15,20,16,13,34,24,16,16,8,18,5,1,7,8,3,0,7,0,3,2,2,5,6,4,2,8,8,1,1,5,9,6,5,2,3,6,2,4,5,0,2,2,4,3,1,2,4,0,5,1,2,1,1,3,0,1,1,3,1,0,0,3,1,1,0,1,0,0
S01006568,Aberdeen City,521,,4,3,3,4,1,0,0,4,1,5,0,0,1,3,1,1,3,3,2,2,3,2,13,7,21,18,35,38,35,17,37,26,18,30,17,9,23,6,9,9,4,0,3,11,2,3,5,6,4,4,0,3,0,8,1,3,0,5,7,3,4,3,6,2,4,0,4,0,3,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
S01006569,Aberdeen City,253,,3,0,0,1,1,1,5,2,1,0,2,0,2,0,0,1,3,2,1,1,4,4,5,7,15,6,7,6,3,9,8,8,7,6,16,8,2,10,1,6,0,5,6,0,4,0,5,0,0,2,3,4,4,5,3,0,4,1,2,5,1,6,1,1,3,0,4,2,0,3,1,3,0,1,2,0,2,0,2,0,0,1,1,0,2,0,0,0,0,0,0
S01006570,Aberdeen City,379,,4,6,1,5,3,0,2,6,4,5,0,4,7,5,3,6,2,5,2,0,5,6,2,13,7,5,10,12,17,4,7,13,7,12,1,8,6,9,2,4,4,1,8,1,6,8,6,12,5,5,7,3,5,7,8,6,1,6,0,9,6,2,3,2,3,5,1,5,1,0,3,1,1,2,2,0,1,1,1,2,1,0,2,1,0,0,1,2,0,0,2
S01006571,Aberdeen City,461,,1,0,5,8,6,3,6,8,5,11,5,8,3,8,4,2,9,2,3,4,4,2,3,4,15,6,12,13,8,8,19,11,5,5,2,10,13,8,3,2,0,6,12,8,14,10,7,5,8,6,6,9,4,3,2,5,4,6,6,7,2,9,4,4,4,10,2,4,5,4,1,3,4,2,3,2,2,0,1,0,2,1,2,3,1,1,0,2,0,1,0
S01006572,Aberdeen City,463,,3,6,2,3,2,4,7,13,4,6,5,7,3,6,5,4,7,7,6,2,3,5,3,6,3,8,10,3,8,7,6,0,0,3,9,1,2,7,4,7,3,5,6,8,7,3,12,3,3,12,15,15,4,6,14,13,8,7,10,2,11,8,7,5,2,6,5,1,4,7,5,6,0,5,5,2,2,1,6,4,0,4,1,2,2,0,4,0,1,2,2
S01006573,Aberdeen City,379,,2,4,8,3,3,0,4,3,6,2,6,8,10,7,9,3,11,6,7,0,5,0,3,6,10,3,2,1,2,1,4,6,4,4,2,0,4,3,4,3,6,4,3,7,7,10,13,7,7,6,6,15,2,8,13,6,9,8,6,5,5,9,2,3,2,1,3,5,5,3,1,2,4,1,0,3,1,1,2,1,1,1,1,1,0,0,0,1,1,1,1
S01006574,Aberdeen City,522,,3,5,4,10,5,6,7,9,11,3,5,3,1,11,0,13,2,10,3,3,5,10,7,9,4,7,1,4,3,10,7,8,14,5,7,4,7,10,5,8,6,10,12,3,7,10,9,7,9,7,6,4,4,12,13,14,11,7,9,10,9,5,5,10,4,2,4,8,4,6,9,1,2,3,2,4,3,2,2,1,0,0,5,1,3,1,0,1,0,0,6
S01006575,Aberdeen City,492,,7,3,1,5,8,6,10,6,5,8,5,3,0,3,5,2,6,6,7,3,0,3,3,3,13,4,15,11,18,11,16,3,13,10,12,17,8,9,4,1,8,10,12,15,7,2,2,10,3,9,7,9,5,6,11,6,8,7,7,6,3,3,5,3,4,3,4,1,3,10,4,2,2,3,1,2,2,3,2,1,1,0,1,0,2,0,3,1,0,0,0
S01006576,Aberdeen City,386,,7,6,8,9,8,5,7,5,4,3,4,4,6,6,3,3,4,5,4,6,0,4,2,4,7,11,9,15,7,7,3,4,4,6,8,11,8,6,7,10,2,4,4,13,3,4,5,6,7,6,6,4,3,2,5,8,4,6,4,6,5,4,2,5,4,1,2,2,3,0,2,0,3,2,1,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0
S01006577,Aberdeen City,450,,5,5,7,4,3,7,6,9,3,4,9,2,6,4,2,2,3,1,2,1,5,2,4,7,10,16,16,19,18,18,16,8,16,13,4,14,8,15,0,9,6,4,6,5,3,6,6,12,5,6,3,3,4,3,4,7,2,3,4,4,7,7,3,3,3,1,6,2,1,3,4,1,1,0,0,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,2
S01006578,Aberdeen City,559,,5,0,0,2,3,3,0,0,4,2,0,5,0,3,2,4,1,0,1,4,0,7,4,12,24,31,27,34,27,26,18,19,20,35,16,10,23,3,5,7,2,7,11,7,8,7,2,0,4,5,12,3,6,12,2,3,7,8,7,5,7,2,5,2,3,6,3,0,1,6,4,2,3,0,0,1,0,0,0,0,1,1,0,2,1,0,0,1,2,1,0
S01006579,Aberdeen City,577,,2,5,5,6,6,1,0,2,1,7,1,4,2,0,0,0,0,0,2,1,4,5,5,7,15,28,20,29,26,33,45,27,30,27,14,28,16,23,10,1,11,5,5,9,7,8,5,3,3,0,0,15,3,3,5,5,2,5,1,3,3,6,3,0,6,1,0,1,0,0,1,1,1,1,0,0,1,2,1,1,0,2,1,0,2,0,2,0,1,2,2
S01006580,Aberdeen City,394,,3,1,5,6,0,0,4,1,1,3,0,2,2,1,3,3,4,3,1,0,1,0,0,7,8,8,16,14,17,16,14,16,18,7,12,21,9,13,11,8,5,5,6,8,3,7,4,5,2,8,4,8,5,1,3,2,7,2,2,0,1,3,3,9,3,3,4,3,2,1,3,0,0,2,1,0,0,0,0,4,2,1,0,2,0,0,1,0,0,0,0
S01006581,Aberdeen City,488,,6,2,5,4,5,5,7,2,3,3,9,5,6,5,5,6,6,8,8,2,7,6,3,2,3,8,9,4,10,7,2,9,7,8,8,7,3,12,4,6,6,7,9,7,4,11,3,7,7,12,8,6,6,13,12,8,5,7,3,11,14,6,9,5,10,3,2,6,5,4,3,4,5,5,0,2,1,3,2,3,5,1,0,1,3,0,3,0,1,2,1
S01006582,Aberdeen City,494,,4,1,3,0,6,3,8,0,5,3,0,1,1,1,0,1,1,1,4,3,4,7,17,12,19,23,26,20,28,23,23,13,6,16,14,12,6,15,13,5,10,14,5,0,1,2,4,9,11,3,9,1,2,2,5,3,4,1,7,4,5,8,4,6,1,4,0,1,4,4,3,2,0,1,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0
S01006583,Aberdeen City,355,,2,5,0,2,5,2,1,1,1,2,2,1,0,2,0,2,1,2,4,8,8,14,15,13,16,9,16,15,23,17,19,13,2,3,5,11,9,9,6,8,7,9,3,8,4,7,2,3,4,0,4,4,2,1,3,2,2,3,0,0,3,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S01006584,Aberdeen City,312,,0,0,4,0,0,3,3,2,0,2,0,3,0,2,0,2,0,3,2,7,12,6,7,7,12,9,7,6,15,11,8,7,9,6,8,9,10,10,6,6,8,7,3,3,0,6,1,2,5,8,5,1,3,4,4,2,7,1,4,5,7,2,2,3,6,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
S01006585,Aberdeen City,467,,6,3,3,3,7,1,5,1,4,0,3,1,3,4,2,0,3,2,2,2,6,9,8,19,14,21,23,27,24,22,13,20,17,7,4,14,14,5,3,6,1,12,7,0,13,1,1,4,7,4,0,4,0,3,3,3,2,0,1,5,7,3,4,0,1,7,3,4,5,4,2,1,1,2,5,1,2,1,1,1,1,2,1,1,3,1,0,0,0,0,1
S01006586,Aberdeen City,589,,5,1,1,1,1,0,4,1,1,1,1,1,0,3,0,0,1,1,1,9,17,33,31,19,25,26,17,29,17,23,18,13,16,12,10,11,11,9,7,8,4,5,5,8,12,8,0,9,10,3,6,5,3,3,3,4,4,3,7,3,3,5,5,11,5,2,10,9,4,8,6,4,2,3,3,1,2,0,3,1,1,2,0,0,2,0,0,1,3,2,1
S01006587,Aberdeen City,307,,7,2,4,1,3,3,2,3,0,1,0,0,1,0,0,0,0,1,4,4,4,4,5,28,17,15,18,16,9,15,8,13,13,7,7,6,5,1,5,4,7,3,6,4,0,1,3,9,3,3,0,1,0,1,3,3,1,0,1,2,2,3,2,0,2,1,3,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
S01006588,Aberdeen City,362,,2,4,7,4,2,2,1,1,5,0,4,1,0,1,2,0,1,2,1,8,14,20,19,21,15,15,16,17,21,16,16,14,10,9,8,5,5,5,6,1,4,2,6,4,0,1,2,0,0,3,2,1,1,1,6,1,3,2,3,2,3,0,3,3,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,Aberdeen City,406,,3,0,4,0,1,1,4,1,0,0,3,1,1,1,0,2,3,2,1,11,12,14,27,14,20,27,19,20,16,14,10,13,12,7,9,6,7,3,5,5,9,6,5,6,5,0,3,7,4,3,6,3,5,1,4,3,1,0,0,4,2,3,2,1,2,2,1,2,5,3,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S01006590,Aberdeen City,476,,3,5,3,2,3,0,2,2,0,1,3,2,1,2,1,2,0,1,0,2,4,8,9,8,11,29,28,29,26,28,12,19,17,21,19,8,18,18,8,12,4,3,0,8,3,5,4,3,11,0,0,3,4,4,6,7,5,5,3,7,0,2,1,1,1,1,3,3,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0
S01006591,Aberdeen City,351,,1,4,1,1,6,6,5,0,5,2,3,0,0,1,1,4,2,1,1,1,4,4,10,0,13,9,10,24,17,14,13,8,11,17,15,10,9,4,10,4,5,5,9,9,1,4,1,1,4,5,1,1,5,4,3,2,2,7,2,4,6,1,2,2,1,1,1,2,1,1,1,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
S01006592,Aberdeen City,411,,0,1,4,0,3,0,1,1,1,3,0,1,3,0,2,1,0,2,0,0,3,2,6,7,12,10,23,19,15,29,23,15,29,24,14,10,8,18,7,4,6,1,14,6,3,4,6,6,4,5,6,2,5,3,2,7,4,3,3,1,1,0,2,1,0,2,1,0,5,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
S01006593,Aberdeen City,474,,5,3,2,3,3,2,1,4,3,4,0,2,3,0,0,4,2,0,2,5,1,2,7,12,17,12,22,28,21,16,28,18,25,15,23,15,13,7,5,8,11,5,5,3,7,2,6,5,0,9,3,5,4,5,2,6,6,0,5,3,1,0,0,4,4,2,3,4,2,1,2,2,4,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3
S01006594,Aberdeen City,250,,5,1,3,0,1,0,2,1,2,1,0,3,1,2,0,0,2,0,0,3,1,2,2,9,6,9,9,12,3,5,7,2,8,9,5,4,7,7,6,6,0,9,0,2,0,0,4,6,3,2,3,1,0,3,1,1,1,3,3,2,4,3,3,2,0,1,7,6,0,3,2,2,4,0,4,1,3,1,2,2,2,0,1,3,1,0,1,1,0,0,1
S01006595,Aberdeen City,472,,2,11,7,2,0,9,0,0,5,3,0,2,1,4,0,3,3,0,1,3,0,1,4,8,4,19,28,19,20,26,15,16,19,19,16,17,14,11,7,15,3,7,7,9,10,0,8,5,2,1,4,9,1,5,11,2,6,3,0,7,4,2,5,0,1,2,4,7,1,2,2,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0
S01006596,Aberdeen City,423,,4,4,7,1,9,6,4,5,4,4,4,2,4,2,3,3,3,0,2,0,1,0,5,2,3,5,14,18,7,17,17,18,6,12,16,8,7,8,7,8,7,6,11,1,10,7,7,5,9,8,6,3,5,6,4,0,0,3,3,3,8,5,4,4,5,4,3,4,1,2,5,1,1,1,0,1,0,2,0,1,1,1,1,0,1,3,1,1,2,0,6
S01006597,Aberdeen City,316,,2,2,0,1,4,0,0,0,3,0,0,1,1,0,0,0,0,2,2,0,6,0,6,5,10,12,12,21,16,21,21,11,15,13,8,10,10,8,7,1,1,1,6,8,3,0,7,3,5,2,0,4,4,1,7,2,4,5,1,2,0,2,0,1,5,0,1,0,0,0,2,0,2,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
S01006598,Aberdeen City,518,,5,4,9,6,4,12,8,10,10,9,5,7,5,5,1,3,6,2,1,5,3,1,1,2,9,5,8,6,5,3,8,11,8,9,8,10,12,24,7,5,10,7,12,14,7,12,4,6,4,7,6,11,5,14,9,3,6,9,10,6,4,6,10,5,5,5,1,6,11,6,0,4,1,5,3,4,1,2,0,2,5,0,2,1,0,2,2,0,0,1,0
S01006599,Aberdeen City,442,,7,3,4,1,3,2,1,3,4,3,3,1,0,0,1,0,2,2,0,0,5,9,0,4,18,17,11,14,22,10,6,13,17,9,12,8,9,4,7,4,8,5,8,5,8,8,6,8,7,5,3,5,6,3,5,8,3,9,8,3,6,3,6,4,6,3,6,2,3,6,3,0,5,2,1,1,7,2,0,0,0,1,3,3,2,1,1,0,0,2,3
S01006600,Aberdeen City,615,,8,5,2,2,6,1,1,3,2,9,0,6,2,3,0,3,0,5,6,10,8,6,10,15,17,25,13,16,17,23,3,9,6,15,16,7,21,11,15,2,7,14,3,11,12,7,10,11,11,5,5,8,8,9,8,3,7,4,4,7,8,6,10,4,2,0,4,8,3,7,9,2,1,4,7,2,6,6,3,2,2,3,4,7,6,5,2,3,0,2,4
S01006601,Aberdeen City,545,,2,2,6,6,7,2,4,2,3,5,8,3,1,1,1,1,2,5,3,7,6,5,8,9,16,17,17,17,16,15,19,9,5,16,10,22,15,3,13,3,8,5,8,5,2,9,9,9,7,5,8,10,13,10,8,11,5,7,5,10,4,5,4,6,5,8,3,2,2,3,3,1,5,4,2,2,2,4,1,1,2,0,2,4,0,0,1,2,1,0,0
S01006602,Aberdeen City,434,,5,3,7,3,3,7,4,5,4,4,3,5,6,2,0,1,8,3,0,4,0,2,3,5,8,12,8,8,10,5,7,15,14,5,9,6,8,6,5,7,12,2,7,10,8,11,7,7,4,5,5,5,5,3,4,3,8,8,4,6,12,1,3,1,5,6,0,2,6,5,2,1,2,0,3,4,4,1,2,2,2,5,2,2,7,1,0,2,0,0,7
S01006603,Aberdeen City,390,,3,5,7,7,2,3,1,6,6,3,0,1,7,6,4,3,4,1,6,3,2,1,2,8,9,3,1,7,6,2,10,3,11,8,7,4,7,8,2,7,8,3,1,4,8,6,5,6,4,5,3,9,2,6,5,7,6,4,9,4,8,4,2,6,3,7,7,7,6,4,0,9,4,1,2,3,1,2,5,2,3,2,1,4,2,2,0,1,1,0,0
S01006604,Aberdeen City,312,,2,6,9,2,5,5,4,1,5,0,3,3,3,2,1,2,4,0,4,4,1,4,4,8,7,9,4,12,2,6,1,2,9,5,6,4,2,2,6,0,2,3,2,1,4,4,7,7,2,6,4,0,6,3,8,1,6,6,7,3,6,7,0,1,5,2,2,3,2,9,3,1,0,9,2,1,4,2,4,1,3,0,2,1,1,0,0,0,0,0,0
S01006605,Aberdeen City,361,,6,10,6,10,7,6,3,3,4,1,3,2,9,3,2,0,2,4,3,1,4,2,0,0,11,6,0,2,5,6,18,3,12,6,5,7,1,1,3,5,6,4,12,9,1,7,3,4,5,3,10,5,2,7,5,6,8,8,2,1,4,3,2,0,3,2,0,1,4,2,3,2,3,2,2,3,0,2,6,2,2,3,2,4,1,2,1,2,0,1,7
S01006606,Aberdeen City,397,,4,4,6,6,3,6,6,3,1,3,2,3,1,4,2,0,2,0,6,3,5,3,7,6,9,3,12,10,5,3,6,2,6,1,4,1,8,3,7,4,6,4,6,6,2,8,4,8,7,12,12,11,6,0,6,0,1,2,4,10,7,6,5,5,3,4,3,6,0,5,5,4,7,5,6,2,3,2,6,6,5,2,3,2,1,1,2,2,1,3,0
S01006607,Aberdeen City,434,,5,4,9,3,7,7,4,1,7,6,1,1,0,6,3,2,3,2,7,0,3,2,0,5,7,9,5,14,9,18,5,2,4,7,6,11,12,2,7,6,0,9,5,8,4,7,8,7,5,6,8,11,7,2,11,14,10,10,4,6,5,2,6,5,2,0,2,4,2,5,0,1,3,1,6,3,6,1,5,6,1,2,2,3,1,3,1,0,1,0,1
S01006608,Aberdeen City,728,,16,18,11,9,7,11,14,7,13,9,8,8,7,8,7,7,11,5,0,8,6,2,3,11,9,16,17,17,16,14,7,21,11,15,12,21,17,19,20,11,8,5,11,7,4,14,10,12,4,9,7,6,12,13,8,13,7,9,8,5,7,5,12,4,5,2,9,6,5,6,3,5,4,5,4,6,4,1,3,2,2,2,2,0,0,1,1,0,0,0,1
S01006609,Aberdeen City,508,,10,5,6,7,7,7,3,4,5,1,5,4,4,5,8,3,8,3,2,8,4,2,1,9,5,13,8,12,13,12,7,2,6,8,7,10,5,3,2,13,4,4,10,7,4,14,4,3,7,14,9,6,8,6,7,6,8,7,15,5,9,2,8,2,5,2,7,6,7,12,4,2,0,4,4,6,2,0,4,2,4,3,4,3,6,1,2,1,0,1,0
S01006610,Aberdeen City,205,,5,2,0,3,3,0,0,2,1,3,0,1,4,0,3,4,1,0,3,1,4,2,1,3,5,2,4,5,4,6,4,5,2,4,2,4,3,2,3,3,6,0,1,1,4,1,2,8,1,2,1,3,1,3,3,3,3,5,2,6,1,3,3,1,0,1,2,2,4,2,2,1,0,0,1,1,2,3,1,1,0,3,3,2,1,2,2,0,0,0,1
S01006611,Aberdeen City,431,,4,12,10,8,6,5,5,6,5,7,5,0,3,4,6,0,1,5,1,2,4,5,4,10,14,5,9,7,5,5,1,14,5,5,8,10,7,8,11,5,11,6,4,14,2,1,6,5,5,10,3,3,9,6,7,5,6,1,11,8,2,6,6,5,6,0,0,1,4,1,0,3,0,0,2,1,1,2,1,5,3,2,3,3,2,6,0,2,1,0,3
S01006612,Aberdeen City,428,,3,3,0,4,3,6,0,5,5,2,5,4,4,6,4,5,4,3,4,3,2,2,4,6,8,9,13,7,9,6,10,4,9,7,7,6,5,3,8,4,4,12,9,7,7,5,6,1,5,8,8,6,5,13,3,5,5,4,6,9,4,3,10,7,5,1,5,5,5,8,4,4,5,1,1,2,2,3,4,4,3,0,2,0,1,0,3,1,2,1,2
S01006613,Aberdeen City,302,,3,6,3,2,3,2,5,1,2,8,1,5,5,5,2,3,2,5,3,4,4,2,3,0,2,8,2,7,7,8,5,4,2,3,2,4,1,6,3,7,9,4,1,3,8,5,4,7,5,7,5,12,4,4,5,3,8,1,6,5,2,3,5,6,2,2,3,3,1,1,3,1,0,1,1,1,0,0,1,1,0,1,0,4,1,2,0,0,1,0,0
