"Table 1c: Estimated population by sex, single year of age, 2011 Data Zone area, and council area: 30 June 2016 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,Council Area,All Ages,,,,,FEMALES,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,,,,FEMALES,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01011786,North Lanarkshire,230,,3,3,3,1,5,6,1,3,6,3,6,4,5,8,1,6,1,3,5,3,3,6,0,0,5,1,1,2,0,1,0,5,8,4,6,1,6,12,6,4,2,5,3,2,7,7,2,2,2,3,11,4,5,1,1,3,1,2,2,2,0,1,1,0,1,0,0,2,1,1,0,2,0,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0
S01011787,North Lanarkshire,519,,6,4,3,7,9,7,2,13,4,3,6,8,9,5,4,7,9,6,9,12,6,4,12,10,9,4,7,7,7,3,6,4,3,11,3,4,5,7,3,9,10,6,4,3,4,11,11,7,15,13,7,7,8,6,6,12,6,5,4,6,7,9,3,1,6,4,2,4,0,10,2,7,4,6,3,4,3,8,6,4,5,3,0,3,1,0,2,0,2,1,1
S01011788,North Lanarkshire,329,,2,1,3,2,3,3,1,3,4,4,6,3,8,6,5,15,9,7,4,1,0,0,0,3,4,3,4,1,2,3,3,1,1,2,0,0,1,8,4,2,2,4,2,9,11,7,4,12,16,6,10,5,3,8,9,9,11,3,2,5,5,8,4,6,5,0,3,4,4,2,1,1,4,0,1,0,0,3,1,0,0,0,0,2,2,2,1,0,0,0,0
S01011789,North Lanarkshire,608,,10,8,5,12,10,11,13,14,6,6,8,7,5,10,4,9,6,3,6,4,12,3,8,1,10,1,4,5,3,13,15,12,11,9,8,6,12,14,11,9,6,7,9,5,11,8,12,11,9,12,6,8,14,11,7,6,8,4,7,4,3,5,9,8,2,6,9,10,4,7,5,6,7,2,3,4,3,5,3,4,2,1,1,2,0,2,0,0,2,3,1
S01011790,North Lanarkshire,600,,4,10,0,11,5,6,6,8,6,11,6,8,9,14,6,12,6,13,13,11,6,17,14,11,9,4,5,4,1,7,8,4,9,10,13,12,11,5,4,10,6,2,10,11,18,11,12,7,6,12,7,11,16,4,3,9,7,10,6,4,9,8,12,2,4,3,4,6,7,8,1,3,7,5,4,3,2,1,2,1,3,1,1,0,0,1,0,0,0,0,1
S01011791,North Lanarkshire,380,,3,3,8,4,4,6,2,1,8,3,3,3,6,4,2,3,3,2,0,5,11,3,3,2,8,2,3,10,5,3,8,4,8,5,8,2,11,7,0,1,1,3,5,4,7,6,9,5,5,3,7,9,1,3,1,1,5,0,5,3,10,7,2,3,3,3,5,6,9,15,5,1,2,1,7,3,1,3,5,2,4,4,4,1,3,3,2,1,1,0,4
S01011792,North Lanarkshire,466,,0,6,0,4,7,7,1,3,4,6,0,4,2,3,4,4,3,5,4,4,0,5,6,3,4,5,1,5,2,8,5,4,6,3,6,7,2,4,4,3,4,9,8,1,7,4,6,6,6,2,9,9,7,6,5,2,0,7,9,3,10,5,7,11,4,8,6,5,5,15,6,9,8,13,7,5,8,8,6,2,4,5,7,8,6,3,5,5,1,4,6
S01011793,North Lanarkshire,565,,5,2,12,7,5,8,4,12,7,5,6,3,4,4,1,2,1,7,4,3,5,4,2,4,1,3,6,10,5,5,11,8,7,11,14,13,9,7,14,12,6,7,9,6,4,10,5,4,12,6,8,7,8,14,7,7,2,11,6,7,7,6,4,9,6,7,8,5,12,3,3,6,1,4,5,4,4,4,7,2,6,5,8,3,8,5,1,3,6,6,8
S01011794,North Lanarkshire,453,,4,0,8,6,2,8,9,1,6,7,5,1,6,4,3,7,4,7,4,4,1,3,8,10,7,5,4,1,10,3,4,8,4,1,6,2,4,6,7,8,9,0,5,7,4,12,8,5,5,9,5,4,4,13,7,4,5,6,8,4,5,6,6,8,9,4,8,5,11,2,4,6,6,9,6,4,3,4,6,3,3,3,2,2,1,1,0,0,2,1,1
S01011795,North Lanarkshire,327,,3,14,1,3,6,5,3,2,3,0,1,4,2,0,4,6,0,3,2,6,7,5,2,4,7,8,5,5,4,5,4,3,3,9,4,2,8,5,0,3,7,2,2,4,2,4,1,2,7,3,4,5,5,5,1,1,6,7,5,6,5,2,3,2,6,5,3,6,8,6,5,3,3,5,1,0,2,3,2,2,0,4,3,1,1,1,1,1,0,1,2
S01011796,North Lanarkshire,366,,6,3,3,0,6,2,7,2,1,5,8,5,4,6,5,4,1,2,6,4,3,3,9,2,6,6,10,5,0,9,8,0,3,0,5,6,6,10,7,2,6,3,5,5,6,4,4,6,4,5,7,3,7,5,6,6,4,3,4,6,6,6,0,6,1,2,5,8,2,3,5,4,4,2,1,4,4,3,4,4,3,2,0,1,2,2,1,1,1,0,0
S01011797,North Lanarkshire,516,,1,2,3,3,5,7,3,6,3,8,1,4,8,4,2,2,6,4,7,12,8,2,7,0,11,5,8,3,5,5,5,5,3,2,3,5,3,6,4,4,3,3,5,6,5,6,12,5,8,15,13,8,12,9,5,19,14,14,6,12,11,6,8,10,11,4,3,9,9,12,5,8,4,4,6,5,1,2,2,7,5,2,1,1,5,3,0,1,0,0,6
S01011798,North Lanarkshire,269,,4,8,4,3,2,1,2,4,2,2,2,6,0,4,1,0,0,3,1,2,6,2,2,1,0,2,9,3,0,2,4,4,9,8,6,3,1,4,2,8,2,4,4,3,6,3,0,3,7,1,5,4,1,4,4,3,5,5,3,5,4,9,6,3,2,0,3,2,3,2,2,1,3,1,3,1,4,2,3,4,1,2,2,0,1,0,0,0,0,2,4
S01011799,North Lanarkshire,444,,2,2,1,3,3,4,1,7,1,6,9,1,4,2,5,5,7,4,4,6,11,3,2,10,9,5,4,4,4,5,1,1,1,5,6,6,5,5,2,10,2,5,6,9,4,7,10,4,7,6,9,7,2,4,11,3,6,12,3,6,5,14,6,8,4,2,3,8,14,10,6,4,12,4,2,6,5,5,0,4,6,4,2,2,1,0,1,2,1,0,4
S01011800,North Lanarkshire,258,,5,1,3,1,5,1,4,4,3,3,5,4,4,0,0,2,3,3,0,1,2,0,0,2,5,0,3,7,0,3,4,2,4,2,3,3,4,4,3,3,0,5,7,6,7,3,0,3,5,4,2,6,6,4,4,5,3,3,1,2,2,4,6,1,3,3,8,4,3,3,6,3,0,4,2,5,1,2,0,1,4,1,1,1,1,0,2,3,1,1,0
S01011801,North Lanarkshire,288,,3,6,2,3,7,2,5,5,0,3,5,1,4,5,9,6,3,3,2,0,0,2,6,2,6,1,4,4,3,8,1,8,4,6,3,5,3,7,3,4,1,3,2,1,5,2,5,3,9,4,6,2,4,5,3,3,1,0,6,3,1,5,6,5,4,1,6,6,2,2,3,2,4,1,3,1,3,3,3,0,0,1,0,0,1,0,0,1,0,0,2
S01011802,North Lanarkshire,368,,5,5,1,3,5,5,3,1,4,2,3,6,5,6,6,7,2,5,7,4,4,2,7,3,5,5,7,3,2,2,4,4,4,2,6,7,4,11,5,4,7,2,2,4,3,5,4,5,12,3,6,5,2,3,5,2,2,3,8,3,6,3,2,4,0,2,3,4,6,7,1,5,2,4,5,0,4,3,6,7,5,6,0,4,0,3,3,4,2,0,5
S01011803,North Lanarkshire,330,,0,3,4,4,2,1,1,4,5,8,8,4,6,3,3,5,6,6,4,6,5,3,5,4,0,3,1,8,2,1,1,5,6,6,4,7,7,4,1,4,2,4,4,1,2,3,3,6,8,3,10,4,6,7,10,4,8,10,8,1,4,3,0,4,4,3,3,3,4,2,2,2,4,3,1,4,0,4,6,2,2,0,0,0,2,1,1,1,0,1,0
S01011804,Orkney Islands,389,,1,5,2,2,9,1,2,7,4,3,1,5,0,0,8,4,5,5,2,0,3,4,2,4,0,5,2,4,3,6,6,4,6,13,4,4,1,2,5,4,5,1,1,4,2,4,8,7,7,11,6,8,6,6,2,4,6,3,7,10,5,5,0,8,5,6,2,5,2,8,6,0,5,7,9,0,5,2,4,2,2,8,5,1,1,3,2,3,2,2,18
S01011805,Orkney Islands,281,,1,1,1,4,2,1,0,0,1,2,2,3,3,4,3,2,3,3,2,1,2,1,5,1,2,7,5,2,3,2,7,3,4,4,5,6,2,2,2,1,2,3,5,9,1,4,3,8,8,6,2,7,0,3,4,2,2,1,3,2,4,5,7,2,7,5,4,4,3,2,4,6,5,3,5,3,7,2,1,1,2,2,3,0,3,4,0,0,2,1,4
S01011806,Orkney Islands,435,,2,5,5,2,5,5,4,2,5,2,6,7,0,5,5,5,5,8,1,0,7,6,6,5,4,10,3,9,6,3,5,4,5,0,3,2,2,10,4,3,9,3,5,8,4,6,5,7,5,13,7,5,6,10,7,10,7,5,4,6,5,6,2,3,10,4,6,8,8,8,8,3,5,2,4,4,5,5,6,0,2,2,2,2,4,3,5,1,0,0,4
S01011807,Orkney Islands,526,,3,2,2,1,6,5,6,4,7,2,7,2,4,7,6,4,5,8,7,7,8,6,2,2,6,2,9,5,0,6,0,5,4,9,0,5,5,5,3,0,4,3,7,6,9,5,5,12,9,5,12,7,7,8,11,9,12,10,14,13,6,10,9,4,3,15,11,4,16,10,11,6,0,8,6,4,6,4,8,8,3,3,0,4,1,6,0,8,3,0,4
S01011808,Orkney Islands,366,,4,2,3,0,3,7,9,4,8,3,2,3,2,3,2,7,9,8,3,0,0,6,3,5,8,5,5,6,7,5,6,6,4,3,3,4,2,4,1,1,2,2,4,12,6,10,5,2,9,3,8,5,6,3,4,2,9,6,5,1,1,5,4,3,6,3,1,3,8,3,4,3,0,3,2,4,10,0,6,4,2,2,4,3,1,2,7,1,0,1,0
S01011809,Orkney Islands,343,,0,2,0,5,1,2,3,2,5,6,3,5,5,1,4,5,5,1,3,5,0,3,1,2,1,2,1,1,0,4,3,4,0,2,3,5,1,1,6,1,6,3,7,7,0,5,7,5,14,7,13,8,7,5,9,2,7,10,7,4,8,4,0,4,7,8,6,12,2,5,3,2,6,5,3,3,6,2,4,6,1,0,2,1,0,0,2,0,3,0,1
S01011810,Orkney Islands,518,,6,6,3,9,3,7,6,5,5,7,4,5,5,6,2,5,2,6,8,5,7,3,1,1,0,5,3,5,5,2,13,3,7,6,3,5,7,9,7,8,7,0,10,5,5,7,8,6,5,9,10,5,6,6,9,8,5,7,13,14,8,7,11,17,4,4,9,6,13,12,3,6,7,7,5,3,4,4,9,3,2,3,4,3,1,3,2,2,0,0,6
S01011811,Orkney Islands,539,,5,1,3,6,5,9,3,9,6,7,9,8,5,6,6,0,7,3,5,2,0,4,4,2,5,5,0,0,1,7,8,13,4,11,4,6,6,5,6,7,8,8,7,7,10,5,8,8,12,9,9,6,7,12,7,5,12,9,8,11,7,9,8,5,14,13,5,5,7,9,9,8,9,6,6,4,6,7,0,8,4,4,1,1,2,3,2,1,0,3,2
S01011812,Orkney Islands,329,,2,2,4,5,1,1,6,5,3,3,2,3,4,8,7,3,1,4,3,2,7,1,2,3,2,0,3,2,3,3,2,3,3,1,2,5,2,5,1,2,3,6,4,5,6,8,6,5,8,7,6,2,8,7,10,6,6,4,4,9,10,5,4,5,4,6,6,3,6,6,1,1,3,2,2,3,2,4,1,1,2,1,1,2,1,1,0,0,1,0,4
S01011813,Orkney Islands,408,,7,5,0,4,4,3,4,4,8,6,7,8,6,6,5,3,7,4,7,0,0,4,1,9,7,4,4,2,6,7,4,3,2,1,5,6,4,11,5,2,6,14,5,6,3,11,6,3,7,7,4,9,11,2,2,6,3,8,4,3,11,6,5,0,6,3,6,0,8,2,3,5,4,5,5,1,7,1,3,3,1,0,1,2,1,2,3,2,0,2,5
S01011814,Orkney Islands,395,,0,5,3,6,4,4,12,6,4,7,7,5,5,3,8,6,5,3,2,3,4,3,4,2,2,2,4,1,3,5,4,1,4,7,5,2,1,7,9,5,1,2,4,6,6,8,8,4,4,8,5,8,8,10,3,8,10,2,5,9,5,6,5,6,3,10,2,5,6,2,4,6,3,5,5,2,4,1,4,5,2,0,1,0,0,4,0,1,1,0,5
S01011815,Orkney Islands,433,,10,5,9,4,4,9,4,4,14,3,2,8,5,4,6,2,0,3,3,8,3,8,3,3,2,3,3,5,8,11,4,4,6,6,10,9,2,9,4,6,3,8,10,7,11,6,8,4,5,3,7,7,7,8,4,6,6,8,4,4,4,3,3,5,4,4,8,3,1,4,6,5,3,2,4,2,4,5,3,1,4,5,3,0,0,0,1,1,1,1,1
S01011816,Orkney Islands,418,,4,7,2,4,6,9,4,6,7,5,2,3,5,7,5,6,1,4,4,3,2,4,7,1,8,6,3,7,4,6,0,2,4,4,2,5,4,7,6,7,4,6,5,0,1,5,6,5,9,7,8,13,9,7,6,8,7,7,5,5,5,7,4,4,7,5,2,9,5,7,2,9,2,5,4,5,1,2,3,0,6,2,3,1,1,2,1,1,0,3,4
S01011817,Orkney Islands,416,,5,3,5,3,3,10,4,5,5,7,5,2,4,2,3,3,6,6,2,0,1,2,9,5,5,1,11,5,6,5,10,2,6,3,6,6,8,4,8,4,4,4,7,9,3,10,4,11,8,10,8,2,6,3,5,7,2,2,3,7,8,5,5,4,7,3,9,6,3,2,6,2,1,10,4,3,4,3,1,1,6,1,2,4,1,0,2,2,1,2,3
S01011818,Orkney Islands,550,,4,4,7,0,5,3,4,6,1,7,6,7,3,7,9,4,7,5,7,3,1,5,7,14,7,6,8,1,10,7,5,8,7,2,5,5,8,8,3,7,7,9,11,2,8,7,5,8,8,6,9,10,10,9,11,10,6,6,4,6,11,6,11,9,7,5,6,5,9,5,5,13,6,7,6,3,5,1,8,5,6,4,3,6,4,1,7,4,1,0,6
S01011819,Orkney Islands,373,,2,3,2,5,1,2,1,5,1,0,6,2,3,6,1,0,4,4,2,3,4,3,6,3,4,3,5,8,10,4,3,8,0,3,8,4,2,2,0,4,3,4,7,7,10,7,2,7,3,8,6,9,6,10,5,5,3,4,3,7,5,2,2,5,5,8,7,6,3,6,4,5,4,7,6,8,3,9,3,1,4,1,5,2,1,1,0,1,0,1,5
S01011820,Orkney Islands,481,,6,5,3,5,3,7,4,3,9,3,3,11,5,4,4,6,8,1,3,9,0,5,12,8,7,4,8,2,5,7,2,8,5,6,9,6,3,6,0,2,6,8,1,5,5,4,11,2,9,2,5,15,7,5,4,6,4,8,2,5,6,4,5,6,4,5,3,4,6,2,6,4,9,4,3,4,11,5,3,4,8,4,2,3,0,5,4,5,2,6,23
S01011821,Orkney Islands,207,,1,4,0,4,1,3,4,0,4,0,2,0,5,2,0,2,2,2,4,3,0,5,3,6,4,1,6,4,1,5,1,5,2,3,1,0,2,4,4,5,2,5,1,2,2,2,2,3,3,2,7,6,3,7,1,3,0,1,0,2,1,3,2,2,1,0,1,2,4,7,3,0,1,1,1,2,3,1,0,4,1,0,1,1,2,0,1,1,1,0,1
S01011822,Orkney Islands,312,,3,2,2,0,1,5,2,2,0,2,2,2,1,3,4,7,6,1,4,1,3,6,7,15,9,10,3,8,11,5,6,4,3,2,2,1,7,1,6,1,9,3,1,2,8,5,3,3,2,5,4,4,5,4,4,5,2,1,0,3,2,5,2,2,2,2,3,4,3,3,4,6,3,3,5,3,3,4,2,0,1,5,2,2,0,3,2,0,1,1,1
S01011823,Orkney Islands,334,,1,0,3,3,3,6,2,3,1,4,6,0,2,6,1,4,4,2,4,4,1,10,4,5,7,6,6,3,5,3,9,6,3,2,7,7,2,0,5,8,1,5,0,3,6,2,9,4,4,5,1,4,6,5,4,4,2,6,8,3,4,5,3,9,2,2,0,4,6,3,2,2,2,5,9,4,6,3,5,2,0,3,4,0,6,0,0,0,0,0,3
S01011824,Orkney Islands,336,,5,6,6,4,3,5,2,1,10,4,5,6,6,5,4,5,3,0,0,3,4,3,4,8,2,4,3,9,4,7,3,3,4,2,0,4,3,8,2,6,4,7,5,3,5,2,8,3,5,2,3,5,2,4,6,6,7,4,2,6,7,4,4,4,2,3,1,7,6,5,4,0,3,4,3,1,2,2,3,3,0,0,3,2,5,0,3,0,0,0,0
S01011825,Orkney Islands,254,,3,4,3,1,0,1,0,0,4,2,2,2,3,2,3,2,2,4,0,2,2,1,2,3,3,2,2,2,2,3,4,1,6,8,2,7,5,6,3,2,3,3,5,1,1,3,2,6,4,1,5,7,1,4,3,5,6,3,2,4,3,2,1,2,5,8,4,0,5,7,0,4,3,1,3,3,2,2,2,5,0,1,4,2,1,4,2,1,1,1,0
S01011826,Orkney Islands,320,,3,0,4,1,7,1,3,3,3,4,4,3,2,3,5,1,3,1,2,3,3,1,1,5,11,3,7,4,6,0,2,6,4,5,5,7,6,6,7,1,1,4,6,3,3,7,6,7,0,1,8,4,4,0,2,8,2,6,2,7,5,4,4,1,4,6,7,2,2,10,2,5,1,4,4,7,2,4,1,2,0,3,3,3,1,1,0,0,1,0,4
S01011827,Orkney Islands,242,,1,0,0,2,1,1,1,1,2,4,0,4,2,1,3,3,0,2,1,0,0,0,1,1,0,0,0,0,2,1,0,4,1,3,1,1,0,0,1,0,3,8,4,4,3,3,1,4,0,3,5,3,6,2,5,2,8,4,5,9,1,5,10,7,2,7,6,7,5,4,1,7,3,6,6,2,2,3,5,3,4,5,3,1,2,0,1,2,0,1,4
S01011828,Orkney Islands,465,,3,3,5,0,6,5,7,8,5,6,9,12,4,3,4,3,5,1,0,4,3,3,6,1,0,6,3,2,10,3,4,9,5,5,2,0,6,5,1,5,1,7,5,10,6,6,4,3,6,10,3,10,6,9,9,8,10,10,9,7,9,4,6,16,5,7,5,10,5,8,10,5,8,5,10,4,5,4,1,3,4,4,1,1,4,0,2,1,0,2,5
S01011829,Orkney Islands,224,,4,2,2,2,2,1,4,0,0,2,0,0,0,2,1,0,2,6,5,2,3,0,2,1,1,2,4,1,1,2,0,1,5,5,2,4,6,5,4,0,0,2,1,5,2,6,3,4,2,5,4,5,3,2,9,4,1,4,4,2,4,6,4,3,4,3,5,5,3,3,0,2,2,1,4,1,1,0,2,2,2,3,2,1,0,2,1,1,0,0,3
S01011830,Orkney Islands,268,,1,1,1,1,0,1,3,4,0,4,3,6,4,1,2,1,4,4,1,1,6,2,2,2,3,2,0,1,0,1,1,1,6,3,6,0,2,7,1,4,7,0,1,7,4,4,3,3,3,5,4,4,4,5,4,6,1,5,6,2,5,6,1,3,3,6,6,5,5,7,4,3,10,4,5,0,5,0,2,6,1,2,0,0,0,1,1,2,1,0,3
S01011831,Orkney Islands,421,,2,4,1,2,3,3,3,3,2,4,9,6,0,0,5,7,5,8,0,4,0,6,1,0,0,7,1,1,2,5,3,2,1,3,3,0,5,5,1,4,3,3,6,6,6,6,5,11,8,4,11,9,4,10,2,7,10,7,6,9,6,10,3,9,8,8,7,8,8,8,9,6,5,10,9,3,0,4,5,3,2,2,8,3,5,3,4,2,2,1,6
S01011832,Orkney Islands,387,,0,3,0,0,0,5,3,6,9,6,6,1,0,1,3,1,3,2,0,4,1,4,1,7,7,3,2,5,7,4,3,5,2,4,1,3,5,6,2,2,0,3,4,3,2,8,2,2,11,7,11,8,11,7,1,4,6,9,4,4,9,5,6,4,7,3,8,2,2,9,3,5,10,8,9,5,5,6,6,4,1,4,1,5,2,3,5,3,3,1,9
S01011833,Perth and Kinross,481,,2,2,4,2,4,5,1,7,6,3,9,10,5,2,3,5,8,5,4,3,5,4,10,4,2,7,3,0,0,0,1,7,1,6,2,1,3,4,1,4,9,4,9,7,5,9,8,7,8,13,12,12,0,19,10,12,9,11,11,5,9,6,14,4,5,9,10,4,7,3,5,4,11,9,4,4,3,6,2,5,2,4,0,2,3,6,2,1,0,1,1
S01011834,Perth and Kinross,299,,2,6,0,4,4,3,4,13,4,6,3,3,4,3,4,3,5,3,3,6,2,6,4,0,3,1,0,4,1,0,2,1,1,1,1,2,2,3,4,3,3,6,11,5,3,7,6,4,9,3,8,3,5,8,4,4,4,5,3,2,4,1,6,4,6,2,6,3,5,5,2,4,2,3,0,1,2,3,1,0,1,1,3,4,1,0,0,0,0,1,1
S01011835,Perth and Kinross,431,,1,0,1,4,4,0,6,2,4,2,5,7,6,9,3,8,7,8,6,3,4,2,4,3,6,3,0,1,0,7,1,5,2,5,2,4,3,5,4,3,5,9,2,8,2,9,15,10,7,10,13,9,10,7,11,7,13,9,6,10,7,7,3,5,6,3,5,6,9,5,2,3,4,7,6,3,3,4,3,5,3,2,1,1,2,2,0,0,1,0,1
S01011836,Perth and Kinross,420,,1,1,3,3,4,4,1,4,6,5,9,10,5,6,6,2,3,5,4,1,6,2,0,5,2,0,0,0,3,3,5,5,4,4,3,5,3,2,1,4,5,3,8,7,9,4,6,6,9,3,8,3,4,5,13,9,1,8,7,10,15,8,4,14,9,10,4,6,9,6,5,3,4,5,8,5,8,9,2,1,1,3,1,2,4,1,3,1,0,0,1
S01011837,Perth and Kinross,362,,4,1,3,5,3,3,0,4,2,6,4,4,5,2,3,5,8,5,1,1,3,3,1,5,1,4,1,1,3,3,0,4,1,5,5,1,2,4,3,6,5,5,3,9,10,12,2,9,3,7,4,8,9,8,4,8,6,9,6,6,8,6,6,8,8,2,3,3,5,6,0,7,5,3,3,1,1,0,2,6,3,1,1,2,2,0,3,0,3,2,4
S01011838,Perth and Kinross,455,,3,7,2,1,0,8,6,5,4,2,2,8,5,4,7,6,10,8,4,5,4,5,1,3,5,3,0,1,2,4,3,2,5,4,1,4,4,2,0,0,5,6,3,1,8,4,11,8,9,12,6,13,7,2,10,11,6,5,13,2,6,5,7,4,4,2,10,6,16,9,9,10,5,7,6,2,10,1,7,7,4,1,1,5,5,3,0,1,1,0,9
S01011839,Perth and Kinross,509,,1,2,5,7,8,3,7,5,5,7,0,6,4,6,4,8,2,1,3,3,6,5,6,3,8,7,1,4,7,7,2,0,5,8,8,7,3,9,6,6,7,3,3,3,12,4,8,7,12,8,7,5,12,6,4,10,5,6,18,7,8,9,6,4,9,8,9,11,14,3,8,9,9,1,3,3,2,8,6,6,6,3,4,0,2,2,1,3,4,2,4
S01011840,Perth and Kinross,589,,4,4,6,7,5,8,2,7,7,6,7,12,6,7,9,7,8,6,5,2,9,10,5,3,3,5,2,4,6,7,6,5,7,4,2,8,2,5,6,7,4,8,6,6,7,10,9,12,10,11,10,8,10,12,13,7,7,2,17,16,8,11,8,10,14,10,10,6,10,10,8,2,7,6,4,3,7,10,5,2,4,1,2,0,5,0,4,0,0,1,5
S01011841,Perth and Kinross,553,,5,6,9,3,6,7,4,8,4,17,7,9,9,5,5,12,11,2,6,0,11,2,6,5,5,3,2,4,4,8,13,9,5,6,1,6,7,2,5,7,7,8,5,7,4,5,7,6,13,15,9,5,7,8,8,9,6,12,6,5,3,9,6,3,6,5,4,7,5,4,9,5,9,9,7,8,9,4,4,1,9,0,3,4,6,4,3,2,0,1,6
S01011842,Perth and Kinross,482,,5,4,7,4,6,6,7,5,4,5,7,3,2,7,3,5,5,2,9,1,4,0,6,5,0,7,6,6,12,2,4,7,6,8,7,7,5,2,6,3,4,4,4,10,8,6,10,4,8,9,7,4,5,11,11,14,5,7,6,4,6,9,2,8,3,7,5,5,9,7,7,7,12,2,5,3,5,7,4,3,3,2,0,0,6,4,0,2,6,0,2
S01011843,Perth and Kinross,547,,3,6,3,6,2,7,0,6,5,2,4,4,7,4,1,7,6,8,1,1,4,6,3,2,4,2,6,1,6,0,0,6,0,7,3,6,4,7,7,5,8,11,4,5,3,14,10,18,14,6,11,15,9,11,7,10,10,13,14,15,13,12,7,11,9,13,5,6,10,10,6,7,8,8,5,6,3,8,7,3,2,3,0,0,1,3,2,2,2,0,5
S01011844,Perth and Kinross,435,,4,2,4,6,2,6,4,3,4,8,0,3,8,15,11,6,5,4,1,2,4,2,7,7,7,1,0,2,2,4,2,5,5,1,5,0,2,3,6,3,7,7,2,7,7,2,11,7,5,11,9,7,10,4,6,6,3,5,4,8,2,5,4,6,5,2,0,4,4,5,5,3,4,7,3,5,2,9,5,4,2,3,3,6,3,3,5,2,4,4,22
S01011845,Perth and Kinross,439,,4,8,3,3,6,4,6,4,7,3,5,5,3,8,8,10,9,5,5,7,3,4,4,6,7,3,0,3,6,0,4,0,1,4,7,5,5,1,4,1,1,7,3,1,10,5,9,7,9,6,13,10,14,5,5,4,2,5,3,3,7,8,6,5,8,6,6,11,3,4,6,5,7,4,9,2,2,4,6,5,3,6,3,4,0,1,0,2,0,1,2
S01011846,Perth and Kinross,477,,4,4,2,4,8,1,0,7,3,9,3,4,6,4,3,3,10,9,7,1,8,0,10,4,1,3,5,0,6,6,2,7,2,5,4,1,7,5,7,11,3,10,6,5,9,7,9,7,9,10,6,7,5,10,6,3,6,5,7,9,5,7,8,8,7,10,8,5,7,7,4,9,3,7,8,2,5,1,4,4,5,5,6,1,2,1,1,4,3,1,4
S01011847,Perth and Kinross,245,,1,0,2,3,1,2,2,4,1,4,3,1,5,1,2,0,5,5,5,1,2,0,5,1,1,2,2,2,3,1,1,4,5,0,3,1,1,5,1,1,0,6,4,5,0,4,6,5,6,6,5,6,6,6,5,2,5,7,1,6,7,1,0,3,4,4,4,3,6,2,5,2,2,4,5,3,2,1,3,0,0,1,0,1,0,0,0,1,0,1,0
S01011848,Perth and Kinross,343,,1,2,5,2,1,4,1,0,0,2,2,2,2,1,6,12,2,5,9,4,2,4,5,2,2,3,3,0,1,1,5,4,5,3,3,1,4,6,5,5,5,1,3,7,3,7,4,8,10,9,2,6,4,4,2,1,10,8,2,8,4,1,2,3,9,4,6,13,7,9,6,2,6,2,3,6,6,0,2,2,2,9,2,0,2,0,1,1,2,0,0
S01011849,Perth and Kinross,462,,1,3,3,5,4,4,9,5,8,6,7,6,3,7,10,7,6,7,2,5,9,6,6,2,5,9,2,4,3,5,3,4,4,8,5,1,7,3,5,5,3,5,5,9,10,8,9,8,13,10,7,8,11,4,13,8,6,7,8,8,5,1,5,9,6,5,5,4,4,6,6,3,5,5,5,1,2,4,2,0,3,1,6,1,0,0,1,0,2,0,1
S01011850,Perth and Kinross,540,,5,7,4,5,10,2,4,8,12,2,1,6,3,4,6,4,6,7,8,3,6,3,10,15,5,7,3,7,5,13,3,3,1,9,8,4,2,9,9,4,4,9,10,4,13,6,3,7,8,11,11,13,11,11,9,5,8,6,5,9,10,10,6,4,6,8,6,11,9,12,7,9,1,4,8,2,1,2,0,3,0,4,0,2,3,3,2,3,0,2,6
S01011851,Perth and Kinross,459,,4,6,1,3,2,8,2,4,7,2,8,6,6,5,6,3,6,2,7,3,1,5,0,10,9,5,0,4,1,6,6,5,6,5,3,4,3,4,6,6,5,3,8,1,1,1,3,11,12,9,9,6,9,8,5,9,3,4,7,4,1,7,7,7,5,12,5,7,7,8,5,2,4,7,6,4,2,2,7,3,3,4,3,4,6,4,1,5,2,1,20
