"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01013204,,374,,3,3,3,8,3,6,7,10,6,3,1,6,3,11,7,4,3,5,1,8,0,1,8,2,5,4,5,0,2,6,4,6,0,2,0,3,4,2,3,7,6,8,11,4,4,11,5,5,10,12,8,6,3,6,7,7,10,8,5,6,5,3,5,4,3,3,3,4,5,5,6,4,3,2,2,1,0,1,2,0,3,1,1,0,0,1,0,0,0,0,0
S01013205,,272,,3,3,7,0,4,6,1,0,6,2,3,8,2,9,4,4,2,4,7,5,11,0,5,2,5,6,4,0,7,13,1,4,3,2,0,5,1,0,0,2,1,4,3,2,0,1,6,0,9,5,2,7,2,5,3,2,5,3,9,0,6,4,4,2,2,2,2,5,2,6,1,2,1,2,0,2,1,1,0,0,1,0,3,0,1,0,1,1,0,0,0
S01013206,,288,,3,1,5,7,2,4,6,4,1,5,3,2,3,4,1,3,4,5,3,5,5,8,1,6,5,2,6,11,4,7,2,3,2,3,1,4,0,4,6,1,5,5,0,8,9,0,1,2,3,7,6,4,4,1,4,6,5,7,4,2,2,5,3,2,5,1,5,0,4,2,1,2,1,2,4,2,4,3,0,1,0,1,1,0,0,0,0,0,0,0,2
S01013207,,455,,3,10,11,9,9,13,9,9,6,6,6,1,6,4,5,4,5,2,1,5,4,1,5,5,7,3,10,9,0,2,11,2,12,9,0,5,7,6,9,5,7,9,6,5,6,2,7,3,2,9,6,5,9,10,5,1,5,1,8,4,11,5,8,6,7,5,5,5,3,6,7,1,6,5,3,4,1,1,4,2,3,0,1,3,0,0,0,1,3,1,2
S01013208,,405,,2,6,4,4,6,5,2,10,6,3,3,3,4,4,4,6,6,12,6,6,9,5,8,5,3,3,6,9,8,6,6,0,0,0,6,2,4,3,3,9,4,1,3,5,10,5,12,12,9,11,1,13,5,7,8,6,5,5,7,5,5,4,6,4,5,8,3,5,5,3,3,3,3,2,2,0,5,2,0,0,0,1,1,1,2,0,0,1,0,0,0
S01013209,,362,,4,3,6,1,4,9,0,1,2,2,5,5,1,4,2,0,2,6,2,4,4,2,2,2,2,5,6,4,10,6,2,3,7,6,4,7,4,1,4,5,7,4,9,4,6,4,2,5,3,8,2,10,6,4,11,9,8,6,8,5,7,3,4,0,4,5,3,10,8,4,4,0,5,3,0,2,5,5,1,3,3,2,1,2,0,1,2,0,2,0,3
S01013210,,281,,0,2,5,3,5,0,4,4,4,2,2,4,0,2,3,2,2,1,6,6,6,8,5,2,2,0,1,4,4,2,5,3,0,1,0,2,4,2,2,0,1,2,5,2,4,2,11,7,5,7,3,5,7,6,1,6,7,1,9,6,3,5,3,8,2,4,2,6,5,6,2,3,2,2,1,5,1,1,2,0,1,1,0,1,1,0,1,2,2,0,2
S01013211,,416,,4,6,5,2,7,0,3,2,5,5,5,2,1,2,1,4,9,1,5,5,5,10,10,6,4,5,10,4,12,7,4,5,4,4,10,5,2,2,4,1,3,9,1,4,10,5,7,6,8,5,11,6,8,11,8,3,2,12,5,9,8,6,6,3,5,5,11,3,4,2,4,3,3,2,3,0,4,5,1,2,1,5,0,1,1,0,0,0,1,2,4
S01013212,,289,,3,4,2,1,3,3,3,7,1,3,5,3,2,3,4,7,6,4,5,7,4,8,8,11,5,2,3,2,4,2,2,2,0,3,2,6,1,1,1,3,1,1,2,4,2,4,1,6,5,4,8,10,8,5,7,6,6,4,8,11,7,5,2,6,8,3,1,2,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S01013213,,283,,2,0,2,2,5,2,5,2,3,2,4,3,4,4,6,6,2,3,6,3,11,1,6,8,5,3,4,3,3,3,1,1,0,3,5,4,1,0,2,2,1,4,2,5,10,1,4,4,3,7,7,8,8,5,9,4,6,4,2,7,3,6,5,2,4,2,4,4,2,3,1,2,2,3,0,1,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0
S01013214,,223,,4,1,1,1,5,4,0,4,4,2,3,2,5,0,1,0,2,5,1,3,2,7,6,3,5,3,2,2,0,1,1,3,5,4,3,0,2,6,4,3,3,5,3,4,6,1,6,5,5,2,7,4,6,5,4,3,5,2,2,0,3,3,4,3,6,1,2,1,0,0,1,1,1,1,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0
S01013215,,416,,8,6,12,2,8,5,9,3,2,5,3,2,1,5,6,5,7,3,5,2,0,6,4,3,12,10,8,8,8,5,3,2,5,11,5,5,7,2,4,8,13,6,5,11,6,5,9,5,0,8,3,12,9,3,6,7,7,6,5,8,5,6,4,0,4,4,1,4,4,5,3,5,6,2,1,3,4,0,1,0,1,0,0,2,0,1,1,0,0,0,0
S01013216,,250,,5,2,2,7,5,7,4,5,1,0,2,2,5,0,3,2,6,2,11,7,5,6,4,1,1,4,4,0,3,0,0,6,5,3,3,3,5,5,3,3,3,5,2,2,2,2,1,3,1,1,7,4,5,2,9,0,5,2,2,2,0,4,4,1,3,4,5,5,3,3,2,1,3,1,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,2,1
S01013217,,310,,6,4,3,5,2,7,3,10,4,8,4,6,6,3,1,5,2,5,2,3,4,0,7,5,4,1,4,6,7,5,0,9,1,5,0,9,2,3,2,2,4,4,2,6,2,6,2,4,5,5,5,9,4,2,5,5,6,4,2,2,5,7,5,4,4,3,1,5,2,4,6,4,2,0,0,2,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0
S01013218,,268,,4,5,3,9,11,2,6,0,4,7,4,3,5,4,2,2,5,3,4,2,8,2,5,1,1,6,8,0,4,9,5,0,3,4,0,3,6,5,4,3,1,1,2,7,0,4,6,1,4,1,5,13,2,1,2,1,4,2,1,2,1,9,7,0,3,2,5,0,2,1,2,2,2,1,1,2,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0
S01013219,,228,,5,2,1,3,4,4,5,3,8,4,5,3,2,3,1,3,1,3,4,3,2,0,4,7,2,0,0,4,7,1,2,2,7,2,5,1,0,1,0,1,2,1,2,3,0,2,2,2,3,3,2,5,7,2,4,3,3,2,7,6,1,6,4,5,4,5,5,2,4,0,2,1,2,0,3,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,1
S01013220,,335,,7,5,8,4,2,5,11,4,8,5,3,4,0,3,4,9,8,5,7,5,0,8,6,3,7,9,4,3,5,1,3,2,5,3,3,1,3,6,5,3,3,4,3,7,3,6,7,5,7,6,9,6,4,0,1,3,3,1,1,3,4,3,1,4,4,0,7,3,4,2,6,4,1,5,3,2,2,2,3,0,1,3,0,1,0,1,0,0,0,0,0
S01013221,,406,,7,5,5,8,3,4,6,4,11,5,7,4,3,5,3,1,9,9,4,6,5,8,0,4,4,3,7,0,5,5,2,6,5,3,7,1,6,2,5,5,3,9,4,5,7,8,7,4,7,2,3,5,6,14,4,11,5,6,9,1,5,6,6,3,3,3,3,8,6,3,4,8,4,5,1,7,6,2,2,3,0,0,1,0,0,2,2,1,0,0,0
S01013222,,259,,6,4,3,8,3,4,3,3,4,0,5,6,6,3,2,3,4,5,3,0,2,2,8,7,10,2,0,5,1,1,0,4,4,3,1,3,4,0,2,2,5,5,4,6,6,2,2,0,5,6,1,0,0,5,0,4,1,4,1,5,3,1,5,6,5,3,3,7,2,1,2,1,1,1,2,1,0,5,0,2,0,5,0,2,1,0,0,2,0,0,0
S01013223,,548,,14,6,11,10,7,7,4,5,5,10,6,8,1,5,5,4,8,6,3,6,4,9,15,6,8,4,5,14,10,6,12,14,8,4,5,10,4,11,4,4,4,9,2,11,10,7,11,6,5,6,7,10,13,8,7,4,8,4,9,5,4,7,3,3,4,3,6,6,3,4,7,6,4,1,4,5,4,7,4,3,1,4,9,3,1,2,1,1,0,1,3
S01013224,,385,,4,1,13,2,4,3,5,5,1,6,6,2,7,2,4,4,4,2,11,1,8,7,2,8,5,5,6,4,0,1,9,6,9,3,1,1,0,4,3,9,3,7,13,3,5,5,8,6,9,6,11,5,1,9,8,6,6,8,7,6,5,5,5,6,9,5,6,5,1,4,2,0,2,5,0,3,3,2,2,1,0,0,2,2,0,0,0,0,0,0,0
S01013225,,364,,4,7,2,4,6,4,5,8,2,6,9,3,8,5,10,8,8,10,4,8,4,0,4,1,5,5,5,1,4,4,3,7,2,8,4,5,6,4,3,3,5,3,3,6,1,11,10,4,7,7,4,5,4,7,3,6,1,2,8,1,3,2,9,6,3,6,4,5,4,2,5,3,4,0,1,3,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0
S01013226,,247,,4,3,8,6,2,3,3,3,3,4,8,4,1,3,1,4,3,4,2,2,5,2,0,0,5,4,1,3,5,0,1,0,5,3,1,3,7,4,6,2,8,7,4,6,5,4,5,4,8,5,1,5,1,1,4,2,2,1,3,5,7,1,1,3,3,6,1,1,2,2,2,0,1,0,2,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
S01013227,,348,,5,6,10,6,6,6,3,8,5,2,7,3,1,3,5,1,0,5,4,5,10,3,7,5,5,6,2,0,7,4,6,1,0,5,4,5,0,5,6,4,6,5,3,8,3,4,3,1,10,8,7,8,2,8,2,4,2,4,5,3,3,8,2,5,0,2,2,3,4,5,4,4,1,3,3,4,1,4,2,2,5,4,2,0,1,1,0,0,0,1,0
S01013228,,351,,4,6,6,3,0,2,3,0,4,1,7,1,3,0,5,3,4,2,5,2,3,4,1,4,7,10,8,1,1,0,10,9,5,5,7,5,6,6,9,5,1,2,8,8,4,11,2,5,4,8,4,6,7,8,5,5,4,7,6,6,7,3,3,9,3,7,4,4,5,3,1,2,3,0,4,4,1,1,3,0,1,0,0,0,3,0,1,0,0,1,0
S01013229,,359,,1,6,6,1,7,7,3,1,5,6,5,4,3,5,4,7,2,4,6,5,5,10,5,4,6,5,4,9,8,6,3,2,4,7,3,6,1,1,0,4,3,6,1,7,2,9,2,10,4,4,4,5,4,3,8,1,8,8,3,4,3,6,7,3,6,6,2,7,7,3,4,2,5,2,1,3,4,0,1,1,1,1,0,1,0,0,2,0,0,4,0
S01013230,,305,,0,3,0,3,1,4,3,5,5,2,3,2,4,2,2,1,0,3,5,4,3,8,2,4,3,6,1,3,3,1,3,1,3,0,2,1,7,2,7,2,1,5,4,5,3,3,7,5,2,2,3,3,1,2,10,4,2,4,4,9,8,4,2,6,6,3,5,4,4,6,2,2,6,5,9,4,2,2,2,6,4,3,4,5,3,2,0,0,0,0,3
S01013231,,307,,7,0,5,0,4,2,2,3,1,1,4,6,2,0,4,4,5,4,1,5,5,6,3,6,2,4,7,5,4,2,0,4,5,5,4,1,5,5,1,1,4,0,7,7,1,2,1,4,4,7,4,5,9,6,2,3,8,7,11,5,4,6,5,7,1,7,0,2,4,4,3,2,6,1,1,2,6,0,1,2,2,4,1,1,0,0,1,2,0,0,0
S01013232,,302,,3,0,2,3,1,3,2,0,3,0,3,1,4,0,2,3,8,1,3,4,5,2,1,0,3,4,5,5,5,3,0,8,8,4,4,10,5,3,2,5,1,3,6,2,1,4,1,5,5,6,8,5,2,4,3,4,7,11,7,5,5,3,4,3,5,2,5,5,3,3,3,3,6,1,4,3,3,1,2,5,3,3,0,1,0,2,1,0,2,0,3
S01013233,,259,,0,3,0,3,0,3,0,1,6,4,3,4,1,3,0,1,5,3,1,2,1,4,4,3,4,0,5,6,1,4,2,5,0,3,0,0,2,4,2,1,5,2,5,1,3,1,0,5,3,3,9,3,1,5,4,7,4,8,5,6,3,2,5,6,4,7,3,6,2,3,2,1,7,0,2,1,3,3,2,2,4,1,4,1,3,2,0,3,3,0,0
S01013234,,192,,1,1,2,1,0,2,4,3,0,0,3,3,4,5,1,4,2,4,2,0,4,2,0,4,5,0,3,4,2,0,2,6,5,2,1,1,0,4,0,2,1,3,3,2,3,1,6,2,3,3,2,3,3,7,3,8,1,1,6,3,2,2,4,4,2,3,3,1,5,2,0,0,0,0,1,2,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0
S01013235,,372,,4,2,0,4,2,2,2,3,1,1,2,2,1,1,2,2,2,3,2,2,5,4,4,5,5,7,5,3,8,2,3,0,6,3,5,6,1,6,2,11,5,6,3,3,7,7,9,11,16,6,4,2,12,7,6,4,7,3,5,7,6,6,9,5,7,8,3,4,6,3,6,3,2,10,1,6,0,5,4,2,4,3,1,0,0,1,0,0,0,3,3
S01013236,,383,,5,6,4,2,5,3,5,1,1,5,2,3,1,4,4,2,4,2,6,6,1,3,3,4,3,4,2,0,2,4,1,5,2,9,0,0,3,1,2,4,0,4,5,1,8,11,6,3,5,8,10,5,13,4,7,7,4,5,10,6,5,8,5,6,4,9,8,9,4,8,8,4,8,4,7,1,8,1,7,5,5,1,3,0,2,4,2,0,0,1,0
S01013237,,388,,8,1,9,5,3,5,7,4,8,7,8,2,4,4,6,3,3,2,6,9,5,8,4,6,5,3,8,4,4,3,1,3,4,8,6,6,8,3,4,8,4,6,9,4,6,11,4,9,4,11,3,6,8,11,4,5,7,5,4,4,5,3,6,2,4,3,6,4,0,1,0,2,0,2,1,1,4,2,2,0,0,3,1,1,1,0,2,1,0,0,1
S01013238,,403,,7,2,4,3,6,8,5,6,6,6,11,6,2,4,7,7,8,8,4,1,5,9,6,4,6,8,7,9,5,2,4,11,7,8,5,6,0,9,0,1,4,5,6,2,1,7,10,9,8,6,8,2,3,4,1,6,4,6,7,4,7,4,4,4,3,8,5,2,3,7,2,2,2,1,1,3,0,1,2,1,3,2,0,1,2,4,1,0,0,1,1
S01013239,,379,,5,6,8,5,5,12,10,9,5,3,8,7,7,5,3,2,5,8,3,1,4,10,4,5,1,2,7,7,3,2,6,1,0,3,3,3,10,5,0,0,4,3,5,2,8,7,6,10,4,12,6,8,3,1,5,11,7,6,8,6,6,4,3,2,1,6,3,1,2,2,3,4,3,2,2,3,3,3,3,1,1,4,1,0,0,0,0,0,1,0,0
S01013240,,270,,3,3,3,9,3,2,4,7,4,7,5,3,3,7,1,5,2,7,3,1,7,3,11,3,7,1,4,7,1,3,2,11,7,3,2,0,1,2,3,5,0,0,2,3,4,2,3,1,3,7,1,0,10,3,6,2,1,5,2,3,4,3,5,2,3,2,1,1,6,4,3,2,2,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2
S01013241,,396,,3,0,3,4,6,4,1,5,2,3,3,5,1,2,2,3,1,4,5,7,1,5,3,9,7,3,6,5,1,5,0,3,1,6,2,3,0,1,2,4,2,4,7,6,1,6,2,9,5,10,10,5,9,8,8,3,4,8,16,6,6,4,6,10,6,9,8,11,7,9,7,7,2,3,3,5,3,2,2,3,1,2,3,7,3,2,1,1,3,0,0
S01013242,,314,,2,3,8,7,4,6,1,2,0,2,3,3,2,2,4,2,5,5,4,4,5,1,4,4,2,5,5,2,2,2,5,0,3,5,3,3,5,3,2,3,1,4,1,5,4,0,10,7,6,3,4,6,5,10,6,8,8,5,3,0,5,2,3,4,2,4,5,6,5,6,4,2,5,3,1,2,4,3,3,1,4,2,3,2,0,1,1,0,0,0,2
S01013243,,387,,9,5,6,10,5,4,4,3,4,6,2,1,2,6,2,3,7,6,3,6,9,6,4,2,6,2,0,3,5,6,4,4,10,6,10,7,2,6,10,4,0,5,5,5,7,6,9,8,2,8,9,6,8,2,6,3,9,1,3,4,5,6,4,4,4,7,7,2,4,4,9,1,5,3,1,2,1,0,3,2,2,0,1,1,0,0,1,0,1,0,1
S01013244,,348,,2,4,1,7,4,8,7,4,7,5,3,9,5,3,5,3,5,6,3,3,2,4,3,0,7,5,3,1,5,2,1,0,0,3,4,1,4,4,0,0,4,3,3,3,4,7,5,8,7,5,1,2,6,2,9,5,5,3,5,4,11,1,2,4,5,8,4,11,4,5,5,4,4,0,5,6,3,6,5,3,1,2,3,2,1,1,4,0,0,0,4
S01013245,,485,,7,4,6,6,7,6,12,6,3,7,3,6,6,4,6,7,4,5,5,5,5,7,8,9,3,6,5,3,4,8,2,3,9,4,8,6,5,1,8,4,9,8,6,11,1,9,12,9,8,9,14,12,14,6,5,10,8,7,2,5,7,3,0,3,6,8,7,5,6,6,5,0,6,6,4,2,2,3,7,2,0,2,4,1,0,1,0,0,0,0,1
S01013246,,227,,1,0,2,4,3,6,2,3,3,4,7,3,2,3,3,4,1,3,3,5,3,3,0,3,0,3,0,6,4,2,3,4,1,1,3,2,1,1,3,4,3,4,2,1,2,5,9,2,3,5,3,2,3,7,6,8,4,3,4,1,2,2,3,2,0,3,2,5,3,2,1,0,1,1,1,4,2,1,0,2,1,1,0,1,0,0,0,0,0,0,1
S01013247,,361,,3,7,7,2,7,2,3,10,2,1,5,7,1,4,3,3,9,2,7,5,5,6,3,6,2,4,10,9,4,5,5,5,9,4,1,6,0,6,5,4,4,5,3,2,5,3,5,5,9,4,7,13,3,4,7,7,1,4,4,5,3,0,3,4,1,5,2,5,0,3,6,3,8,1,3,2,2,2,1,3,5,2,1,2,1,2,1,1,0,0,0
S01013248,,309,,6,3,2,6,4,2,1,4,5,4,2,0,5,1,5,3,2,5,4,2,5,7,7,2,5,6,5,4,3,7,6,0,6,6,5,6,1,3,2,4,5,4,2,2,5,5,5,8,9,5,8,5,1,2,3,7,4,5,0,4,4,3,4,4,2,2,6,5,5,0,0,2,4,1,1,6,1,3,1,0,3,0,2,1,1,0,0,0,1,1,1
S01013249,,248,,5,3,3,2,3,3,5,2,1,6,3,3,5,4,1,2,9,2,5,5,3,2,3,1,1,2,3,1,0,3,1,2,1,1,4,0,4,4,4,4,5,6,5,4,7,6,4,2,4,5,3,5,1,8,5,4,8,1,1,3,2,4,3,3,3,2,1,2,2,2,2,0,1,0,2,1,0,1,4,0,1,2,1,3,1,1,0,1,0,0,0
S01013250,,443,,1,3,5,7,0,6,2,6,8,3,9,8,6,4,0,5,6,13,6,6,8,10,2,8,8,8,0,9,5,6,1,6,2,3,3,6,2,4,1,4,4,7,4,7,4,6,11,6,8,6,7,14,6,3,10,9,10,3,5,9,3,8,7,5,10,6,7,6,6,9,5,2,5,4,2,2,2,0,2,3,2,1,1,0,0,1,0,2,0,2,1
S01013251,,362,,2,7,5,7,10,7,7,9,5,5,6,11,7,7,4,8,4,6,4,2,2,6,6,8,2,2,4,8,4,7,3,6,0,7,5,5,5,6,4,4,6,8,8,7,11,7,7,3,3,4,2,3,2,5,1,10,3,2,0,4,4,2,1,2,5,7,3,0,0,2,3,2,3,0,2,0,1,0,2,4,4,0,1,0,1,0,0,0,0,0,0
S01013252,,302,,4,1,3,6,6,0,0,9,6,1,3,5,3,8,1,7,4,3,5,2,3,4,6,3,2,2,5,5,3,4,2,4,0,10,5,5,3,4,3,0,1,7,4,4,4,8,3,7,2,4,2,7,4,3,1,5,5,2,5,4,3,2,7,1,6,6,4,4,9,1,4,2,0,1,3,1,6,0,4,1,1,1,1,1,0,1,0,0,0,0,0
S01013253,,371,,8,4,3,3,6,6,2,9,3,4,2,2,8,8,4,4,5,2,2,5,5,0,0,11,2,5,8,5,6,4,0,7,3,6,0,3,6,7,5,7,3,0,8,2,3,5,7,5,4,3,3,9,11,8,4,5,4,4,3,5,5,5,6,10,2,2,6,7,4,8,0,5,0,4,2,1,6,6,3,2,1,1,3,0,3,1,0,0,1,0,1
S01013254,,302,,1,2,6,1,6,7,4,2,7,6,9,2,5,2,3,1,2,4,2,4,0,4,3,0,3,3,6,6,7,7,5,0,1,7,7,5,2,10,2,2,4,2,3,8,2,5,6,6,5,3,2,4,1,7,3,2,4,5,8,3,3,2,5,5,1,1,5,4,2,2,2,2,2,7,1,1,5,1,3,4,2,1,0,0,1,0,0,0,0,0,1
S01013255,,893,,5,5,4,2,2,6,6,5,3,4,7,1,4,10,6,8,6,3,5,6,3,24,36,40,24,30,28,20,34,9,25,20,19,18,27,14,22,29,14,24,18,11,12,17,14,8,11,23,12,8,13,10,10,7,1,17,6,0,11,7,9,7,8,7,10,8,12,6,8,4,8,0,1,7,4,5,2,3,3,2,1,0,1,1,0,0,0,0,0,0,2
S01013256,,372,,5,4,4,9,4,9,6,3,8,3,5,3,5,11,4,5,4,6,5,1,5,7,1,0,0,5,3,2,5,3,2,6,4,2,2,7,4,5,4,5,8,10,4,3,10,12,6,6,4,4,4,4,1,3,5,6,4,2,6,5,5,4,4,4,6,4,4,3,1,2,5,3,6,3,1,4,4,3,5,1,3,4,1,1,2,3,0,1,0,0,2
S01013257,,359,,1,3,5,2,5,5,0,3,1,2,5,1,0,2,2,1,6,5,6,4,7,4,7,8,6,9,0,0,1,0,4,5,7,3,4,6,4,10,1,3,2,4,4,3,3,9,10,8,3,3,5,7,4,2,8,6,10,7,2,1,6,3,7,6,1,4,4,2,7,1,3,3,4,2,7,6,5,4,3,6,4,4,4,3,3,5,0,0,1,1,1
S01013258,,340,,1,6,2,1,7,5,6,2,2,6,2,4,1,2,5,3,2,3,8,0,2,0,1,11,2,1,5,5,4,4,2,7,2,2,6,1,6,2,4,3,3,7,4,3,3,4,3,6,4,5,4,2,8,5,5,5,6,9,3,8,8,5,4,7,9,6,13,5,5,6,3,4,3,0,3,3,1,4,3,0,3,4,0,4,1,1,0,0,0,0,0
S01013259,,379,,5,5,2,1,4,5,0,3,2,4,2,4,7,6,2,7,6,5,7,9,2,8,3,12,7,5,5,3,4,1,5,4,4,8,6,0,2,4,2,2,0,3,12,5,12,3,10,6,7,7,2,7,2,6,2,2,4,2,8,2,9,5,7,5,5,1,5,4,5,4,5,5,7,8,2,3,2,2,2,5,4,3,2,0,1,1,0,1,1,0,0
S01013260,,418,,9,8,7,2,9,2,12,4,7,9,7,8,5,7,10,6,4,2,14,5,8,5,5,2,3,5,5,1,2,0,0,5,8,8,6,8,3,4,8,5,3,7,3,12,6,7,5,3,2,5,10,9,11,3,4,10,5,8,3,3,3,7,4,3,6,7,1,5,3,4,3,3,5,1,1,1,2,2,0,0,0,2,2,0,2,1,0,1,0,0,2
S01013261,,400,,8,8,4,8,8,8,3,8,7,4,5,2,6,6,6,5,5,7,5,5,6,6,1,8,8,7,3,4,0,6,7,6,4,9,3,3,0,1,3,10,6,12,7,3,6,5,9,10,6,5,7,4,4,4,6,2,5,5,7,5,7,2,5,3,2,5,5,1,6,0,2,4,2,4,2,1,1,0,2,2,2,0,4,2,0,1,1,1,2,0,0
S01013262,,297,,1,2,7,0,6,3,4,4,8,6,3,4,2,4,3,9,5,4,5,9,0,6,3,4,4,2,3,0,3,2,4,0,2,1,1,3,5,0,2,2,4,4,5,8,0,9,6,1,5,5,3,5,6,2,4,3,4,8,2,2,0,3,7,5,5,3,6,7,3,1,3,1,5,4,5,1,3,0,4,0,2,3,1,0,2,0,0,0,1,0,0
S01013263,,284,,1,0,3,2,3,4,2,7,0,1,5,4,4,11,3,6,5,6,6,6,1,2,1,2,4,1,3,2,5,3,1,4,4,0,1,1,0,2,2,5,0,3,3,7,4,8,7,10,9,6,9,3,6,4,4,6,7,6,5,1,5,7,5,3,2,2,1,4,2,1,2,3,2,2,2,1,3,0,0,2,0,1,1,1,0,0,0,1,0,0,0
S01013264,,267,,3,1,2,3,5,6,3,5,5,10,2,5,6,3,4,3,7,4,5,6,7,2,4,4,2,1,0,1,0,2,3,0,3,6,4,0,3,3,1,2,6,5,4,5,3,10,9,7,5,3,5,6,5,7,6,2,3,1,2,1,3,4,0,2,4,4,5,1,2,1,0,3,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
S01013265,,337,,1,5,1,4,2,5,4,2,2,6,5,8,8,9,8,10,8,6,11,4,6,9,3,2,1,4,4,4,3,0,2,1,0,1,3,3,1,3,6,5,2,1,8,8,0,13,10,4,9,5,6,16,10,10,10,7,6,6,4,1,2,6,0,3,0,2,3,0,1,0,1,2,2,0,0,2,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1
S01013266,,281,,0,0,3,3,4,4,2,7,6,5,6,7,5,4,5,5,3,5,1,6,8,7,3,3,1,0,2,2,1,3,3,4,3,0,0,1,3,3,4,4,9,9,3,7,6,6,11,7,5,7,7,3,4,5,9,0,1,4,1,6,7,1,2,2,1,1,1,2,3,2,3,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
S01013267,,269,,1,2,4,4,1,6,3,2,2,3,1,3,6,2,5,7,4,3,4,8,4,2,1,3,3,1,4,1,1,2,3,2,2,3,2,2,4,4,0,4,4,4,6,3,4,4,5,2,5,3,8,3,5,4,4,2,1,3,6,5,1,5,5,3,3,3,4,7,2,2,2,4,4,4,1,2,0,0,3,1,3,1,1,1,2,0,2,0,3,0,0
S01013268,,411,,8,1,3,5,5,5,9,4,3,6,8,9,7,10,4,6,1,4,7,4,4,8,6,1,3,10,8,4,4,6,1,6,3,4,4,9,7,6,4,8,9,9,8,4,5,3,5,8,3,3,7,2,4,3,6,8,7,4,6,6,4,6,5,9,4,7,2,11,1,2,2,4,2,5,1,4,2,0,2,3,2,1,0,0,1,1,1,0,1,2,1
S01013269,,509,,10,14,4,6,3,6,12,7,6,7,4,6,6,6,11,7,7,8,7,6,6,7,4,4,4,6,5,6,5,10,3,6,10,9,0,9,3,10,9,10,3,10,7,12,8,7,11,8,10,13,12,4,6,9,10,10,7,4,13,9,4,5,4,5,4,6,6,5,2,2,2,3,1,5,2,5,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0
S01013270,,408,,7,2,4,3,3,5,8,3,8,7,8,7,10,7,7,9,5,6,5,12,6,4,6,7,3,0,2,4,2,0,2,1,7,1,5,1,2,7,2,2,7,5,8,6,9,12,6,6,12,10,10,9,9,13,13,5,7,5,3,9,8,6,4,1,2,6,4,1,2,3,0,3,3,2,0,1,1,0,1,2,1,0,2,0,1,0,0,0,0,0,0
S01013271,,307,,1,1,1,1,2,7,5,3,1,1,5,4,3,3,2,6,4,3,2,4,3,3,2,5,0,1,2,0,5,1,3,0,0,5,1,0,4,3,0,6,2,3,10,5,8,1,6,1,7,1,5,8,3,4,7,5,6,10,4,7,3,5,3,7,7,3,6,8,7,1,7,3,1,5,7,9,4,1,5,2,1,1,1,0,0,0,0,0,0,2,2
S01013272,,418,,6,2,5,1,1,10,3,7,6,8,5,8,7,5,3,9,7,13,10,3,9,8,4,8,6,2,5,5,3,2,1,0,1,5,2,3,2,3,7,4,4,10,8,7,5,5,13,7,16,5,13,10,14,12,7,8,10,9,5,4,5,6,4,3,1,4,2,0,2,4,3,2,1,1,2,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,1
