"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,MALES,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,,,,,,,MALES,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01012338,,347,,2,0,3,0,2,6,4,1,3,5,4,5,6,0,7,2,4,4,3,2,3,5,4,6,7,2,2,6,7,6,4,5,8,5,4,3,2,5,2,2,4,4,3,4,5,4,5,0,6,4,3,2,3,8,1,3,5,5,4,2,2,5,5,4,5,3,2,6,4,11,4,6,4,3,6,8,5,2,8,5,8,1,2,4,1,1,2,2,1,1,0
S01012339,,273,,9,2,0,2,4,1,3,3,0,1,0,1,2,0,1,3,2,2,2,2,5,2,3,7,4,7,9,3,4,5,5,9,4,2,6,3,4,9,2,4,2,6,2,3,8,2,4,1,0,0,0,3,4,4,5,4,4,2,1,0,3,3,3,3,3,4,4,5,2,1,4,3,1,7,2,2,3,3,1,1,1,4,3,1,0,2,1,2,1,3,5
S01012340,,469,,7,3,6,4,8,6,7,14,8,6,6,2,3,5,8,7,5,6,10,4,2,1,4,5,1,5,2,3,6,4,1,5,3,4,4,3,8,1,3,6,6,5,2,6,6,3,6,8,6,6,8,9,3,1,11,9,7,6,9,6,14,10,12,5,8,4,5,10,0,6,5,5,3,5,4,9,4,4,5,4,3,1,4,3,3,2,1,2,2,2,5
S01012341,,485,,10,4,4,3,4,5,5,1,2,3,5,2,10,7,5,7,7,11,6,4,6,3,3,4,3,2,1,5,1,4,5,2,5,2,5,5,5,1,3,4,8,4,6,11,8,9,13,8,11,13,14,5,10,2,13,5,11,5,3,12,9,12,11,11,9,4,6,11,6,6,8,4,9,1,4,4,7,2,3,1,1,2,1,0,3,1,2,1,0,1,0
S01012342,,435,,6,5,2,5,7,1,3,1,4,5,8,10,7,4,8,5,3,1,8,1,6,4,1,2,2,8,2,3,4,3,1,2,5,2,1,3,4,4,6,5,6,5,5,6,4,9,7,3,14,4,6,10,6,5,13,5,3,10,9,7,5,8,10,5,11,6,5,4,10,5,3,6,7,6,2,2,2,7,5,3,3,5,3,3,0,2,1,2,2,0,3
S01012343,,492,,3,0,5,3,3,2,3,5,7,5,9,8,5,6,9,5,4,5,2,1,5,1,1,7,4,7,3,4,1,2,1,4,5,4,3,6,4,1,6,5,6,2,10,9,5,6,15,14,6,13,10,8,7,8,4,6,9,10,8,9,8,14,15,9,12,10,7,12,8,7,6,5,3,7,2,5,4,0,2,1,4,4,9,2,2,1,1,0,2,1,0
S01012344,,279,,6,4,4,4,4,3,1,3,2,1,3,2,4,1,5,4,3,1,1,2,5,3,3,1,7,2,0,3,1,5,2,4,2,1,6,4,6,4,5,5,7,6,2,4,5,4,8,2,5,2,4,3,5,6,9,7,2,3,3,5,4,4,5,8,0,5,2,2,3,3,2,3,7,4,2,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0
S01012345,,350,,1,7,4,1,3,1,3,5,1,6,3,8,6,1,5,5,6,3,3,4,3,2,4,3,3,3,0,3,4,1,2,3,5,2,3,3,6,2,5,5,9,4,11,2,6,8,8,4,2,6,7,9,7,5,4,4,9,8,3,5,3,2,6,5,4,3,4,6,7,3,5,0,6,4,4,4,2,3,3,0,3,3,1,1,2,0,1,2,0,2,2
S01012346,,418,,6,3,5,7,3,6,9,7,3,2,3,1,3,1,4,4,2,2,6,4,3,4,4,8,2,2,6,3,2,1,6,5,2,3,5,4,4,4,3,6,4,10,8,9,4,7,6,8,7,7,11,6,6,3,4,6,5,3,8,4,8,2,9,8,9,6,5,3,7,10,6,7,5,7,3,7,0,3,1,3,3,1,1,4,2,2,3,1,2,0,6
S01012347,,353,,7,6,7,3,3,2,5,5,4,5,5,6,5,6,4,2,3,1,4,1,2,3,6,3,2,2,3,0,5,4,2,1,4,5,3,4,2,5,4,5,5,5,7,4,5,11,4,3,5,7,3,6,9,4,2,3,6,5,8,4,4,7,5,2,6,8,2,6,6,4,2,6,4,2,5,2,0,1,1,5,5,2,4,0,1,1,3,2,1,0,1
S01012348,,339,,6,2,3,3,7,5,3,8,4,4,3,3,4,11,3,6,6,4,2,1,3,1,2,0,0,4,3,4,1,1,2,2,2,0,0,1,9,3,2,2,6,5,4,10,8,5,5,3,5,1,4,4,5,3,5,3,1,7,5,1,5,5,10,5,7,11,5,6,1,5,5,7,8,2,3,2,7,4,4,3,2,1,3,4,2,0,0,0,0,1,1
S01012349,,416,,7,3,6,5,6,6,0,7,4,1,4,4,10,5,5,6,5,4,5,11,5,0,3,0,8,5,1,2,5,8,5,8,9,6,4,3,3,6,5,6,8,7,5,4,2,5,4,6,4,3,12,5,6,3,4,6,8,3,8,8,4,5,4,4,8,9,1,5,9,2,6,5,8,4,10,4,4,1,3,4,1,1,1,2,2,0,0,1,0,0,1
S01012350,,375,,5,4,5,6,5,2,1,6,4,2,3,4,5,4,4,5,8,9,5,5,3,3,5,3,2,2,6,4,1,4,4,5,2,0,5,5,0,8,4,2,3,4,6,5,3,1,3,7,7,9,8,5,4,4,1,4,9,6,8,2,4,5,6,4,3,6,7,5,10,1,5,2,11,4,3,7,4,5,3,3,5,0,5,2,0,0,2,0,3,1,0
S01012351,,398,,5,5,4,6,5,5,6,7,5,5,5,6,8,5,8,4,9,7,3,6,6,5,2,4,5,6,4,3,4,4,0,6,12,3,3,5,5,3,6,3,5,8,4,3,8,4,8,12,8,4,7,8,5,5,7,2,4,4,1,7,1,6,3,2,7,5,3,4,6,2,2,6,5,3,2,2,1,4,4,2,2,2,2,0,1,2,1,0,0,0,1
S01012352,,361,,1,6,1,1,4,3,3,4,6,3,6,4,6,6,3,8,3,6,3,1,1,4,2,3,3,0,3,1,5,4,8,5,2,2,3,1,1,4,5,9,10,7,6,4,4,7,8,4,3,7,8,6,3,8,8,5,6,6,2,6,8,3,5,9,6,2,2,4,6,3,5,5,4,6,4,9,3,3,0,1,1,2,2,1,1,0,1,0,0,1,2
S01012353,,346,,1,0,3,6,1,2,3,2,1,1,1,0,1,3,3,4,2,5,11,7,3,5,6,9,1,5,9,7,7,3,7,5,4,0,3,8,0,4,3,5,1,8,5,5,2,4,2,6,7,12,2,9,5,2,7,5,4,4,3,4,7,3,5,5,10,5,7,4,1,4,2,1,4,3,5,3,2,3,4,3,3,1,2,2,2,0,2,1,1,1,2
S01012354,,385,,2,2,0,3,8,3,3,7,2,2,7,2,4,5,2,1,3,4,1,2,2,4,2,5,2,6,1,4,3,3,2,4,3,1,5,4,5,3,4,3,3,7,6,7,5,2,10,4,12,7,7,7,9,2,5,7,3,7,6,5,7,3,3,8,9,5,4,3,8,3,9,12,4,3,6,6,4,3,5,4,5,4,2,4,0,0,3,0,3,1,4
S01012355,,455,,4,3,2,4,1,5,3,3,4,4,2,7,5,1,4,2,8,8,3,5,4,10,8,2,2,7,3,1,0,4,5,4,3,3,4,3,2,6,5,1,4,3,4,12,7,4,14,5,5,11,8,13,6,6,7,4,12,8,11,12,13,14,15,7,12,9,7,7,5,2,7,12,5,3,1,6,2,3,1,2,2,1,2,1,0,2,0,2,0,0,1
S01012356,,301,,2,2,2,1,3,4,6,2,2,3,1,6,1,4,3,2,2,5,6,4,4,0,1,2,1,0,1,1,2,1,2,2,1,1,2,4,7,2,1,2,3,10,1,2,7,6,7,3,3,6,6,5,4,7,6,6,3,3,4,4,3,10,5,10,5,6,5,6,6,4,2,5,2,2,5,6,0,5,1,2,2,4,3,1,1,2,1,2,0,0,1
S01012357,,409,,2,2,1,6,2,2,3,2,5,1,7,3,1,2,3,5,6,4,3,2,2,1,5,3,5,1,1,2,1,0,4,4,1,0,0,0,3,4,3,4,1,5,4,5,6,10,9,5,6,5,11,7,8,10,10,16,7,3,6,11,14,10,14,12,6,8,6,9,9,13,0,6,5,6,2,3,4,4,5,3,4,3,0,2,1,0,1,1,0,3,4
S01012358,,382,,1,0,3,3,4,4,2,5,4,1,1,4,1,3,4,4,7,1,1,3,4,4,7,4,4,2,8,3,3,1,1,2,5,2,5,1,1,1,5,5,4,6,3,2,5,8,4,9,8,8,5,7,11,6,5,2,3,10,7,6,6,7,14,11,13,7,9,7,5,8,6,2,5,3,4,0,4,2,3,6,2,2,2,2,2,2,1,0,1,0,3
S01012359,,360,,1,5,6,5,5,5,5,3,6,2,5,6,7,9,0,3,3,3,6,4,5,4,5,3,2,3,3,3,3,3,3,1,3,3,5,2,5,6,7,9,5,7,4,1,8,8,8,2,7,6,1,7,8,11,6,2,1,6,5,1,4,7,6,5,8,11,5,7,5,4,4,1,1,3,3,1,3,1,0,1,2,2,0,1,0,1,0,0,0,2,1
S01012360,,389,,7,4,6,8,6,4,8,10,8,6,2,8,8,6,6,15,5,11,7,7,4,4,5,3,1,9,4,2,1,4,5,3,2,4,2,4,6,4,7,2,2,3,5,6,9,11,7,6,3,6,3,6,0,3,4,8,4,3,4,3,5,8,7,8,6,3,1,2,4,3,1,3,4,0,3,2,4,3,1,1,1,0,2,0,0,1,1,0,0,0,1
S01012361,,303,,3,4,6,3,3,9,3,6,7,4,2,4,5,6,8,2,5,1,5,7,5,3,6,8,4,3,1,3,3,2,5,3,0,1,1,0,4,5,4,7,4,5,4,7,1,3,3,7,4,6,7,2,6,3,4,2,2,3,5,2,5,6,2,5,4,1,3,5,5,1,1,2,0,1,2,2,2,4,2,0,2,0,0,0,3,0,0,2,0,1,1
S01012362,,386,,8,6,11,4,10,5,4,7,13,8,5,8,6,10,13,8,8,4,11,9,3,3,3,5,1,2,1,8,5,9,8,7,6,9,2,2,2,4,2,4,5,6,7,8,8,10,5,5,3,4,3,4,3,2,5,3,4,6,1,2,2,3,1,4,6,2,3,1,7,0,3,3,0,3,0,2,1,0,1,0,3,0,0,0,0,0,0,1,1,0,1
S01012363,,477,,6,3,0,9,3,6,2,3,3,5,2,5,3,4,3,2,6,7,4,2,5,5,2,2,2,4,11,6,5,3,8,15,8,6,3,5,4,6,7,15,7,8,6,9,11,9,4,4,8,13,6,4,4,7,6,3,7,5,5,9,10,8,8,10,11,5,6,3,5,4,2,3,4,9,2,7,6,6,3,3,5,6,1,4,2,3,1,0,0,2,3
S01012364,,336,,6,2,6,3,3,1,1,3,2,4,0,4,2,2,3,4,4,2,1,3,5,7,3,3,7,5,4,4,4,3,5,4,8,4,2,4,1,3,4,6,3,3,4,8,4,7,5,6,5,6,11,5,4,9,5,1,0,4,4,3,8,11,4,6,4,4,5,3,4,2,2,1,5,5,3,6,2,2,4,2,2,4,1,0,1,3,2,1,0,0,0
S01012365,,463,,2,6,5,4,3,11,4,3,5,5,1,4,3,4,2,7,3,5,3,3,4,5,4,4,4,4,4,5,3,5,5,7,4,1,4,8,8,9,8,8,5,8,6,5,8,3,6,5,13,5,6,9,8,7,5,8,4,6,13,7,6,3,7,6,12,5,5,5,5,5,10,8,7,6,2,6,5,8,6,4,2,2,1,3,2,1,1,2,2,1,1
S01012366,,424,,4,1,7,3,2,1,1,4,1,3,2,2,0,1,8,2,3,11,5,6,4,4,6,5,4,6,6,4,4,3,9,9,4,3,6,3,3,3,4,5,5,4,4,8,9,5,4,7,3,8,9,5,5,6,16,7,5,7,3,8,4,5,5,5,5,7,7,8,6,4,5,8,2,8,2,6,3,1,4,5,4,3,2,6,4,2,2,0,4,0,7
S01012367,,439,,0,2,6,2,4,4,0,2,3,3,1,5,5,6,4,7,3,3,5,7,3,8,5,6,3,3,4,2,5,0,3,7,2,2,7,4,1,1,6,8,8,4,4,4,8,7,11,2,6,9,9,7,12,11,5,8,8,7,4,6,11,4,10,8,10,6,11,7,5,3,5,7,8,3,5,7,6,3,5,7,3,3,2,1,2,0,1,3,0,0,1
S01012368,,296,,0,2,0,2,2,1,4,1,4,3,3,5,2,3,6,1,1,4,3,1,2,2,0,1,1,1,2,1,2,3,4,2,2,2,1,0,2,1,4,1,5,4,4,7,2,2,5,6,4,8,3,3,7,7,6,6,2,3,4,6,2,5,6,10,9,3,6,7,4,11,3,2,3,10,7,0,5,3,1,4,3,2,0,3,0,1,1,2,1,2,4
S01012369,,421,,4,2,4,3,0,4,6,3,4,5,10,2,3,5,10,8,9,6,4,8,6,2,4,2,1,4,1,4,2,2,3,4,3,0,2,4,4,7,5,6,3,6,4,6,8,8,12,9,7,7,4,6,9,4,5,8,5,11,4,4,4,5,5,4,12,8,5,5,11,8,3,4,6,8,8,3,3,2,5,0,4,4,1,2,0,1,1,1,0,0,2
S01012370,,462,,8,2,3,5,4,4,4,2,4,5,3,5,4,6,4,3,1,1,3,3,1,5,9,4,4,7,4,3,3,7,3,9,3,0,8,4,3,2,7,4,4,9,7,6,7,11,14,12,7,10,5,12,6,10,10,8,7,6,6,5,5,2,4,7,11,9,3,8,5,6,3,10,4,4,4,7,4,2,5,2,6,2,0,2,0,2,3,1,2,6,7
S01012371,,446,,7,7,1,2,6,5,3,3,3,3,2,3,6,4,10,2,4,3,11,2,4,4,3,7,4,9,5,2,7,5,5,9,7,3,7,3,3,9,7,7,12,6,5,8,7,5,7,7,5,7,7,1,6,6,4,7,8,3,5,5,2,8,6,7,3,5,4,7,3,6,7,7,2,2,6,5,2,3,2,3,5,6,1,10,3,2,3,1,2,1,4
S01012372,,372,,3,3,8,2,4,0,2,3,5,2,2,2,4,1,2,7,2,4,4,2,2,10,9,8,5,4,3,4,2,2,3,2,2,2,7,4,2,1,8,8,9,5,4,10,5,13,5,7,8,3,6,8,7,4,9,2,3,5,3,2,4,5,4,4,4,6,3,7,6,8,4,6,2,1,5,1,3,3,3,6,6,3,3,0,1,1,2,0,0,0,3
S01012373,,473,,5,0,5,2,1,7,4,3,10,6,9,3,3,1,4,4,4,5,10,2,2,10,5,7,7,7,4,4,5,6,5,4,3,2,1,3,5,5,5,4,8,10,13,7,4,7,11,7,6,8,6,4,8,6,13,7,6,7,9,7,2,13,5,9,13,4,6,6,7,5,8,4,5,2,4,6,3,5,6,7,4,5,2,1,0,2,0,0,0,2,1
S01012374,,437,,3,4,5,1,6,5,12,3,5,5,11,7,6,7,7,9,3,3,11,6,2,1,2,6,4,5,2,4,5,3,7,4,1,4,5,5,4,1,3,6,4,7,8,13,13,7,10,1,9,9,6,7,8,10,9,7,5,5,3,5,4,6,4,12,5,5,2,8,6,2,5,0,2,4,0,4,9,1,3,5,1,2,2,1,0,0,1,1,0,1,2
S01012375,,442,,10,6,6,7,3,4,7,10,6,2,5,4,5,2,4,9,9,3,9,7,4,4,6,6,2,7,5,6,4,3,8,7,7,4,2,6,7,4,9,6,3,11,10,6,8,5,4,6,9,6,2,3,5,7,4,5,9,4,8,4,7,4,2,4,8,2,3,2,1,3,7,4,6,3,3,2,3,3,2,4,7,4,7,3,1,2,0,0,0,1,0
S01012376,,478,,7,3,1,8,4,2,9,7,4,5,6,8,8,6,4,4,4,4,3,2,7,6,6,0,3,5,4,3,0,3,2,3,1,2,2,5,2,8,9,2,8,7,7,5,3,10,11,11,14,6,8,11,13,13,1,6,4,12,8,5,8,7,6,9,16,8,11,9,8,7,6,4,6,8,2,2,4,3,3,0,0,4,3,3,1,3,1,0,1,0,0
S01012377,,342,,4,2,2,7,4,3,2,1,2,1,2,1,3,2,5,3,3,2,2,0,2,2,8,5,0,3,4,2,2,2,1,4,1,3,4,7,1,3,2,3,4,2,6,6,1,5,6,5,5,9,9,5,8,5,6,7,4,4,8,7,8,7,11,8,7,3,11,3,4,1,5,4,7,7,1,1,4,1,4,1,1,6,4,3,1,1,2,3,0,0,1
S01012378,,290,,3,3,2,1,5,2,5,0,3,2,1,2,2,2,5,6,3,3,2,2,3,4,2,6,1,1,5,1,2,0,2,1,2,3,1,1,2,2,2,1,6,2,5,2,2,5,8,8,6,2,11,7,7,4,6,6,5,2,2,2,6,9,7,9,5,4,6,3,6,5,1,2,2,5,2,6,0,3,2,2,2,3,1,0,3,0,0,1,0,0,1
S01012379,,269,,4,4,2,2,6,3,3,3,5,3,3,2,2,2,4,3,4,3,1,4,4,5,0,2,4,3,4,2,1,2,5,2,3,1,1,2,3,2,3,6,1,4,4,2,4,8,4,5,5,4,5,3,5,3,2,0,3,1,2,2,5,5,7,6,8,6,6,9,4,3,4,0,5,3,2,0,2,0,1,1,2,0,2,0,0,2,0,0,1,0,0
S01012380,,436,,6,6,2,8,1,5,3,3,6,5,4,1,9,7,9,8,4,9,3,2,3,7,5,9,1,7,6,3,10,5,4,6,2,6,3,2,4,2,7,7,13,10,5,1,11,4,14,8,8,4,3,6,8,6,3,6,5,3,5,4,6,6,6,12,5,7,4,2,5,2,4,6,4,2,3,6,4,4,4,3,2,3,1,3,0,1,2,0,1,1,0
S01012381,,393,,7,2,2,5,5,2,5,5,6,1,5,4,1,5,4,11,5,3,8,4,7,3,4,4,4,7,4,5,5,2,2,3,1,3,0,7,7,6,4,3,4,3,4,6,5,9,9,9,6,6,3,4,5,3,7,4,7,3,2,2,5,3,7,6,10,6,7,7,3,3,3,4,4,11,2,5,2,5,2,3,4,2,2,2,1,2,2,1,3,0,4
S01012382,,490,,4,4,6,4,4,5,3,8,4,3,7,9,6,9,5,14,9,5,5,7,2,2,7,2,5,7,6,0,0,3,5,4,2,4,5,7,6,3,2,4,4,2,9,14,5,7,9,7,10,5,10,4,5,8,8,12,11,7,9,8,9,11,8,8,13,6,8,3,5,6,10,6,6,3,3,2,5,1,4,2,3,5,2,5,3,0,0,1,0,0,1
S01012383,,379,,2,1,6,0,5,3,4,5,2,1,3,4,4,3,6,4,3,7,4,2,0,3,1,1,0,3,4,4,4,3,3,3,0,2,2,2,5,13,5,7,0,5,8,2,2,5,5,4,4,2,9,4,5,8,7,7,13,7,7,2,7,7,5,10,8,8,8,9,4,6,3,3,3,8,2,6,5,4,4,5,2,2,4,5,4,2,1,1,1,1,1
S01012384,,246,,4,4,1,1,7,3,1,3,2,2,1,3,1,0,3,1,3,2,1,1,3,4,2,7,3,2,3,2,1,2,2,4,2,2,3,6,6,3,2,6,5,2,2,2,4,2,3,5,4,3,5,2,4,4,8,2,2,2,1,3,3,6,8,6,1,2,4,2,4,1,2,5,2,3,3,2,2,3,1,1,3,1,0,0,0,1,0,1,2,0,3
S01012385,,351,,1,1,2,3,2,5,2,3,2,7,0,7,4,4,2,2,4,6,2,6,4,3,6,9,2,7,3,5,6,2,4,2,3,5,2,2,9,2,3,5,3,7,8,9,5,5,3,9,6,6,3,4,7,5,5,6,8,8,4,3,7,4,8,8,4,9,1,6,2,3,3,3,3,2,3,1,2,2,0,2,1,2,2,2,0,2,0,1,1,2,2
S01012386,,525,,7,9,5,10,5,7,8,7,11,6,6,9,7,7,6,7,10,10,5,7,4,10,5,5,8,2,2,4,3,2,6,9,9,8,7,5,13,4,9,9,3,13,8,2,8,9,9,9,9,7,9,5,6,6,4,2,7,8,3,7,4,8,2,6,8,6,7,11,7,4,5,3,3,1,0,1,3,4,4,2,2,1,2,3,3,5,1,4,3,1,4
S01012387,,466,,6,8,6,7,4,4,7,8,5,2,3,17,6,4,4,9,3,4,8,6,1,1,7,5,4,2,4,7,4,9,4,4,2,4,6,4,3,5,3,7,5,8,5,11,6,10,10,4,8,5,10,10,7,6,10,9,6,1,6,4,5,9,7,11,9,5,5,10,5,9,3,5,4,4,3,4,3,3,0,1,2,1,3,1,0,3,1,1,1,0,0
S01012388,,351,,4,3,4,5,3,4,6,2,5,2,4,4,3,5,9,3,3,3,6,3,4,0,1,1,3,2,2,6,1,2,4,2,2,4,8,0,6,6,1,5,3,4,4,6,5,6,8,10,7,8,11,4,6,10,5,3,4,6,2,8,4,5,6,9,10,5,1,3,3,1,3,5,4,0,4,1,3,3,0,0,4,1,2,2,1,1,2,1,2,0,4
S01012389,,465,,7,7,4,7,10,9,6,3,7,10,4,11,7,12,8,7,9,7,8,1,6,7,5,2,5,7,9,4,6,1,4,4,3,3,7,6,5,5,14,9,4,9,9,7,6,10,9,6,6,5,11,4,4,6,8,8,2,4,4,6,9,4,9,3,7,6,2,6,3,2,6,4,3,4,1,4,1,3,0,0,1,0,1,0,0,0,0,0,2,0,0
S01012390,,387,,4,5,6,6,8,3,5,4,4,9,6,3,4,4,2,4,6,7,8,7,2,8,1,6,7,8,3,3,3,3,2,2,2,2,3,5,5,7,7,5,4,7,7,11,5,8,3,8,4,7,3,4,4,1,5,6,11,8,6,5,8,7,8,9,0,5,2,2,8,4,2,2,4,2,4,4,2,1,1,0,1,1,1,0,0,0,0,1,0,0,2
S01012391,,568,,4,17,7,9,6,9,15,17,13,10,10,12,9,8,11,8,10,7,2,10,3,6,3,2,5,7,2,3,8,2,7,5,10,1,5,7,11,10,13,11,7,14,10,17,9,14,7,9,9,10,2,9,5,8,8,7,5,5,4,5,2,12,7,4,11,2,3,4,7,6,6,3,4,2,2,1,3,0,4,0,1,0,0,1,1,1,1,0,1,0,0
S01012392,,422,,6,9,9,11,5,9,10,7,7,8,6,5,5,5,2,12,13,7,8,9,3,7,6,3,6,4,1,2,3,3,7,3,4,6,2,5,9,4,6,8,5,2,7,6,3,11,7,6,6,1,5,3,5,3,3,7,9,10,7,6,3,1,2,5,9,2,1,5,4,3,2,3,4,4,2,0,4,2,0,2,0,1,0,0,0,1,1,2,1,1,0
S01012393,,453,,5,1,5,2,10,3,5,9,3,3,8,7,5,8,7,2,11,4,5,5,4,5,6,4,4,8,4,7,4,3,5,2,9,7,8,5,6,10,4,4,6,6,4,7,7,8,7,12,13,2,7,6,7,12,5,6,5,9,6,5,7,7,12,5,6,10,4,6,5,5,5,1,2,2,2,2,1,1,1,3,3,2,1,1,2,0,0,0,0,0,0
S01012394,,322,,5,7,3,8,9,4,8,10,5,3,3,2,4,3,5,6,9,5,8,7,5,2,5,7,5,2,5,1,2,3,2,3,5,1,4,0,2,6,5,1,2,2,1,1,10,6,6,7,3,4,5,7,2,3,0,2,5,1,7,6,4,3,4,3,4,2,6,2,4,1,1,3,1,4,2,2,0,1,1,1,3,0,4,0,1,1,0,1,1,1,1
S01012395,,289,,3,1,2,3,3,5,1,1,3,2,1,2,0,5,5,4,3,6,6,10,2,1,4,2,2,6,5,6,3,6,3,1,2,5,6,2,2,2,8,6,3,8,2,3,5,5,2,4,4,4,9,4,3,2,3,5,5,4,0,4,0,2,6,4,3,2,2,2,0,4,1,5,4,1,4,4,0,5,1,4,3,4,0,3,1,1,1,1,0,0,2
S01012396,,330,,4,1,12,6,3,2,0,3,6,5,2,6,2,3,3,6,1,7,4,2,1,3,4,11,4,6,4,2,7,4,2,10,2,6,2,5,4,3,3,2,5,7,3,1,5,3,8,8,7,2,2,7,7,4,2,4,4,2,2,6,5,7,5,3,3,3,3,4,3,5,1,4,2,4,3,4,1,2,2,0,3,3,1,2,1,3,0,0,0,0,1
S01012397,,415,,2,3,7,5,2,1,3,1,4,2,3,3,1,2,6,4,6,6,5,7,4,4,2,3,5,6,5,7,5,4,6,7,3,2,3,3,2,12,5,3,8,5,5,6,6,6,7,6,5,8,5,6,4,8,4,5,7,3,7,9,7,6,5,2,7,6,8,6,8,6,6,5,5,6,8,8,3,1,6,4,3,3,1,1,1,0,3,1,0,0,5
S01012398,,480,,6,5,6,4,3,2,8,3,4,6,3,3,2,5,3,5,7,6,6,13,11,5,7,11,8,6,8,12,13,12,8,2,6,10,2,11,4,8,13,5,6,5,5,3,11,10,8,2,9,7,7,10,6,11,4,10,6,3,5,6,4,2,6,3,9,4,4,1,2,0,2,3,2,1,1,1,5,8,1,1,5,1,2,1,3,2,2,2,2,1,3
S01012399,,309,,4,5,1,4,4,5,3,3,4,2,3,5,4,3,4,3,4,4,4,6,2,5,8,6,8,6,7,2,1,4,3,7,7,2,1,7,2,4,7,2,3,2,1,4,4,11,4,3,4,4,8,2,7,4,1,4,3,5,1,3,5,6,3,3,3,5,1,0,5,1,2,1,0,6,2,3,3,2,3,1,0,0,2,0,2,2,3,1,0,0,0
S01012400,,315,,4,4,3,3,2,4,5,7,2,4,6,4,1,4,1,4,6,3,4,5,4,6,12,1,6,6,4,2,7,6,9,3,4,3,5,3,6,7,6,7,6,4,3,7,5,3,7,1,5,7,2,3,3,0,4,5,2,3,0,1,3,6,3,2,4,2,6,0,3,6,3,0,3,1,0,3,1,4,0,1,3,1,1,0,2,0,0,2,0,0,1
S01012401,,407,,6,6,5,3,3,3,2,4,3,6,1,2,4,0,3,5,5,7,4,9,3,8,1,9,12,5,3,5,4,7,10,5,3,10,6,7,5,5,6,10,5,7,3,4,7,6,10,8,5,9,10,3,6,3,4,2,9,7,9,5,4,6,4,7,4,4,4,9,7,3,2,3,2,1,3,2,2,0,4,1,1,1,0,0,4,0,0,0,1,1,0
S01012402,,236,,4,4,4,6,6,3,1,5,4,2,5,3,5,5,2,4,2,3,3,1,1,0,0,2,2,2,0,3,2,5,8,1,5,5,2,4,3,4,5,1,3,5,3,7,7,4,2,6,1,2,5,6,3,2,3,6,2,7,3,7,1,5,3,1,4,0,3,2,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S01012403,,509,,5,10,9,0,2,9,4,7,3,7,5,8,4,5,2,3,3,5,3,9,8,4,9,5,2,1,5,5,8,8,7,9,7,4,11,10,11,7,6,11,5,12,8,8,5,8,5,3,2,8,13,6,8,6,5,11,8,7,12,11,13,13,8,5,11,6,2,8,8,3,3,2,2,5,3,3,3,1,0,3,3,3,1,0,0,2,2,1,1,0,2
S01012404,,497,,4,7,4,0,4,10,9,7,3,7,7,2,7,5,2,1,7,8,3,0,3,4,9,5,9,6,5,7,10,7,7,7,7,6,8,15,11,7,8,7,8,7,6,6,3,6,7,7,8,7,8,11,5,9,11,5,8,15,8,4,6,6,4,7,8,2,1,3,7,5,3,3,7,1,7,1,4,2,3,5,3,4,3,2,1,0,2,0,1,0,2
S01012405,,365,,8,6,9,3,6,5,4,3,11,6,5,5,3,2,3,5,3,7,6,6,3,2,4,3,1,4,5,2,3,3,4,2,4,4,5,2,7,6,9,11,8,8,9,5,12,5,6,6,9,5,6,6,6,4,4,4,4,5,0,4,6,3,4,7,4,0,4,1,6,2,7,2,1,4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4
S01012406,,317,,7,4,6,5,2,2,5,7,3,5,1,8,7,3,3,1,3,10,4,3,2,1,2,1,2,9,4,0,2,4,3,2,10,2,7,2,4,3,0,5,4,2,2,3,4,2,7,9,6,2,5,4,5,12,2,6,8,2,8,7,4,4,2,6,4,4,3,4,3,3,1,5,3,1,1,2,0,1,1,2,2,1,1,0,2,1,0,1,0,0,1
