"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01007766,,432,,1,2,0,5,5,12,2,5,8,3,2,5,8,5,2,3,2,8,7,7,7,5,6,9,2,6,9,6,1,4,1,1,3,3,1,2,2,2,3,2,2,0,3,7,10,4,8,10,8,4,6,7,4,7,8,12,4,4,5,11,13,1,4,1,7,6,12,7,9,0,6,5,3,5,4,4,3,3,4,6,9,4,4,3,1,8,1,5,0,1,2
S01007767,,426,,4,2,2,5,2,3,3,1,3,5,5,7,5,5,5,7,7,8,3,1,6,7,5,4,3,9,3,2,2,1,3,1,4,7,0,2,7,1,4,4,2,5,5,3,8,0,7,6,4,9,7,7,8,6,9,3,9,7,7,6,7,6,8,5,8,7,11,8,7,7,8,2,2,6,10,4,6,6,4,1,4,6,4,3,1,3,2,2,0,0,2
S01007768,,307,,0,1,2,0,4,1,4,3,5,3,2,2,8,3,5,6,1,4,5,3,2,2,5,0,7,5,4,2,5,4,2,6,1,1,4,2,4,1,0,5,2,3,9,3,2,4,6,6,4,4,2,3,4,5,7,4,4,8,3,8,3,2,3,4,3,6,12,2,3,5,1,6,3,5,1,2,2,1,3,2,1,3,3,2,0,1,1,1,0,1,10
S01007769,,337,,3,1,3,4,2,2,1,2,4,1,3,2,0,4,1,8,9,2,4,2,1,4,6,5,2,0,2,4,1,0,1,1,1,2,0,4,6,4,0,5,7,1,0,3,0,0,3,5,6,12,4,9,6,5,6,5,3,5,3,4,1,6,2,9,7,14,10,6,10,7,2,5,5,1,1,5,6,3,5,2,3,6,3,2,6,3,1,3,3,1,5
S01007770,,347,,3,4,2,2,2,3,4,3,4,4,3,1,5,6,5,6,2,6,0,4,4,0,4,4,2,0,6,5,3,0,3,7,4,1,5,0,2,2,2,5,2,6,4,8,7,7,3,2,6,6,1,5,7,6,5,2,8,7,8,5,6,4,2,6,4,4,7,6,1,8,4,2,4,8,4,2,5,10,1,5,3,2,2,4,1,2,0,1,1,2,3
S01007771,,244,,0,2,4,3,2,3,1,1,2,2,6,1,2,5,2,3,4,1,1,5,0,0,2,2,3,1,4,2,1,2,2,2,5,1,0,4,4,0,2,1,6,4,1,5,2,1,4,4,2,0,2,3,6,0,0,3,1,4,3,2,4,5,6,1,6,2,6,6,4,2,5,9,7,4,2,5,0,5,4,2,4,1,3,1,1,2,1,2,1,0,2
S01007772,,432,,3,3,2,0,5,8,2,6,6,5,0,1,3,3,0,2,2,3,2,3,0,7,5,8,6,6,8,6,4,3,12,6,9,3,11,11,9,9,2,3,5,6,6,5,6,4,3,7,4,15,7,7,5,6,11,5,3,2,4,4,6,6,10,5,3,5,5,3,2,5,2,2,8,4,6,9,3,4,8,6,0,3,5,2,3,5,1,1,3,2,3
S01007773,,344,,1,6,2,2,3,5,1,5,5,3,0,3,2,3,2,3,5,7,1,2,4,6,4,2,4,2,0,2,5,2,3,4,5,0,1,0,3,5,3,7,3,2,3,6,3,4,1,9,2,9,2,7,8,4,9,9,4,7,4,6,4,5,7,2,7,6,17,8,4,12,2,4,4,2,0,5,5,6,1,7,3,1,3,0,0,1,1,0,0,1,1
S01007774,,506,,7,8,8,15,12,12,5,8,12,11,6,11,7,9,8,9,3,4,4,3,0,7,7,3,4,5,7,3,5,8,6,11,5,11,8,2,14,11,13,8,7,12,20,14,13,9,11,11,8,11,10,9,6,8,6,6,2,5,4,2,1,2,2,2,0,3,3,2,1,2,2,1,1,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,3
S01007775,,426,,4,8,2,11,6,4,4,6,6,9,4,7,3,3,8,4,2,5,5,1,4,7,1,6,5,3,4,3,5,8,9,2,8,6,6,2,6,5,7,5,5,10,6,7,4,12,9,1,4,7,9,6,11,7,6,7,12,7,8,2,0,4,4,2,0,7,6,4,2,5,3,1,3,2,3,0,0,2,4,2,2,3,2,1,1,3,2,3,0,5,6
S01007776,,362,,2,4,3,4,4,6,4,6,5,9,3,10,5,8,3,5,11,7,7,4,0,8,7,2,5,2,1,4,6,2,1,3,4,1,1,6,3,8,4,3,2,4,3,7,7,7,5,7,8,8,8,8,10,5,7,14,6,4,3,6,3,3,1,3,4,3,5,3,2,2,1,3,2,3,3,0,2,0,1,1,0,1,0,2,0,1,1,1,0,0,1
S01007777,,600,,15,8,12,17,13,10,12,13,9,9,9,6,9,11,12,11,11,12,6,11,9,5,3,6,7,2,2,8,5,9,6,8,12,7,13,15,10,13,11,6,8,12,17,10,13,15,18,5,11,14,12,15,13,11,3,4,5,2,3,5,2,2,4,3,0,2,2,0,1,1,0,6,1,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,1,0,0
S01007778,,239,,5,5,2,4,2,6,9,4,0,4,1,4,3,3,1,1,5,0,3,3,2,4,3,3,1,3,1,0,1,2,0,1,3,4,1,3,2,2,13,3,9,7,3,4,3,2,6,3,6,6,3,7,6,10,8,0,4,0,2,4,3,4,3,1,3,1,2,3,2,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
S01007779,,323,,2,2,5,2,3,1,1,3,5,0,3,4,3,1,4,4,1,1,1,3,3,8,9,1,8,2,4,8,7,3,4,2,4,3,0,3,2,7,3,6,3,1,3,2,6,2,3,2,8,8,8,8,2,2,7,8,7,8,6,6,5,7,6,6,11,2,6,6,0,8,6,4,2,2,3,2,1,3,0,0,0,2,0,0,0,2,1,0,0,1,1
S01007780,,388,,3,2,4,7,6,2,2,3,4,4,4,5,1,1,8,2,11,4,5,3,8,6,8,3,5,4,5,9,0,4,7,2,5,8,10,4,4,6,2,6,12,5,7,10,3,7,10,8,8,8,8,4,7,14,10,6,5,5,3,5,3,6,7,5,4,5,2,1,2,3,2,0,3,1,1,1,1,0,2,1,0,2,2,0,0,1,0,0,0,0,1
S01007781,,441,,3,6,8,9,4,4,4,8,3,3,7,3,1,5,7,9,3,8,6,4,9,9,9,8,4,5,6,3,14,12,6,9,4,6,3,11,6,5,6,7,3,4,11,3,7,7,3,13,11,7,8,6,8,3,1,8,10,5,7,4,4,5,4,7,4,4,4,1,4,5,2,4,1,5,0,2,2,0,0,2,2,1,0,0,0,0,1,1,0,0,0
S01007782,,280,,5,4,10,1,3,2,11,7,4,5,1,6,1,4,1,6,9,6,5,4,3,2,5,3,4,6,7,1,3,0,4,4,3,6,9,6,3,5,8,2,7,6,3,5,2,3,1,5,6,6,8,3,1,4,2,1,1,4,3,0,2,0,1,0,6,2,4,2,3,0,2,0,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
S01007783,,317,,1,2,10,3,3,2,7,5,0,0,5,4,7,1,3,8,2,9,9,3,3,4,4,4,5,4,4,3,4,0,0,0,0,1,5,6,2,2,2,5,2,2,3,6,5,1,4,3,4,4,3,5,3,3,0,1,3,2,6,8,1,2,3,5,5,5,6,10,6,5,5,7,6,6,8,4,1,5,4,3,4,1,2,0,0,1,0,0,1,0,1
S01007784,,349,,6,5,8,4,3,4,6,1,6,8,6,6,8,4,9,5,7,3,6,9,9,4,5,1,3,3,3,3,3,4,4,5,9,6,8,7,3,6,6,10,7,7,2,4,2,8,8,9,8,4,5,5,9,7,3,3,5,2,4,4,2,3,3,0,2,1,4,3,1,1,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
S01007785,,253,,5,4,2,6,5,5,4,8,8,1,0,1,3,7,2,9,7,7,7,6,7,7,6,2,4,3,2,3,2,3,0,1,2,2,6,2,5,0,2,2,3,4,1,5,2,2,6,3,2,3,4,1,5,2,2,5,3,0,0,0,0,2,1,2,6,1,3,1,5,2,4,3,0,1,1,1,0,1,2,0,0,0,1,3,0,0,1,0,0,1,0
S01007786,,364,,4,2,5,6,4,5,5,5,4,6,3,6,9,11,6,6,5,6,3,2,7,4,6,3,1,4,7,6,6,3,5,4,2,2,3,0,1,5,6,3,0,3,0,5,2,1,6,5,5,2,4,4,2,7,10,5,6,4,5,4,4,7,9,1,8,8,10,8,3,6,6,4,1,5,0,1,4,2,3,4,2,0,1,1,2,1,0,0,0,1,1
S01007787,,298,,4,0,8,2,0,7,8,5,3,4,4,2,0,2,3,7,10,6,2,4,3,4,3,3,5,3,3,0,3,2,1,1,5,0,6,1,3,4,2,1,4,4,3,3,7,7,6,2,4,3,2,4,2,4,6,7,11,3,5,3,3,4,5,10,4,3,5,2,4,6,3,3,5,2,4,0,4,0,1,1,0,1,0,1,1,0,0,1,1,0,0
S01007788,,303,,3,3,9,4,12,7,10,5,2,3,8,3,8,7,9,8,3,4,9,5,4,4,6,7,8,2,6,4,5,4,8,3,11,4,4,0,2,3,6,3,5,4,4,2,3,8,3,0,3,2,3,2,1,2,3,8,0,2,6,2,4,3,5,2,0,1,0,1,0,1,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
S01007789,,296,,5,7,4,4,4,5,5,6,8,6,4,4,3,7,4,7,4,10,8,3,9,4,9,6,8,3,5,1,4,5,1,5,1,0,1,3,2,7,0,3,0,7,4,5,5,0,6,5,9,4,4,9,4,1,2,6,2,1,6,2,3,3,2,0,0,2,7,2,2,2,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S01007790,,407,,4,14,10,9,7,5,3,5,7,10,14,11,13,17,15,14,16,8,6,5,5,7,10,4,8,4,5,3,5,6,8,5,4,1,6,1,4,6,6,9,2,5,5,3,3,8,3,5,4,4,3,9,4,5,8,7,4,2,1,0,4,0,3,3,3,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
S01007791,,270,,2,3,4,3,3,0,5,5,3,4,1,0,2,0,4,4,0,6,3,3,1,3,5,5,5,4,3,1,4,2,2,2,2,5,1,5,11,6,4,2,5,3,7,5,3,5,3,7,8,11,2,2,5,4,4,7,3,4,2,2,2,3,3,3,2,1,2,0,1,1,2,1,0,4,3,2,1,1,3,3,2,0,1,1,2,4,0,0,0,2,0
S01007792,,426,,5,5,9,1,6,4,5,9,7,5,5,4,6,4,6,4,7,10,1,4,3,4,9,6,6,8,4,9,3,6,2,8,4,6,4,6,4,1,1,4,9,6,1,2,5,2,6,2,3,6,7,6,5,8,11,7,11,4,2,5,5,5,7,4,9,10,7,8,5,2,5,3,6,4,4,2,3,2,0,4,3,4,2,1,1,1,1,1,0,0,4
S01007793,,427,,8,9,8,8,10,3,7,7,8,4,6,0,5,9,6,11,9,5,10,6,2,4,3,11,3,7,3,8,8,9,3,7,1,5,0,3,4,4,5,4,9,7,2,2,3,4,4,6,5,4,1,1,4,3,5,5,3,6,7,5,5,9,7,5,6,6,8,4,4,4,7,6,5,3,2,6,4,0,2,3,4,1,0,0,2,0,0,1,2,0,2
S01007794,,269,,4,5,5,6,8,3,5,2,2,3,5,4,5,0,2,3,6,4,1,4,2,3,5,1,2,4,1,2,7,6,6,2,3,3,3,2,3,4,3,0,5,2,4,2,6,2,5,2,4,2,4,0,3,4,3,2,3,2,8,1,4,6,4,5,3,2,4,2,5,2,5,2,2,1,6,3,3,1,2,1,0,0,0,1,0,0,0,1,1,0,0
S01007795,,261,,3,1,2,7,4,5,9,1,7,3,6,4,2,4,6,6,5,0,3,2,3,3,8,6,0,3,1,2,1,2,2,3,2,2,6,3,3,2,3,4,3,1,2,2,5,0,1,5,2,5,0,2,4,1,3,3,5,2,3,4,4,4,7,3,6,6,7,2,3,2,3,5,2,3,6,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
S01007796,,360,,7,7,4,3,8,9,11,7,6,7,6,6,13,6,5,5,7,3,4,7,4,3,3,7,2,1,4,6,3,4,0,4,3,1,1,5,5,3,4,7,5,9,16,11,5,6,2,4,5,7,4,5,1,5,4,5,3,0,1,1,6,3,1,5,4,2,6,2,4,2,3,3,1,4,3,1,1,4,0,0,0,1,0,0,2,0,0,1,0,0,1
S01007797,,227,,5,4,8,2,5,5,5,1,5,4,4,4,3,3,3,0,1,4,2,1,3,3,7,0,3,2,5,3,3,0,1,3,0,3,0,1,4,0,0,0,1,1,6,3,6,3,3,9,5,3,6,2,5,0,1,2,2,3,0,5,2,5,0,0,2,6,5,1,4,1,4,1,4,3,0,1,0,2,2,0,0,3,0,1,1,0,0,0,2,0,1
S01007798,,331,,4,7,4,3,9,11,5,1,11,3,4,2,3,2,4,6,6,4,2,4,3,8,3,4,4,2,7,7,7,7,3,6,1,5,4,4,9,1,3,7,8,9,17,3,7,5,3,2,8,6,4,7,8,6,7,4,2,5,1,6,1,2,1,0,1,3,1,1,0,2,0,1,0,1,1,0,1,0,2,0,0,1,0,1,2,0,0,1,0,0,0
S01007799,,297,,3,6,5,8,8,3,5,9,7,7,8,6,4,7,5,4,3,5,4,4,2,2,4,3,0,5,0,0,1,3,1,4,3,8,7,10,4,5,3,6,6,9,6,7,7,8,5,10,1,4,7,4,4,4,1,7,4,1,2,1,3,0,3,3,2,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S01007800,,423,,2,8,2,9,10,5,5,3,12,12,11,9,10,5,9,4,9,11,4,4,8,7,2,8,11,6,1,2,4,10,8,2,1,4,3,2,4,1,5,5,2,3,4,3,10,8,9,8,7,8,3,3,5,4,6,3,5,3,6,6,3,3,4,6,5,5,5,3,5,1,2,4,0,3,4,2,6,2,1,2,1,0,3,0,0,4,1,0,0,0,4
S01007801,,485,,5,9,7,6,5,9,4,12,1,3,7,4,4,12,9,12,11,15,14,22,33,20,6,2,10,1,11,6,3,0,2,5,7,3,6,4,1,3,3,1,7,5,3,0,4,9,9,4,9,9,7,4,3,3,4,5,8,7,2,0,8,11,8,4,0,7,6,3,3,3,2,8,3,0,4,4,1,0,1,2,1,2,1,1,1,0,0,0,1,0,0
S01007802,,267,,5,4,7,1,4,9,2,2,7,5,7,4,4,6,5,3,1,2,4,2,3,3,6,5,2,7,5,2,0,2,6,0,4,6,6,3,7,4,4,6,7,5,7,2,4,4,6,3,9,6,5,3,6,5,4,1,2,3,1,2,2,1,1,4,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
S01007803,,466,,9,4,11,9,9,1,9,8,4,11,8,10,11,5,13,18,6,10,7,3,10,9,9,9,5,7,4,6,3,10,5,7,2,2,0,0,2,3,6,4,2,3,4,7,8,5,3,9,7,4,4,7,7,4,12,2,8,8,5,7,4,3,2,4,4,4,4,6,4,3,6,2,0,4,2,3,5,1,3,2,1,0,3,2,0,0,6,0,0,0,3
S01007804,,267,,5,8,7,6,9,5,4,3,10,4,2,8,4,6,3,0,3,5,4,4,0,7,3,9,6,3,6,1,4,1,9,5,6,3,1,0,3,5,4,0,2,0,3,1,2,2,2,3,1,4,2,1,5,5,7,2,3,4,3,4,3,2,3,4,3,0,2,2,0,0,2,0,2,4,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1
S01007805,,243,,6,7,10,5,4,5,6,5,11,5,8,2,6,8,3,7,5,2,6,4,5,6,1,3,2,4,2,3,5,2,6,4,2,4,0,2,2,6,4,2,2,1,2,1,3,5,4,1,4,3,3,3,0,2,0,2,3,6,0,2,2,1,2,2,3,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
S01007806,,309,,5,8,12,3,6,7,4,2,1,2,1,2,1,2,5,7,1,3,1,0,0,6,4,6,7,6,1,10,8,10,0,2,7,0,6,3,3,4,7,3,3,1,0,2,2,4,3,1,4,3,4,3,2,2,6,7,4,9,4,2,5,4,5,3,5,2,5,4,4,2,1,2,4,1,3,3,2,7,2,0,3,2,1,0,3,2,0,2,0,0,0
S01007807,,360,,5,5,3,8,5,5,9,9,8,2,3,3,7,5,9,4,4,13,4,3,1,2,3,3,0,1,7,4,10,8,10,9,8,3,0,2,2,5,4,6,1,2,4,5,7,6,7,8,6,5,9,8,7,5,7,7,6,6,3,1,3,5,3,1,1,4,1,2,2,1,2,1,1,0,1,1,2,1,3,2,1,1,0,0,2,3,1,0,0,2,1
S01007808,,404,,12,6,3,9,2,5,8,6,6,10,10,5,8,9,6,7,1,9,10,3,3,3,7,4,6,3,11,4,9,9,2,2,4,6,4,1,2,6,9,9,6,4,6,7,8,4,3,8,7,7,7,8,3,1,5,8,2,6,4,3,4,5,6,4,3,6,1,7,4,3,3,0,1,0,3,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0
S01007809,,419,,4,2,9,3,3,2,1,1,5,4,7,2,2,3,8,4,6,0,8,4,0,9,3,4,6,6,9,1,3,2,5,6,3,1,1,2,5,3,2,2,5,4,7,6,5,6,5,6,6,3,8,8,8,8,3,11,4,7,5,8,6,4,8,11,10,6,7,8,3,8,6,4,2,3,8,2,5,8,7,3,2,2,3,3,2,3,0,3,4,0,4
S01007810,,415,,5,4,7,4,2,6,8,2,6,8,0,4,7,10,3,8,12,12,11,2,7,3,3,9,5,9,4,6,11,5,6,0,4,7,5,11,2,7,4,2,1,6,5,8,2,5,7,2,8,4,6,3,5,3,4,4,6,2,12,2,5,7,5,6,6,6,5,5,5,4,2,3,6,4,2,3,3,2,1,0,2,1,2,1,0,0,0,0,1,0,2
S01007811,,393,,9,7,10,5,7,9,6,6,4,7,8,14,4,6,4,8,9,5,4,4,6,3,2,6,9,5,10,2,3,7,6,2,10,3,2,4,7,3,8,0,3,10,2,0,7,0,4,3,6,8,10,5,6,1,7,5,0,7,8,3,4,4,0,3,4,3,6,4,1,2,2,3,1,6,4,3,3,3,2,1,1,2,0,0,1,0,0,0,1,0,0
S01007812,,418,,8,7,7,4,9,12,15,8,8,6,19,8,9,10,6,5,10,4,9,1,5,3,7,5,7,5,11,2,8,5,9,3,7,8,3,2,2,2,2,8,5,4,8,5,8,9,10,10,10,5,0,4,4,0,1,3,6,4,3,7,4,2,5,3,4,4,4,2,0,1,1,4,0,1,0,4,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
S01007813,,367,,6,8,4,8,5,6,11,8,7,6,7,5,5,8,5,5,2,3,6,6,1,8,4,5,6,7,7,4,3,6,4,1,9,8,6,4,3,4,6,7,3,4,2,0,3,4,3,5,9,7,0,2,0,2,7,2,4,5,3,4,4,5,5,3,2,8,5,3,1,3,7,3,1,5,2,0,3,0,1,3,2,0,1,0,0,0,0,0,1,1,5
S01007814,,266,,4,2,2,3,2,4,0,2,3,4,5,2,8,6,3,1,3,0,4,2,2,4,4,3,5,6,3,3,7,0,2,2,3,1,3,5,4,5,0,2,1,2,6,4,4,7,6,2,4,2,3,4,4,5,5,2,2,3,6,4,7,5,3,4,4,3,9,3,4,3,0,4,3,1,1,2,2,0,0,1,3,2,0,0,0,1,0,0,1,0,0
S01007815,,414,,4,2,2,3,3,2,1,2,2,1,1,2,4,6,10,6,4,5,9,4,1,7,16,10,4,4,6,0,5,4,0,1,2,1,2,2,2,1,4,5,4,2,7,5,4,4,7,4,11,8,9,3,7,11,10,11,6,0,7,11,8,8,5,7,6,7,4,6,10,9,4,2,1,4,7,5,2,1,7,5,3,2,4,2,2,2,1,0,2,1,6
S01007816,,323,,4,1,3,2,7,2,4,5,2,3,6,2,7,7,2,3,3,4,1,7,3,2,2,5,3,4,1,2,6,6,0,6,11,4,1,3,2,1,2,2,3,4,3,9,5,5,0,2,1,1,11,6,6,4,5,5,7,7,7,3,0,9,2,4,8,6,8,8,3,4,5,2,4,1,5,3,2,2,4,1,3,1,1,0,0,1,0,1,0,0,0
S01007817,,202,,3,4,2,2,0,1,1,6,4,2,2,1,4,0,0,2,2,4,4,2,0,3,2,2,1,3,0,3,2,2,2,2,3,2,1,2,1,2,4,2,1,2,4,4,1,3,2,2,5,6,2,4,1,0,2,4,4,3,1,2,2,1,6,3,0,4,3,3,3,5,3,4,2,3,6,4,3,1,1,1,1,1,2,0,0,2,0,0,0,0,0
S01007818,,341,,2,5,1,5,4,3,4,0,7,4,4,3,4,6,3,5,8,7,4,2,6,3,5,2,0,7,4,3,5,1,8,5,6,4,2,2,1,0,1,3,8,1,12,6,7,7,6,6,6,4,6,8,6,5,5,4,6,7,5,2,8,2,5,1,5,4,5,6,7,2,6,2,3,4,1,1,2,2,1,2,1,1,0,0,0,1,1,0,1,0,1
S01007819,,425,,5,8,6,2,6,7,5,3,5,7,3,4,7,4,7,7,3,3,4,5,5,5,6,7,4,7,3,1,10,5,3,4,5,7,3,9,4,7,3,5,4,8,6,3,8,8,8,6,7,8,8,3,5,13,4,4,8,4,5,2,1,7,3,3,3,3,3,4,2,6,6,6,4,8,1,3,6,1,7,2,3,4,2,4,4,1,0,0,0,0,2
S01007820,,454,,1,5,7,0,6,1,2,4,7,4,2,3,8,9,2,11,4,14,12,6,8,8,18,6,8,9,4,2,1,6,3,10,2,2,5,5,5,3,0,1,0,7,9,4,8,6,10,6,7,3,14,7,5,7,5,3,7,4,5,2,9,7,1,6,5,4,10,5,6,4,5,3,4,6,4,7,4,7,2,3,4,2,1,2,1,1,3,1,0,1,3
S01007821,,256,,1,4,4,3,5,1,5,1,1,1,3,4,1,1,1,3,2,7,2,3,2,1,4,4,3,0,4,5,1,4,2,1,5,4,1,5,0,3,3,2,0,4,4,3,5,2,2,8,5,4,3,6,2,5,3,5,9,4,6,3,2,1,2,2,3,4,4,0,3,1,2,1,2,3,4,6,3,4,4,2,1,2,3,2,0,1,3,1,0,0,0
S01007822,,352,,4,3,2,0,3,2,2,5,1,1,9,4,2,4,12,4,4,5,1,8,4,6,5,3,4,1,5,3,4,2,2,5,1,3,2,4,1,3,2,2,3,5,4,0,2,4,4,6,5,6,6,5,4,5,6,12,6,8,4,4,9,8,4,2,6,7,7,8,2,5,2,2,6,4,3,3,5,2,3,8,3,2,3,1,2,1,1,3,3,0,0
S01007823,,344,,3,6,5,1,5,2,0,0,3,0,3,0,1,4,2,4,8,3,7,3,4,5,4,4,8,12,0,6,6,2,4,5,7,7,8,1,0,3,3,1,3,4,2,1,10,0,1,7,4,5,7,4,5,3,8,10,6,7,7,6,4,11,4,2,2,7,4,4,1,5,8,5,5,2,3,3,1,2,1,3,1,7,0,1,1,2,4,0,0,1,0
S01007824,,363,,3,3,1,3,3,6,4,4,2,4,2,4,6,3,6,3,6,5,8,4,2,4,10,5,2,1,3,2,0,12,5,2,3,4,0,3,0,6,1,4,4,6,0,3,7,6,5,2,6,2,5,2,7,4,4,6,9,6,8,7,7,5,7,4,3,1,7,6,3,6,1,2,3,8,6,3,6,3,5,1,0,2,6,4,1,4,4,3,0,3,1
S01007825,,474,,8,1,8,8,5,6,6,3,4,2,4,4,2,3,3,6,7,6,4,3,7,10,8,7,5,9,3,12,0,3,8,6,3,4,1,2,1,3,2,3,4,4,5,2,8,14,10,6,13,6,5,4,8,9,9,13,8,11,5,5,7,7,5,4,13,8,11,4,5,4,3,7,1,3,6,3,5,5,3,4,6,3,5,3,2,2,0,1,0,2,3
S01007826,,283,,1,2,4,6,7,5,0,2,9,3,6,3,5,9,5,6,3,5,6,3,5,4,8,6,5,2,0,4,4,0,4,3,5,2,4,2,1,3,3,2,7,4,4,3,3,2,5,4,3,0,6,2,9,0,3,2,4,3,1,3,0,4,8,2,3,1,3,1,2,0,0,3,1,2,3,3,3,0,5,2,3,2,0,2,1,0,1,0,0,1,2
S01007827,,270,,4,7,5,3,3,0,2,2,7,0,4,1,0,3,4,3,2,5,0,2,3,3,8,8,7,2,3,8,2,10,6,5,3,4,5,1,9,0,6,4,4,4,4,2,3,4,0,4,5,4,4,4,4,5,2,7,7,4,4,6,4,0,1,5,2,1,2,2,2,2,3,0,0,1,1,0,1,0,2,1,0,1,0,1,1,1,1,0,0,0,0
S01007828,,463,,7,2,1,2,5,4,0,3,2,5,2,5,2,0,1,4,2,2,0,0,3,5,5,6,8,7,15,10,8,12,16,9,6,6,10,12,5,9,0,6,4,6,6,6,5,9,7,10,10,11,6,3,8,10,4,3,11,0,3,6,6,3,4,5,12,5,6,1,9,4,6,3,4,2,3,4,6,4,7,8,2,1,3,1,5,2,1,2,1,2,6
S01007829,,264,,4,0,3,1,2,1,2,0,3,0,1,0,1,0,1,0,2,3,0,0,1,3,2,3,6,4,4,7,0,5,5,2,2,6,8,7,4,2,0,6,5,0,0,1,1,5,4,4,2,5,2,4,2,5,3,6,4,3,3,2,1,3,8,2,4,3,8,4,2,5,2,4,3,3,7,3,6,7,4,4,1,4,5,4,0,0,1,1,0,2,1
S01007830,,486,,9,7,5,5,6,1,4,2,2,0,4,2,3,2,5,6,4,9,4,6,1,8,9,12,13,14,8,4,10,7,7,6,6,1,16,8,4,4,6,6,5,3,7,7,6,6,7,6,6,2,2,2,5,7,5,3,6,5,11,5,7,2,7,6,6,8,10,7,10,5,3,5,6,8,5,10,2,5,2,3,3,3,8,4,1,3,2,0,1,0,2
S01007831,,467,,8,4,1,6,6,3,8,7,9,4,6,7,4,6,15,8,5,5,3,5,5,9,7,4,10,0,4,6,12,16,6,7,4,7,1,5,3,4,3,2,5,6,7,7,1,7,8,9,0,6,1,9,3,8,7,3,9,9,4,5,4,6,1,5,10,4,11,7,3,6,7,3,5,1,3,1,5,4,6,2,2,2,0,6,5,1,2,1,2,0,3
S01007832,,310,,1,3,2,2,5,1,4,1,5,3,1,4,0,1,4,2,9,1,4,4,0,4,3,7,6,5,2,9,11,6,6,5,3,2,2,4,6,2,1,5,4,5,2,4,4,6,7,1,7,5,6,5,4,7,4,5,6,4,5,1,0,6,3,6,4,5,9,1,6,2,1,2,2,3,3,1,3,1,1,2,1,1,3,0,2,0,0,2,0,0,2
S01007833,,342,,5,2,0,4,1,3,3,2,6,2,0,0,2,1,2,0,3,5,0,0,4,1,3,5,7,2,3,1,3,1,3,2,1,0,1,2,6,2,2,2,1,3,5,4,1,8,10,2,2,2,3,6,6,2,6,2,5,8,3,3,3,7,5,6,3,8,7,5,6,9,4,9,3,4,8,9,4,7,10,3,2,3,3,6,8,4,4,3,2,4,9
S01007834,,351,,3,9,8,2,2,8,3,2,6,4,2,5,2,2,2,1,4,2,1,2,5,6,7,5,11,14,15,3,13,8,3,8,5,9,3,9,4,6,6,4,4,5,8,4,7,2,4,5,2,7,1,6,5,8,1,6,0,2,5,6,2,4,2,1,4,2,5,1,2,3,1,2,2,0,1,3,1,2,1,2,0,3,1,0,2,0,0,0,2,0,0
