"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,,,,Females,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01006551,,335,,6,6,7,4,1,2,3,1,1,3,5,1,5,1,3,1,3,5,2,1,2,5,2,2,2,2,7,7,4,4,3,5,4,5,2,2,3,1,3,2,9,5,5,1,3,4,4,1,6,10,8,8,2,4,5,3,7,7,2,4,0,1,4,2,6,5,0,3,4,3,3,6,5,7,4,5,6,8,5,6,5,3,4,5,0,2,1,2,0,1,3
S01006552,,446,,4,5,2,3,4,6,2,4,4,2,3,4,1,7,2,5,7,0,6,4,4,4,8,4,4,4,8,7,11,2,5,0,12,7,6,3,4,10,4,4,8,7,5,2,5,4,6,6,8,5,6,9,9,11,4,10,10,5,6,8,6,10,6,3,7,5,9,4,8,4,3,6,6,4,4,8,1,5,2,2,1,5,3,3,1,1,1,4,0,0,4
S01006553,,476,,2,2,5,1,5,2,3,4,10,5,3,6,2,2,8,4,4,3,1,2,6,4,5,5,7,4,1,2,3,4,4,6,9,3,0,2,6,6,4,3,4,6,11,6,7,4,7,10,5,5,8,7,5,8,7,4,5,2,5,5,7,1,9,4,5,7,8,3,10,10,6,7,12,3,4,7,7,7,4,9,5,6,8,9,7,8,10,3,2,4,5
S01006554,,392,,2,6,9,2,3,6,5,3,3,2,1,2,4,5,1,3,3,1,2,1,3,4,6,5,7,6,6,10,1,6,7,11,11,7,7,10,2,3,5,4,5,8,3,2,6,7,0,2,3,3,6,5,3,5,5,4,9,6,4,3,4,3,5,1,4,5,7,5,3,4,3,4,1,4,6,3,3,0,5,5,3,3,5,5,5,3,2,3,1,1,12
S01006555,,365,,4,10,4,5,2,2,6,3,5,0,0,1,4,3,4,4,2,2,1,3,8,3,8,2,10,2,7,7,16,15,0,12,6,8,2,3,3,6,13,8,4,9,5,11,6,3,3,2,5,4,9,2,4,4,8,3,3,3,6,0,2,3,6,4,4,10,2,1,1,3,1,2,1,2,3,3,1,2,0,2,1,3,3,1,2,1,0,0,0,1,2
S01006556,,442,,7,5,8,7,4,4,4,4,9,1,5,3,4,1,3,4,3,4,1,3,6,2,4,2,7,4,1,6,9,7,5,11,6,12,5,8,7,8,1,4,7,7,6,5,2,7,10,3,5,6,7,7,1,5,5,8,9,3,5,1,5,4,3,8,5,0,3,3,0,1,4,3,3,5,2,2,5,5,6,8,7,8,9,7,4,4,5,2,4,5,4
S01006557,,369,,6,11,6,5,7,6,2,1,3,4,2,2,3,0,0,8,1,1,2,2,9,5,6,6,10,7,8,5,2,4,7,6,0,11,6,8,3,5,5,2,6,2,1,3,7,6,5,5,5,7,7,7,9,2,3,2,5,3,8,2,1,5,7,5,4,4,5,5,3,2,4,1,0,4,2,2,2,6,1,2,1,1,2,4,1,3,4,1,1,1,3
S01006558,,308,,4,1,2,4,3,5,1,4,3,1,2,2,0,2,1,2,1,1,0,2,1,3,1,11,15,6,6,12,11,0,9,9,9,2,4,3,11,7,5,8,7,5,3,3,1,4,5,4,2,2,1,4,3,5,4,1,6,3,2,0,1,5,1,3,4,4,5,2,1,2,2,3,0,1,1,6,2,1,1,3,5,3,1,2,2,2,1,3,1,0,1
S01006559,,310,,3,0,1,1,1,3,4,0,7,2,2,3,0,5,4,1,4,4,3,2,4,0,3,5,1,10,6,9,3,3,7,3,8,4,6,1,0,2,3,0,2,2,5,6,9,9,3,6,7,4,5,8,5,6,3,6,6,7,11,7,1,3,2,2,2,5,5,1,1,2,3,5,0,1,1,1,1,6,4,3,1,4,0,3,1,2,2,1,1,0,1
S01006560,,503,,4,5,8,11,3,8,6,5,3,4,1,2,8,6,4,10,5,3,2,5,6,5,10,5,3,7,8,5,6,7,10,9,10,10,0,5,2,9,10,6,3,3,5,12,7,7,7,12,8,9,12,9,10,6,5,5,2,2,7,7,7,5,8,6,3,5,6,4,3,3,6,3,4,1,1,6,1,4,1,2,4,2,8,3,2,2,5,3,3,2,16
S01006561,,380,,3,4,0,5,1,5,5,3,10,1,4,5,5,2,8,10,7,2,3,6,5,3,0,7,9,1,3,3,2,3,2,7,4,6,2,4,5,2,2,0,5,10,7,6,3,6,8,6,6,4,10,4,5,9,7,4,8,4,6,1,5,7,11,3,9,7,1,2,7,2,1,3,4,2,4,4,2,3,3,3,4,3,0,2,1,2,2,2,1,0,2
S01006562,,415,,6,7,3,5,3,3,2,3,3,2,5,4,4,3,4,8,6,1,3,0,1,3,3,3,3,6,5,2,2,1,8,1,3,8,8,6,7,5,8,4,9,4,6,7,7,5,7,7,10,9,6,7,4,6,7,5,6,6,4,6,11,4,6,4,6,3,2,4,7,3,6,5,3,6,8,6,3,2,5,3,3,3,2,3,5,2,2,4,0,0,4
S01006563,,393,,8,1,4,5,5,2,2,6,2,4,4,4,4,2,4,5,8,4,0,0,1,8,6,1,0,3,3,4,9,10,14,7,0,6,4,6,11,4,12,5,5,7,5,4,3,5,6,5,2,9,3,2,2,7,6,5,0,7,4,6,4,7,4,8,1,6,8,3,5,2,4,6,1,2,9,5,6,1,5,5,0,7,5,0,0,1,1,3,1,2,0
S01006564,,555,,1,8,6,4,5,4,4,4,3,4,3,6,2,2,0,3,2,2,0,5,8,17,21,21,14,22,23,22,27,9,20,12,11,21,11,9,7,5,10,7,3,4,9,4,6,8,5,2,12,3,5,7,5,6,2,3,3,4,7,5,2,7,6,0,10,2,2,1,2,3,3,3,2,0,2,2,1,5,2,6,6,2,0,2,2,3,1,2,3,1,4
S01006565,,480,,4,1,1,0,4,2,1,0,0,2,0,0,0,1,2,0,1,2,11,20,28,33,33,23,23,24,18,19,15,19,13,8,18,2,7,7,6,4,5,7,8,7,2,7,5,3,6,3,2,2,6,3,5,1,0,4,2,2,2,2,2,1,4,5,4,2,1,2,1,0,1,6,1,0,2,0,1,0,1,0,1,0,2,2,0,1,1,2,0,0,1
S01006566,,390,,4,2,2,4,4,4,1,0,1,3,5,2,3,5,3,0,2,1,2,2,4,8,7,12,18,12,10,12,8,21,15,8,13,12,6,8,2,7,4,3,7,7,5,2,4,3,12,1,8,2,3,4,6,5,2,3,3,3,3,2,5,1,7,5,5,4,5,2,5,3,0,3,2,3,1,1,1,1,3,1,1,0,1,1,1,0,1,1,0,0,1
S01006567,,390,,5,2,0,3,1,4,0,2,0,0,0,0,3,1,0,1,1,3,1,6,12,17,17,17,19,20,15,14,17,10,18,11,5,3,5,4,0,7,5,9,5,3,3,3,4,3,1,3,2,7,6,5,4,2,1,4,3,2,6,3,1,3,3,3,1,3,4,3,1,3,0,0,2,4,2,1,2,0,0,2,6,3,1,1,6,0,0,0,1,1,5
S01006568,,444,,2,3,3,3,4,0,4,2,1,0,3,0,2,2,2,1,2,0,2,5,14,20,19,19,24,32,29,27,26,12,12,11,10,6,8,12,4,0,4,6,10,6,3,3,6,4,3,8,4,2,1,4,2,4,2,2,5,6,1,4,2,3,5,1,3,2,0,1,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,2
S01006569,,305,,1,3,5,2,2,3,1,4,0,1,3,1,0,2,2,0,3,4,6,2,6,10,14,14,8,16,9,11,6,11,2,13,7,4,1,6,0,2,5,5,6,0,3,4,1,2,1,5,6,1,6,5,4,3,2,8,4,3,0,1,3,2,2,1,3,2,1,2,0,4,3,4,1,1,1,1,0,3,1,2,1,0,0,0,0,1,4,0,1,1,0
S01006570,,389,,2,3,2,6,5,3,4,5,1,5,0,6,1,1,3,5,7,3,3,2,2,7,6,9,7,9,13,5,12,8,4,12,13,8,1,5,8,9,2,0,6,11,12,4,7,3,9,4,6,3,4,5,6,6,5,3,5,9,3,3,4,3,3,2,0,1,3,5,4,3,3,3,2,2,2,1,1,1,3,3,1,2,1,3,3,3,0,1,2,1,2
S01006571,,449,,5,4,5,5,1,2,3,9,6,4,6,2,4,5,4,5,4,2,2,4,0,5,19,5,8,16,13,5,8,2,8,4,14,4,7,10,3,7,5,7,8,10,8,11,4,4,8,8,8,8,8,9,1,4,9,5,6,6,4,5,6,2,6,0,8,7,5,3,1,4,0,4,5,2,1,2,2,5,1,2,2,2,3,1,1,3,2,1,0,0,2
S01006572,,478,,3,5,1,7,3,11,13,5,6,5,6,4,9,4,6,7,7,5,2,4,8,3,4,5,2,0,1,6,4,4,0,5,6,7,11,1,7,4,7,8,4,14,11,9,6,4,10,11,7,9,10,9,9,11,10,10,6,3,7,4,1,6,6,5,5,8,5,3,6,6,3,1,2,3,7,2,4,3,2,6,1,2,3,5,2,0,4,1,2,2,2
S01006573,,379,,2,1,3,6,0,3,4,3,8,3,9,6,6,6,8,4,9,6,5,5,5,6,10,4,1,1,11,5,7,5,2,2,1,4,3,5,5,6,6,2,6,4,7,8,5,4,6,7,10,9,13,11,6,6,7,5,7,9,4,2,5,4,1,0,3,2,3,1,3,3,6,0,2,0,2,3,2,3,1,2,2,1,0,0,1,1,2,0,0,1,1
S01006574,,479,,1,8,6,8,3,2,11,0,7,8,2,8,8,10,4,7,11,10,2,0,2,5,2,2,0,6,4,8,7,2,9,7,3,6,5,4,1,4,5,6,7,8,9,4,11,8,14,13,4,9,6,11,1,11,6,8,6,4,11,4,4,7,3,5,8,8,4,5,1,3,4,4,1,3,1,5,3,4,5,1,3,1,4,5,2,6,2,4,0,2,12
S01006575,,466,,7,3,2,2,7,0,5,4,6,6,4,4,6,8,1,8,7,7,4,2,7,7,5,4,7,13,11,10,11,10,8,2,13,8,9,14,4,11,3,10,5,6,2,3,9,5,4,3,8,8,14,11,8,5,4,4,6,13,3,4,2,3,3,5,3,3,4,3,2,4,5,5,3,2,3,3,1,5,4,2,1,3,0,1,2,1,3,2,0,0,3
S01006576,,366,,4,4,1,5,3,1,7,2,5,4,6,8,7,3,4,1,2,2,2,1,3,5,12,8,7,6,11,3,12,7,9,6,4,13,0,3,3,9,7,11,14,8,5,3,8,11,7,2,9,5,3,5,2,8,5,1,6,3,2,0,1,4,4,1,0,3,1,4,2,1,3,4,2,3,1,1,0,0,1,1,0,3,1,0,1,2,0,0,1,1,2
S01006577,,371,,4,3,1,1,0,4,1,1,2,3,3,3,0,5,3,3,0,2,5,1,1,8,0,8,11,17,17,21,13,12,18,12,12,7,7,4,4,7,5,1,0,3,5,3,4,3,2,4,4,1,6,8,5,3,8,7,7,4,5,1,3,6,1,3,1,2,2,0,1,3,1,1,4,5,1,2,3,2,1,1,3,0,1,3,2,0,1,1,2,1,1
S01006578,,522,,4,0,7,4,0,2,1,2,4,1,3,1,1,3,3,1,2,0,6,3,11,19,20,26,20,23,30,16,25,23,23,20,18,16,5,10,7,3,12,7,5,4,2,10,6,3,2,10,8,4,6,4,3,2,1,4,2,3,5,3,5,3,3,7,6,3,1,0,2,1,0,1,3,1,0,0,1,1,1,1,1,3,1,0,1,0,3,0,2,0,2
S01006579,,454,,6,6,3,1,3,0,2,2,2,3,0,0,1,1,0,1,0,0,0,7,14,20,6,25,22,21,29,27,21,19,9,21,21,16,8,10,6,8,11,6,8,2,4,4,1,1,0,5,3,9,4,5,2,3,0,6,2,0,1,0,2,2,1,3,3,2,2,1,1,0,3,0,2,0,0,1,1,0,1,3,1,2,3,0,1,1,0,0,0,0,0
S01006580,,377,,2,3,1,2,6,3,3,3,3,3,4,0,2,1,4,0,1,2,2,3,2,8,10,4,22,14,15,9,13,11,13,17,12,10,8,6,10,3,7,3,7,8,3,3,10,2,1,3,3,4,5,3,5,6,5,4,7,0,8,2,2,3,1,0,1,1,4,3,2,3,1,0,0,0,2,1,3,0,1,1,2,1,0,3,0,1,3,0,1,1,2
S01006581,,447,,3,6,3,4,4,5,3,3,1,6,4,2,8,1,7,5,2,3,4,0,2,4,4,3,5,1,6,5,3,3,7,3,10,5,4,3,5,6,8,7,6,6,3,7,10,5,10,11,8,9,11,20,6,11,10,11,4,9,5,5,10,4,0,2,2,9,12,4,2,3,3,6,2,6,6,2,2,0,1,4,3,2,2,4,2,4,1,3,2,1,8
S01006582,,381,,4,2,5,4,2,0,4,0,0,2,0,0,0,3,2,1,2,0,0,5,7,8,22,19,23,19,22,30,18,7,16,15,6,1,9,6,9,3,9,8,6,4,4,4,2,2,3,2,3,3,1,3,1,3,5,0,4,6,2,4,1,2,3,3,1,1,2,0,2,0,0,0,0,0,1,1,0,0,3,2,1,0,0,0,1,0,2,0,0,0,0
S01006583,,335,,3,0,0,0,1,0,1,2,0,1,1,2,1,1,0,0,3,1,2,13,32,29,24,17,17,14,16,13,14,10,14,12,9,5,1,6,4,4,2,0,3,3,0,5,2,3,8,4,2,0,2,2,0,0,4,1,1,0,1,1,0,2,0,0,0,1,1,0,0,0,2,0,1,2,0,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0,2
S01006584,,328,,4,0,5,1,3,2,4,2,1,1,0,1,1,0,2,3,2,1,1,14,13,22,13,17,15,12,17,12,9,8,19,5,6,7,4,8,11,4,3,3,1,3,1,2,4,0,2,4,2,4,4,4,2,2,1,3,2,4,1,2,1,2,1,0,3,2,1,2,1,1,0,1,0,0,2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,0
S01006585,,379,,2,3,3,0,1,1,1,1,3,0,2,1,2,3,2,3,1,1,3,3,15,16,17,25,18,18,19,20,18,5,6,3,4,9,5,2,3,6,3,4,4,6,1,3,1,3,2,3,0,4,5,4,3,7,3,1,1,1,5,2,6,3,0,2,3,5,2,2,2,3,1,3,2,0,1,2,4,1,6,3,2,3,1,2,2,0,0,2,4,0,1
S01006586,,516,,6,1,2,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,2,14,24,20,24,32,23,26,22,16,31,15,18,14,8,9,10,5,5,1,3,2,3,2,4,8,6,4,5,3,5,2,5,3,3,2,1,4,4,1,5,2,4,12,4,4,4,5,8,8,4,1,5,4,2,10,0,0,1,2,4,4,1,3,2,3,1,1,1,3,2,1,1
S01006587,,263,,5,6,5,3,1,1,2,1,0,0,0,0,1,0,0,0,1,1,2,3,12,21,15,9,17,18,9,13,13,6,12,5,3,1,2,4,4,5,6,3,1,4,0,4,0,3,1,3,2,1,0,0,4,5,2,0,2,1,2,2,0,2,2,0,2,2,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
S01006588,,269,,4,2,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,7,19,15,13,19,13,24,17,14,14,4,13,6,12,8,5,5,5,0,5,1,2,2,8,1,1,0,2,0,1,1,0,1,4,0,1,2,2,1,1,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,312,,6,5,6,3,2,1,2,3,1,0,0,5,4,1,0,2,0,1,3,11,14,17,14,17,17,12,18,14,16,14,12,9,3,4,4,5,4,1,8,2,0,4,0,2,0,2,3,5,3,2,1,3,3,3,1,3,2,0,3,0,1,3,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
S01006590,,308,,6,4,1,1,4,1,1,1,0,1,1,0,1,0,1,2,2,3,2,1,8,5,14,7,13,22,16,15,12,17,13,9,15,9,4,4,3,5,2,6,0,5,1,5,4,4,1,3,3,4,5,2,2,4,2,4,3,1,1,3,0,2,0,0,2,1,3,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0
S01006591,,381,,4,2,9,3,1,1,2,2,3,2,0,2,0,2,2,2,1,3,0,3,9,20,17,13,20,11,14,22,13,14,7,6,10,10,4,10,1,5,7,3,2,8,2,3,11,5,4,3,5,5,4,4,3,3,9,4,3,3,0,6,2,4,3,3,6,2,3,2,2,0,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
S01006592,,279,,8,5,0,2,3,1,0,4,3,2,0,1,2,2,1,0,3,2,0,3,1,5,8,2,16,18,6,12,17,10,16,16,5,6,9,10,2,3,7,7,1,3,3,0,2,1,2,6,2,0,5,2,2,2,5,1,0,2,1,0,0,0,3,0,0,1,0,3,0,2,0,2,0,0,1,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
S01006593,,331,,1,3,3,5,4,2,2,2,1,1,3,1,2,1,1,0,1,1,3,1,4,4,12,13,24,24,12,21,12,13,12,5,11,9,8,7,6,5,3,4,2,6,0,3,2,5,6,4,8,2,0,2,4,1,6,2,2,0,2,0,0,2,4,0,2,1,0,4,0,0,2,2,1,0,1,0,0,2,2,0,0,0,0,0,1,0,1,0,2,0,0
S01006594,,281,,0,2,2,0,3,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,6,5,13,15,12,9,9,5,11,5,6,3,5,3,5,5,2,3,2,3,1,5,1,2,2,1,2,2,2,4,5,1,1,3,4,5,0,2,4,5,0,2,0,8,3,0,4,3,1,2,4,3,2,8,3,1,5,5,1,2,4,3,3,0,4,3,3,3,4,2,3
S01006595,,453,,2,5,0,4,5,1,1,0,1,0,4,2,1,8,3,1,1,2,3,2,6,10,15,24,18,18,21,18,20,22,26,19,8,14,6,11,10,8,7,6,4,2,4,3,3,10,6,2,1,7,3,4,3,4,6,2,6,3,4,1,4,1,3,4,3,5,1,3,0,1,2,0,1,0,1,2,1,1,0,2,1,0,0,1,0,1,2,2,0,0,0
S01006596,,344,,6,0,4,7,6,4,7,1,0,2,0,3,1,2,0,4,1,3,0,0,5,8,10,6,10,6,14,13,12,9,5,5,6,1,8,16,0,6,2,12,8,2,6,5,2,0,5,3,5,7,6,2,6,4,2,7,4,1,3,0,4,3,5,2,2,3,1,3,0,1,0,4,0,1,1,0,1,1,2,3,0,0,2,2,3,1,1,1,3,1,10
S01006597,,229,,5,0,1,4,2,2,0,2,0,1,0,1,2,0,1,0,1,1,0,2,0,9,9,11,10,15,11,12,11,12,4,10,8,5,6,3,5,4,7,0,4,2,3,3,1,3,2,4,1,4,1,2,0,1,3,2,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
S01006598,,487,,3,6,6,11,4,5,6,5,5,3,1,2,4,4,2,3,9,2,6,3,1,5,4,10,8,2,2,10,19,5,10,8,0,6,7,7,9,13,11,10,13,8,7,8,11,7,11,8,3,7,5,10,9,4,11,7,5,7,6,6,3,6,11,4,2,6,6,2,2,6,5,4,1,6,6,4,3,4,3,2,1,3,0,1,3,1,1,0,1,0,0
S01006599,,387,,5,1,3,0,1,3,0,0,0,0,0,0,0,1,1,0,1,0,5,7,11,6,10,13,10,8,17,18,13,6,7,4,15,4,3,7,4,4,1,3,7,3,2,6,4,1,3,3,8,3,1,4,2,5,5,5,5,8,3,3,9,3,5,3,3,6,4,2,4,3,2,3,2,4,4,1,2,7,5,4,6,6,7,2,2,1,3,3,2,2,4
S01006600,,642,,4,3,2,0,3,4,2,4,6,2,7,5,2,4,2,6,5,8,9,12,5,12,12,7,11,12,5,20,14,16,18,13,5,9,12,11,10,2,12,8,11,6,4,10,4,4,10,5,5,7,16,5,5,9,5,9,7,8,5,4,6,4,6,4,3,4,5,7,3,1,0,3,4,9,6,5,4,7,11,3,9,10,11,8,10,7,7,12,6,3,21
S01006601,,482,,8,3,5,7,1,5,5,0,2,2,2,2,3,2,4,4,2,4,1,7,2,11,12,6,5,24,9,14,15,12,7,10,10,11,13,7,11,10,4,5,14,5,0,8,6,7,9,6,10,5,9,10,6,7,5,7,4,4,7,2,0,3,0,6,2,5,7,2,1,5,7,7,4,1,4,3,3,3,1,3,2,3,3,1,2,0,0,3,0,0,3
S01006602,,444,,1,7,3,3,6,6,3,6,3,4,1,7,6,5,1,6,4,1,5,5,0,10,3,7,8,9,4,6,4,3,9,0,4,6,2,11,5,8,6,0,0,7,9,3,5,3,5,9,5,7,9,6,10,5,6,6,5,5,5,3,1,5,4,3,6,1,5,5,3,3,3,3,4,5,2,5,7,2,5,5,9,6,4,6,7,7,3,2,3,6,13
S01006603,,453,,3,9,2,7,4,8,3,4,2,3,4,5,3,6,2,5,4,4,4,3,6,4,10,8,6,3,6,15,8,5,11,12,6,5,5,6,5,3,2,7,8,4,5,10,3,5,4,5,9,9,8,6,9,7,8,3,2,5,5,3,2,5,3,0,5,6,5,4,2,4,10,2,2,7,0,5,11,4,5,6,5,7,1,4,2,3,1,1,1,4,0
S01006604,,347,,3,1,7,6,1,3,6,2,2,0,2,3,2,4,0,4,3,6,5,4,2,5,2,6,6,1,4,9,3,6,1,0,3,2,3,1,5,4,3,4,9,6,3,4,6,5,1,5,7,11,4,4,8,10,9,5,10,8,4,5,4,1,5,3,7,3,7,5,7,3,1,1,5,3,4,4,5,3,0,3,2,1,2,1,0,4,1,2,0,0,2
S01006605,,465,,7,10,8,10,8,4,6,8,1,1,3,5,1,6,3,7,6,2,1,2,6,7,3,10,3,4,10,12,8,18,8,10,6,14,2,6,3,6,3,4,3,6,5,4,8,3,4,6,1,9,4,8,7,6,9,5,6,4,1,3,1,3,8,3,3,0,5,5,4,3,4,3,4,5,2,4,3,6,5,4,5,7,7,2,2,4,5,2,3,2,7
S01006606,,440,,3,4,1,6,2,1,2,4,0,2,5,4,0,4,3,1,5,3,9,2,3,2,5,3,3,2,5,4,3,2,4,4,2,7,4,4,5,10,2,4,4,6,7,8,3,7,1,8,13,7,8,4,6,4,6,6,10,5,8,6,6,2,2,7,6,12,6,6,4,8,4,5,9,7,6,7,6,5,7,6,7,5,5,3,6,6,9,5,6,0,1
S01006607,,501,,4,6,6,5,8,6,4,8,5,9,5,6,3,4,6,1,7,7,7,0,10,10,6,1,3,6,4,7,4,8,9,5,8,11,9,4,5,4,3,7,11,7,4,13,11,2,7,6,16,15,11,4,7,3,8,6,5,5,4,4,6,8,2,9,4,2,3,5,1,6,2,5,4,8,3,3,7,7,5,4,3,1,3,2,1,9,0,2,0,0,6
S01006608,,416,,3,7,7,4,4,7,8,4,4,5,8,6,2,4,1,5,6,1,4,3,6,1,5,8,5,7,2,4,8,9,1,10,1,8,8,6,6,3,2,4,6,9,9,5,8,8,6,6,6,6,3,6,4,6,6,2,9,3,8,5,6,6,3,6,7,7,5,5,4,4,2,3,8,5,3,3,3,3,1,3,0,2,2,2,0,2,2,0,0,1,0
S01006609,,574,,6,9,11,5,5,5,8,6,4,10,3,0,8,6,2,10,6,7,3,8,12,11,10,4,7,10,9,6,8,3,7,7,6,10,4,10,6,0,6,8,5,5,4,8,5,10,10,11,12,9,9,10,11,6,10,3,9,9,6,8,3,4,5,10,9,8,8,9,3,4,6,2,6,6,7,4,8,7,7,2,6,5,5,6,2,1,0,2,1,0,2
S01006610,,240,,1,3,5,1,0,2,3,2,2,2,3,6,1,2,2,1,1,1,2,0,2,6,5,7,3,0,1,5,4,2,3,3,5,5,2,2,0,1,1,2,4,3,3,7,1,1,6,3,4,4,2,5,4,6,6,2,4,5,3,2,3,4,2,2,2,1,1,0,1,1,0,4,4,4,4,5,6,2,2,4,0,4,2,1,2,0,2,1,0,1,1
S01006611,,490,,1,5,4,5,6,8,5,4,4,6,7,3,1,5,4,4,3,7,5,4,6,7,4,5,6,4,14,6,9,13,10,11,10,6,4,5,9,6,3,6,8,4,8,5,7,5,6,4,5,5,8,12,7,10,9,4,6,10,7,7,2,2,3,5,7,3,5,4,2,3,3,6,3,3,7,4,4,7,5,4,5,6,7,4,2,3,1,2,2,0,4
S01006612,,418,,5,3,6,1,4,2,1,5,3,4,3,1,0,7,5,4,2,4,6,7,3,5,9,1,6,4,1,5,5,7,9,5,6,3,4,9,3,7,3,5,4,4,4,11,5,10,10,7,8,9,8,8,8,15,1,12,4,8,6,4,4,6,3,7,5,4,6,5,2,6,7,3,0,3,1,6,6,3,2,1,2,2,2,4,2,2,1,0,1,1,2
S01006613,,317,,3,5,5,2,2,3,3,3,1,3,4,6,2,2,3,3,4,4,2,5,4,2,4,4,7,4,8,4,7,3,1,5,6,6,7,5,7,3,4,5,3,10,4,4,3,4,5,7,7,9,6,11,9,9,8,3,6,4,1,2,2,1,2,6,2,2,4,2,2,4,0,1,0,0,1,0,3,5,1,1,1,0,0,0,0,0,0,0,0,0,1
S01006614,,339,,6,4,4,8,3,5,6,3,5,2,2,8,6,3,4,8,7,3,1,2,3,2,5,4,4,5,4,5,3,12,6,4,2,8,7,4,8,4,10,9,2,14,8,12,13,6,4,3,7,5,5,3,3,4,4,5,5,3,3,4,2,3,0,3,3,1,2,1,0,2,1,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
S01006615,,410,,7,8,7,8,7,10,13,6,4,3,4,3,8,6,2,9,7,8,3,2,2,4,0,3,5,7,1,1,2,10,7,6,6,12,16,8,10,10,3,12,7,11,9,9,8,12,7,12,10,4,4,4,4,3,6,8,1,4,1,3,3,2,0,5,3,0,4,1,2,0,0,1,0,2,0,2,2,0,0,1,1,0,2,0,1,0,0,0,0,0,1
S01006616,,404,,5,3,2,4,6,5,7,5,2,5,2,4,3,8,3,3,5,4,5,6,1,10,7,8,5,12,12,7,11,18,8,6,6,2,4,7,6,4,0,4,3,3,10,10,4,10,6,9,6,5,12,10,8,11,7,7,9,4,1,6,4,1,6,4,3,0,3,1,3,1,0,1,2,1,1,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1
S01006617,,347,,3,4,2,2,2,0,4,1,4,3,4,5,5,5,1,3,7,3,4,3,5,9,2,4,4,3,1,2,4,3,4,7,2,1,4,5,7,4,2,4,5,1,3,6,5,8,7,5,10,7,3,7,6,6,8,3,4,6,5,5,5,4,8,9,4,8,7,3,2,4,1,1,2,3,5,1,3,4,7,0,3,2,0,1,0,1,2,1,1,2,1
S01006618,,257,,3,1,1,0,3,0,0,0,1,1,1,0,3,2,0,1,3,2,2,0,1,3,2,9,7,4,5,5,2,3,0,1,0,3,4,1,3,2,3,1,1,7,5,2,2,8,1,3,5,4,8,5,5,9,10,5,5,5,6,9,4,2,3,3,3,3,6,5,3,3,6,4,4,1,2,3,0,3,1,2,2,2,1,0,2,0,0,0,0,0,1
S01006619,,449,,3,6,1,3,6,2,7,5,5,2,8,5,5,4,4,4,5,5,3,2,9,5,10,6,6,6,2,6,4,6,8,8,6,6,4,8,7,3,6,8,3,6,8,4,5,6,7,13,5,12,9,10,3,10,9,7,10,10,8,8,5,5,8,3,8,4,8,7,7,3,3,2,0,3,3,2,0,1,5,4,1,0,3,0,1,0,0,0,0,1,0
