"Table 1c: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,,,,,,,Females,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90
S01006555,,380,,13,6,4,4,2,6,4,5,2,1,1,5,4,4,4,2,1,1,2,5,5,8,2,11,1,5,6,16,15,2,10,7,7,4,6,6,7,12,7,6,9,7,9,6,4,4,1,6,4,8,2,4,4,8,3,2,2,6,1,2,3,6,4,4,9,2,2,1,3,1,2,2,2,3,3,1,2,2,2,1,3,3,1,2,1,0,0,0,2,0,2
S01006556,,436,,5,6,6,6,3,4,3,7,2,4,3,4,1,2,4,2,4,2,2,7,2,4,1,6,4,1,5,7,7,6,9,9,14,7,8,6,8,0,4,7,7,6,5,2,6,11,3,5,5,7,7,1,5,5,8,9,3,5,1,5,3,4,8,4,0,3,3,0,1,3,3,3,5,2,3,6,6,6,9,6,8,9,7,6,5,6,2,5,5,5,2
S01006557,,374,,16,4,5,8,7,2,1,3,3,2,2,2,0,0,8,1,0,3,3,8,6,8,7,8,7,6,7,3,3,7,6,0,9,5,7,2,4,5,3,6,2,2,2,7,7,3,7,4,7,7,7,9,3,5,2,6,3,8,3,1,5,7,5,5,3,5,5,3,3,3,1,0,4,2,2,3,6,1,2,2,1,3,5,1,4,4,1,1,1,2,2
S01006558,,309,,1,2,5,1,5,1,5,3,2,2,2,3,3,1,2,1,1,1,1,2,2,3,10,11,2,8,9,5,3,9,8,11,5,5,5,9,8,6,6,8,4,3,3,2,4,4,5,1,2,2,4,3,5,5,1,6,3,2,0,2,5,2,3,3,4,5,2,1,2,3,2,0,2,0,6,2,1,1,3,5,3,1,2,2,2,1,3,1,0,2,2
S01006559,,304,,2,3,1,4,4,3,1,6,2,2,3,0,4,5,1,4,4,2,4,2,0,0,4,3,7,6,2,3,4,4,3,9,5,5,1,0,3,2,0,3,2,6,6,9,7,1,6,7,4,5,8,4,6,3,7,6,6,11,8,1,5,2,3,2,5,5,1,1,2,3,5,0,1,2,1,1,5,4,2,1,4,1,3,2,2,2,1,2,0,0,2
S01006560,,506,,7,5,7,3,7,3,4,3,3,4,3,8,5,5,9,5,4,5,6,8,3,11,3,1,8,6,7,3,6,11,8,10,9,0,6,1,8,7,4,4,3,7,12,9,6,9,13,9,9,12,9,10,5,5,5,3,2,7,6,7,5,8,7,3,5,6,4,3,3,6,3,5,1,2,5,0,4,1,2,5,3,8,3,4,3,5,5,2,3,4,20
S01006561,,383,,2,1,5,1,5,8,3,9,2,5,5,5,2,8,8,7,2,6,3,6,3,0,4,5,0,5,3,1,3,4,6,4,7,5,3,4,3,1,0,6,10,10,6,3,7,8,5,6,4,10,4,5,9,7,5,6,4,6,1,6,7,11,3,9,7,1,2,8,2,1,3,4,2,5,4,2,3,3,3,4,3,1,2,1,2,2,2,1,0,1,2
S01006562,,374,,3,1,4,1,3,1,4,2,2,5,4,4,4,4,8,6,2,3,0,0,2,2,3,3,6,4,1,0,3,6,2,1,6,5,3,4,6,5,3,8,4,5,7,6,5,6,7,10,9,6,6,3,6,7,5,5,5,5,6,11,4,5,3,6,3,3,5,7,3,6,4,3,7,8,6,3,2,5,3,2,3,3,3,5,2,2,4,1,0,2,3
S01006563,,411,,1,6,4,9,4,1,7,2,5,5,4,3,5,4,6,7,5,1,0,0,5,6,0,0,4,1,3,7,11,14,6,2,7,6,4,13,4,13,6,4,6,5,4,5,5,6,4,2,9,4,3,2,7,6,5,1,7,4,6,3,7,4,8,2,6,10,3,5,3,4,7,1,3,10,5,6,1,5,5,0,8,5,0,1,1,1,4,2,3,0,2
S01006564,,530,,7,7,3,4,5,4,4,2,3,2,6,1,2,0,3,2,2,1,2,7,9,17,19,19,17,19,19,24,5,22,11,14,22,12,8,9,3,10,8,3,5,7,4,6,8,5,2,13,3,4,6,5,6,2,3,3,5,7,5,2,7,6,0,10,3,2,1,2,3,3,4,2,1,2,2,1,5,1,7,6,1,0,3,2,5,1,3,4,1,2,2
S01006565,,469,,2,2,1,4,2,1,0,0,1,0,0,0,1,2,0,0,0,2,11,20,33,34,32,22,22,23,17,18,14,18,14,8,17,2,7,7,6,5,6,8,8,3,8,4,5,3,3,4,2,4,4,3,1,0,4,2,1,2,2,2,1,4,4,4,2,1,2,1,0,1,5,1,1,2,0,1,0,1,0,1,0,2,2,0,1,1,2,0,1,1,0
S01006566,,389,,3,1,4,5,5,2,0,1,3,4,2,5,4,4,1,2,1,1,1,6,4,6,13,19,11,10,14,7,19,15,8,9,12,5,7,4,10,3,3,7,8,6,3,3,3,12,1,7,2,3,4,6,5,2,5,3,3,3,2,5,2,7,5,5,4,4,2,5,3,0,3,2,3,1,1,1,2,3,1,1,0,1,1,1,0,1,1,0,0,0,2
S01006567,,391,,2,0,2,2,2,0,1,0,0,0,0,3,1,0,1,1,0,3,1,6,12,17,18,18,19,20,16,14,18,10,18,11,5,3,5,4,7,4,9,6,3,3,2,3,2,1,3,3,5,6,6,4,2,1,5,3,1,8,2,2,2,3,3,3,3,4,3,2,2,0,0,2,4,2,1,2,0,0,1,7,3,1,2,6,0,0,0,1,4,1,5
S01006568,,429,,4,4,3,4,0,1,2,1,0,2,0,1,2,2,1,1,0,1,4,6,8,18,17,17,25,26,32,26,12,14,13,18,9,10,13,6,5,4,6,10,9,3,2,8,4,4,8,5,2,2,4,2,3,2,2,3,4,2,5,2,3,5,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,2
S01006569,,305,,3,4,2,3,2,1,4,0,1,3,1,0,2,3,0,3,5,7,2,2,9,14,11,11,14,9,17,6,10,3,12,5,5,1,6,0,3,6,4,6,0,3,5,0,2,1,5,5,1,6,5,4,3,3,9,4,3,0,1,3,2,2,1,3,2,1,2,0,3,3,4,1,1,1,1,0,3,1,2,1,0,0,0,0,2,4,0,1,1,0,0
S01006570,,390,,3,3,6,5,4,4,5,2,5,0,5,1,2,3,5,8,2,2,3,2,5,9,7,10,7,9,5,10,8,7,13,10,8,2,10,5,7,3,2,6,11,12,3,8,3,8,4,6,3,5,5,6,6,5,2,4,7,3,4,4,3,4,3,0,1,3,5,4,3,3,3,2,2,3,1,1,1,3,3,1,2,1,3,3,3,0,0,4,1,2,0
S01006571,,447,,5,6,5,1,3,2,7,8,4,6,2,4,5,5,5,2,1,5,1,3,6,15,4,9,13,13,5,4,4,9,3,14,5,10,9,4,6,4,8,8,10,7,11,4,4,10,8,9,7,8,9,1,3,9,6,5,5,6,6,6,2,6,0,8,8,4,3,1,4,0,4,5,2,2,2,2,5,1,2,2,2,3,1,1,3,2,1,1,0,0,3
S01006572,,460,,4,2,9,1,9,9,5,5,8,5,4,8,4,7,6,7,3,4,7,8,3,3,2,3,0,2,5,4,2,1,2,6,5,9,3,5,3,6,7,2,15,11,7,6,2,9,12,9,9,10,9,8,10,9,10,5,4,7,5,1,7,7,5,6,8,6,3,5,7,3,1,2,3,7,2,5,3,2,6,1,3,3,5,2,0,5,1,2,2,0,2
S01006573,,387,,3,3,7,1,3,3,4,9,3,9,7,7,8,8,4,9,6,7,6,4,4,3,6,2,1,9,4,6,4,6,3,1,3,0,5,6,7,10,2,5,4,8,9,5,3,7,8,9,9,14,10,6,6,6,6,6,8,5,2,6,3,1,0,3,2,3,1,3,3,6,0,2,0,2,3,2,3,1,2,2,2,1,0,1,1,2,0,0,1,0,2
S01006574,,487,,6,7,8,5,2,10,0,7,8,3,7,6,10,3,7,10,12,5,3,2,6,2,1,1,6,2,4,4,6,11,8,2,7,8,4,1,4,7,5,6,6,8,6,10,7,14,12,3,10,6,10,2,12,4,9,9,5,9,4,5,8,4,5,9,9,5,5,1,4,5,4,1,3,1,4,3,3,5,1,4,1,3,5,2,5,2,5,0,2,1,10
S01006575,,473,,4,5,3,6,0,6,4,4,7,4,3,6,7,2,7,7,7,5,2,5,7,5,7,7,12,7,9,10,10,8,1,14,7,9,11,4,7,5,14,10,8,2,4,12,5,5,4,8,9,14,12,8,6,4,4,6,13,3,4,2,3,3,4,3,4,4,3,2,4,5,5,4,2,3,3,1,5,4,2,1,3,1,0,2,1,3,3,0,1,0,3
S01006576,,357,,3,1,4,2,0,6,2,5,4,5,8,7,3,4,1,2,2,2,0,0,6,13,6,3,8,9,5,11,6,9,5,2,15,0,3,3,7,8,8,13,8,7,4,8,11,7,2,9,7,3,7,2,6,4,3,7,3,4,2,2,4,4,1,0,3,1,4,2,1,3,4,2,3,1,1,0,0,2,1,0,3,1,1,1,2,0,0,1,1,1,2
S01006577,,372,,3,2,3,0,4,1,1,2,1,3,3,1,5,3,3,1,1,5,3,4,6,0,5,11,16,16,16,14,9,17,12,12,3,7,5,5,7,5,1,1,3,4,3,4,3,5,6,6,2,5,7,5,4,7,7,8,3,5,5,3,7,1,3,1,3,2,0,1,3,1,1,4,5,1,3,3,2,1,1,2,0,1,3,2,0,1,1,2,1,0,4
S01006578,,570,,2,6,5,2,3,2,0,5,1,3,0,2,3,3,1,4,0,5,2,11,16,18,21,24,22,30,17,30,27,22,18,21,14,9,9,14,5,12,8,6,4,1,10,5,3,2,10,7,4,6,3,3,2,1,4,2,3,5,3,6,3,3,7,6,3,1,0,2,1,0,1,4,2,1,1,3,1,3,1,3,4,2,2,3,0,5,1,3,2,3,12
S01006579,,460,,6,2,1,2,2,2,2,1,3,0,1,1,1,0,1,0,0,1,4,10,25,8,19,23,21,25,24,25,22,6,17,22,15,4,15,8,11,9,7,8,8,5,7,1,3,2,5,3,7,5,4,3,4,0,4,2,0,2,1,2,1,1,3,3,2,1,1,1,0,3,0,2,0,1,1,1,0,1,3,1,3,3,0,3,1,1,1,0,0,0,0
S01006580,,356,,4,0,1,6,2,2,3,3,3,4,0,2,1,3,0,2,2,3,2,4,4,8,6,17,13,13,9,10,13,10,16,14,8,7,3,8,2,5,4,8,7,4,3,11,3,2,4,3,4,4,2,5,7,4,4,7,0,9,3,2,3,1,0,1,1,4,3,2,3,1,1,0,0,2,1,3,0,1,1,2,1,0,3,0,1,3,0,1,1,0,3
S01006581,,436,,4,2,3,3,4,2,3,1,5,4,2,8,1,7,5,1,2,6,0,2,2,5,4,4,1,4,3,2,3,6,5,9,5,4,4,4,4,7,8,6,5,3,7,10,5,10,7,7,8,11,20,7,9,8,11,5,9,7,6,10,4,0,2,3,8,12,4,3,3,3,7,4,6,7,2,3,0,1,4,4,3,2,4,2,5,2,5,2,1,2,8
S01006582,,378,,3,5,4,4,1,6,1,0,2,1,1,0,3,2,1,2,1,2,3,5,9,19,16,19,16,20,27,17,10,17,14,11,1,10,7,6,6,10,5,7,3,3,4,1,3,4,3,6,4,1,2,1,3,5,0,5,6,2,4,1,2,2,2,1,1,2,0,2,0,0,0,0,0,1,1,0,0,3,2,2,0,0,0,1,0,1,0,0,0,0,0
S01006583,,341,,0,0,0,1,0,1,2,0,0,1,3,0,0,0,0,2,0,1,2,13,36,30,25,17,18,15,17,12,13,9,15,12,9,6,1,6,6,2,0,4,2,0,4,2,4,7,4,2,0,2,2,0,0,5,1,1,0,0,1,2,2,0,1,1,2,1,0,1,0,2,0,1,2,0,0,0,1,1,0,2,0,0,0,0,1,0,3,0,0,2,0
S01006584,,325,,0,5,2,3,2,3,2,1,0,2,2,2,0,2,2,2,0,1,4,13,14,22,13,18,15,12,17,13,9,8,19,5,6,7,4,8,5,1,2,2,4,1,1,6,0,2,5,2,4,4,6,2,2,1,3,1,5,1,2,1,1,1,0,3,2,2,2,1,1,0,1,0,0,2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,1,1,0
S01006585,,371,,4,2,1,1,1,0,1,3,1,2,0,2,3,2,2,1,1,1,3,12,16,18,17,12,18,17,23,15,8,9,6,4,9,5,1,3,6,5,3,4,6,2,3,1,2,2,3,1,4,6,4,2,6,3,1,1,1,6,3,6,3,1,2,4,5,2,3,2,3,1,3,2,0,1,2,4,2,6,3,2,3,1,2,2,0,0,2,4,0,0,1
S01006586,,500,,1,2,3,0,1,1,0,0,0,0,0,0,1,2,0,0,1,1,2,11,24,19,23,31,22,26,21,15,30,17,16,13,8,9,10,4,3,1,4,3,1,2,6,6,4,4,4,6,4,4,2,3,3,3,4,5,0,5,3,4,10,3,3,4,5,8,8,4,1,5,4,2,10,0,0,1,3,5,4,1,3,2,3,2,2,1,3,2,2,0,1
S01006587,,248,,5,5,5,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,4,11,22,15,10,17,17,8,12,14,6,11,5,3,1,2,4,5,6,3,0,4,0,4,1,3,0,2,2,1,0,0,4,5,1,0,1,1,2,1,0,2,2,0,2,2,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
S01006588,,271,,4,3,5,0,3,0,1,1,0,1,0,1,1,0,1,0,0,1,1,8,19,15,12,17,12,23,16,13,14,4,12,6,10,9,5,5,1,7,2,2,3,8,1,1,1,3,0,1,0,0,0,4,0,1,2,2,1,1,0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,296,,6,4,4,2,1,1,3,1,0,0,5,4,2,1,2,0,3,1,3,13,14,16,13,14,16,11,17,13,15,13,11,8,3,4,4,5,2,8,5,0,2,1,2,0,2,2,5,3,1,1,3,3,2,1,3,2,0,3,0,1,3,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
S01006590,,296,,6,1,1,3,1,0,1,0,1,1,0,2,0,1,2,1,2,4,0,3,2,19,5,8,23,16,20,12,18,12,10,14,8,3,6,2,6,2,4,0,3,0,4,4,5,1,1,3,4,8,2,3,4,2,4,2,1,1,3,0,2,0,0,2,2,3,3,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0
S01006591,,375,,6,10,3,2,2,2,2,3,2,0,1,0,2,3,2,1,3,0,2,6,16,17,8,20,12,19,19,13,11,8,8,9,10,3,9,3,5,7,3,1,7,3,3,10,5,4,3,6,6,4,4,2,3,9,5,3,3,2,7,2,4,3,2,6,2,3,2,3,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
S01006592,,277,,9,0,4,2,2,1,4,2,2,0,1,2,3,1,0,3,2,1,2,0,2,4,9,15,14,4,14,19,7,16,16,7,5,10,9,4,3,6,7,1,3,3,1,3,1,2,5,2,0,4,2,1,3,5,1,0,2,1,0,1,1,4,0,0,1,0,4,0,2,0,2,0,0,1,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
S01006593,,340,,6,4,4,2,4,2,2,3,1,3,1,1,1,1,1,1,1,1,0,1,4,13,12,23,24,13,15,14,13,12,11,10,10,7,7,5,6,7,4,3,7,0,2,2,5,6,4,7,2,0,2,5,1,5,2,3,0,2,0,0,3,4,1,2,1,0,4,0,0,3,2,1,0,2,0,0,2,2,0,0,0,0,0,1,0,1,0,2,1,0,0
S01006594,,299,,3,3,0,3,0,2,0,0,0,0,0,1,0,2,1,0,1,0,0,4,5,14,13,9,10,12,6,11,5,7,6,5,7,6,7,3,4,3,3,3,4,2,2,3,1,2,3,2,4,3,1,1,3,3,5,0,2,4,6,0,2,0,6,3,0,4,3,1,2,3,3,2,8,4,1,5,5,1,3,4,3,3,0,4,3,3,3,4,2,1,3
S01006595,,475,,6,2,3,6,1,1,0,1,0,4,2,1,8,3,1,1,2,3,1,3,8,10,20,21,15,19,21,20,18,34,23,14,16,6,14,11,10,10,8,5,3,5,3,2,10,6,2,2,8,4,4,3,4,5,2,6,3,4,2,4,0,3,4,3,6,1,3,0,0,2,0,1,0,2,2,1,1,0,2,1,0,0,2,0,1,2,2,0,0,0,2
S01006596,,354,,0,4,7,6,4,9,2,0,2,0,3,1,4,0,5,1,2,3,1,4,9,4,0,4,9,12,12,15,14,4,8,5,3,10,14,0,7,6,12,8,4,5,5,2,0,6,4,5,7,5,2,6,5,2,7,4,2,3,0,3,3,5,3,2,4,1,3,0,1,0,3,0,1,0,0,1,2,3,2,0,2,2,2,1,1,1,1,3,1,1,14
S01006597,,238,,0,1,3,2,1,0,1,0,1,0,1,1,0,1,0,1,2,0,0,0,6,10,10,12,15,13,14,15,13,8,10,7,8,5,5,4,4,8,1,4,2,2,3,2,2,3,4,1,3,1,2,0,1,3,3,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3
S01006598,,477,,9,5,10,4,4,6,3,4,4,1,1,4,2,2,2,9,2,8,3,2,5,4,8,4,3,1,8,18,6,10,9,6,9,7,9,6,12,10,8,12,6,6,9,10,6,10,7,4,9,6,11,9,5,10,7,5,8,6,6,4,6,10,4,2,7,6,2,3,6,4,4,1,5,6,4,3,4,3,2,1,3,0,1,3,1,1,0,1,0,0,0
S01006599,,411,,3,3,0,3,3,0,0,0,1,0,0,0,1,1,1,1,0,3,4,5,9,11,12,12,9,16,19,16,10,7,4,15,3,4,6,5,4,4,5,9,3,2,6,3,3,2,3,7,3,1,7,2,6,4,5,5,9,3,3,8,3,5,4,3,6,5,1,3,3,2,3,3,4,5,1,2,7,5,5,9,4,7,3,2,3,4,5,2,2,2,4
S01006600,,602,,3,1,1,2,4,3,4,5,2,6,5,2,4,1,6,5,7,1,4,3,8,11,5,12,9,5,15,10,16,16,11,5,7,15,9,10,3,11,8,10,4,4,11,4,4,8,6,5,6,16,5,5,10,5,9,6,9,6,3,5,4,7,4,3,5,6,7,3,1,0,3,4,9,7,4,6,6,12,3,8,11,13,9,10,8,10,9,7,3,6,18
S01006601,,493,,4,6,7,1,3,3,1,2,2,2,2,2,2,4,4,2,4,3,4,3,11,15,8,0,27,9,11,15,13,13,10,10,9,15,7,12,10,3,6,16,5,1,7,6,8,9,4,10,6,9,10,6,9,5,7,5,5,8,2,1,3,0,6,2,5,8,2,1,5,7,7,4,1,4,3,3,3,1,3,2,2,4,3,3,0,0,4,0,0,0,3
S01006602,,458,,7,1,4,7,5,2,5,4,4,1,7,6,5,1,5,5,1,7,7,0,7,2,4,7,7,3,7,4,5,10,2,2,8,3,10,4,7,5,2,2,8,8,4,5,4,6,9,7,6,9,6,9,6,6,7,6,5,6,4,1,5,4,3,5,1,4,5,3,3,2,4,3,6,2,5,9,0,3,5,9,7,6,6,8,7,3,5,5,5,3,15
S01006603,,458,,9,1,8,4,7,3,5,2,4,4,6,3,6,2,5,5,4,4,3,8,4,7,8,5,3,6,15,7,5,10,11,7,6,6,7,5,3,1,6,7,4,5,9,3,5,5,5,9,8,9,6,9,6,9,2,2,5,5,3,3,5,3,3,5,7,7,4,3,4,10,2,2,7,0,5,10,4,5,6,7,8,1,4,2,3,1,1,1,4,0,0
S01006604,,358,,1,7,6,1,3,5,3,2,0,3,3,2,4,2,4,5,7,4,7,2,5,2,5,6,1,2,8,2,5,1,2,4,3,3,2,7,3,4,4,7,6,3,4,6,5,1,5,6,10,5,4,10,10,9,5,11,8,4,5,4,1,5,3,6,3,7,5,7,3,1,2,5,3,4,4,5,3,1,4,2,1,2,1,1,4,1,2,1,0,0,3
S01006605,,444,,6,9,9,6,4,6,8,1,1,3,5,0,6,3,6,5,2,2,2,5,6,1,7,5,6,8,11,9,15,8,8,6,11,3,4,3,5,3,4,3,7,5,5,8,3,3,7,1,9,4,8,7,7,8,5,6,4,1,3,1,3,9,3,3,0,5,7,5,3,5,3,3,5,2,4,3,6,6,4,5,6,6,2,3,2,6,2,3,3,2,8
S01006606,,429,,3,1,7,3,1,3,4,0,3,5,4,1,3,2,1,4,2,7,3,1,1,6,3,1,2,5,3,3,2,7,5,2,6,3,4,5,9,1,5,3,5,7,8,3,5,1,8,12,7,7,4,5,4,6,6,10,6,8,6,5,2,2,9,6,12,6,6,4,7,4,5,8,7,6,8,6,5,8,6,10,5,4,3,6,5,8,5,7,0,0,2
S01006607,,500,,4,5,6,8,7,4,9,5,8,6,7,4,4,6,1,7,7,9,1,9,9,6,0,3,5,5,5,5,8,9,3,5,11,7,4,3,4,3,5,10,7,4,13,9,5,7,6,16,16,11,5,7,3,9,6,5,6,4,4,6,8,2,9,4,2,3,6,1,7,3,5,4,8,3,5,8,7,5,4,3,1,3,2,1,9,1,2,0,0,4,4
S01006608,,368,,4,7,5,4,6,4,4,2,4,8,6,2,4,1,4,6,1,4,6,5,1,5,6,5,6,2,1,3,9,0,8,0,7,6,5,6,3,1,3,2,9,7,6,6,8,8,5,6,4,2,5,4,4,4,2,9,3,6,5,6,6,3,6,7,6,5,4,4,4,2,3,8,6,3,3,3,3,1,3,1,2,2,2,0,3,2,0,0,1,0,0
S01006609,,573,,12,10,2,5,5,9,6,4,10,3,0,9,6,2,10,7,7,4,7,12,8,4,5,6,8,9,8,12,3,8,8,5,9,3,11,6,2,3,7,5,5,5,8,6,10,10,12,12,9,8,10,10,5,10,3,8,8,6,8,3,4,5,10,9,8,9,9,3,4,6,2,6,6,7,4,8,8,8,2,7,6,5,6,3,2,1,3,2,1,1,2
S01006610,,240,,3,6,1,0,2,3,2,2,2,4,4,1,2,1,2,0,1,2,1,3,5,6,7,3,0,1,6,3,1,2,3,7,4,2,1,0,1,1,2,4,3,3,7,1,1,7,2,4,4,2,5,4,6,5,2,4,4,3,2,3,4,2,2,2,1,1,0,1,1,0,4,4,4,4,4,6,2,2,5,1,4,2,1,2,1,2,1,0,1,2,1
S01006611,,495,,4,5,6,4,7,5,5,3,6,8,3,1,7,5,4,3,6,7,4,4,6,3,6,7,6,12,4,8,13,12,8,8,5,4,5,9,4,5,5,7,4,10,5,7,7,6,5,5,5,6,11,7,10,11,5,7,9,7,7,2,2,3,5,7,4,6,4,2,3,3,6,3,3,7,5,4,8,5,4,5,7,9,4,2,4,1,2,2,1,1,3
S01006612,,418,,4,7,1,4,2,1,5,3,4,3,2,1,6,5,4,2,4,6,7,2,4,8,0,4,3,1,5,6,7,9,6,7,4,3,9,4,7,4,5,3,4,4,10,5,9,10,7,8,9,7,8,8,15,1,12,4,8,6,4,4,6,3,7,5,5,6,5,2,6,7,3,0,3,1,6,6,3,4,2,2,3,2,4,2,2,3,0,2,1,0,2
S01006613,,304,,6,5,2,3,3,1,3,1,1,4,7,2,2,3,3,4,4,2,5,3,1,5,6,5,3,6,4,6,1,1,4,4,7,7,5,6,4,4,6,3,8,4,4,4,6,5,6,8,10,6,10,9,9,7,3,6,3,0,2,2,1,2,6,2,2,4,2,1,4,0,1,0,0,1,2,3,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0
S01006614,,343,,5,4,9,4,6,6,3,5,4,2,9,6,3,4,7,8,3,3,2,4,2,4,3,2,2,3,4,3,10,5,4,3,10,9,4,8,5,9,9,3,15,10,13,15,7,4,3,6,5,5,4,3,4,4,5,4,3,2,4,2,3,0,3,3,1,2,1,1,2,1,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
S01006615,,394,,7,7,8,5,8,13,6,4,2,4,3,8,6,3,9,8,7,5,2,3,3,0,2,4,6,1,1,2,8,5,7,5,13,15,7,10,11,3,11,8,7,8,9,9,12,7,11,11,6,4,4,4,3,6,8,2,4,2,3,3,3,0,5,2,0,4,1,2,0,0,1,1,2,0,2,2,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0
S01006616,,405,,5,2,4,7,5,7,5,2,5,2,4,3,8,4,3,5,4,8,7,1,7,5,6,5,10,11,5,11,16,9,7,9,6,4,7,5,4,1,4,3,3,10,10,4,9,6,10,8,5,12,10,8,11,7,7,10,4,1,6,4,2,6,4,2,0,3,1,3,1,0,1,2,1,1,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
S01006617,,340,,4,2,2,1,0,4,1,4,4,3,5,4,5,2,2,7,3,4,4,5,8,2,4,5,1,2,2,3,2,4,4,1,1,4,5,7,4,2,4,5,1,2,6,6,8,7,7,10,7,4,7,6,5,7,3,4,6,5,5,5,4,8,9,4,8,6,2,2,4,1,0,2,3,5,1,4,4,7,0,3,2,1,3,0,2,2,1,2,1,0,2
S01006618,,267,,1,2,0,2,1,0,1,1,2,1,0,3,2,0,2,3,2,3,0,1,2,3,4,6,5,7,6,2,3,0,1,1,3,3,1,3,2,4,2,1,7,5,2,3,9,1,3,5,5,8,5,5,8,11,5,5,5,7,9,4,2,3,3,4,3,6,5,4,3,6,4,4,1,2,3,0,3,1,2,2,2,1,0,2,0,0,0,1,1,0,1
S01006619,,454,,4,1,3,6,3,5,5,5,1,8,5,7,4,4,5,5,5,4,3,8,4,10,4,6,6,2,6,4,5,8,6,5,7,4,7,7,5,7,7,3,6,9,5,5,6,6,14,5,15,9,10,3,10,8,7,11,11,8,8,5,7,8,3,9,4,9,7,7,3,3,2,0,3,3,2,0,1,5,4,1,1,3,0,1,1,0,0,0,1,1,0
S01006620,,457,,4,6,7,3,5,5,2,3,2,4,1,3,3,4,5,2,5,5,2,3,5,3,6,7,8,3,8,9,6,7,11,11,9,5,5,7,7,2,5,5,7,9,3,5,9,3,3,7,8,10,7,10,5,5,8,5,7,10,8,12,4,8,4,5,7,8,8,6,5,5,4,2,5,7,5,5,5,2,1,1,4,0,2,2,1,3,3,0,0,1,0
S01006621,,270,,1,3,5,3,4,0,3,1,2,3,2,1,4,1,5,2,2,2,0,5,2,5,4,9,4,2,1,8,3,5,2,2,3,8,3,2,5,5,5,6,5,4,1,6,3,3,3,4,3,4,3,2,5,4,5,0,3,5,3,2,3,5,5,11,4,7,7,3,5,2,1,3,3,0,1,1,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0
S01006622,,342,,4,9,2,5,3,6,7,1,5,2,4,3,5,2,2,3,5,6,3,3,3,5,5,3,3,7,12,10,6,5,8,5,6,5,5,2,6,7,4,6,2,9,8,5,5,6,7,7,8,7,9,9,4,5,7,4,8,4,4,3,3,1,1,1,3,4,0,4,0,0,1,1,3,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
S01006623,,378,,8,2,4,7,3,3,5,1,3,0,2,1,4,4,3,7,3,5,2,0,1,2,9,5,0,6,2,7,2,4,4,9,4,7,1,4,2,3,3,7,5,4,5,3,10,6,9,4,7,6,5,5,5,5,4,3,7,6,4,5,6,3,0,4,3,6,5,1,0,5,3,4,3,6,4,4,6,2,3,5,5,5,1,2,3,2,7,2,5,3,13
