"Table 1b: Estimated population by sex, single year of age and 2011 Data Zone area: 30 June 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Area,,All Ages,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,,Males,,,,,,,,,,,,
,,,,AGE0,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,AGE7,AGE8,AGE9,AGE10,AGE11,AGE12,AGE13,AGE14,AGE15,AGE16,AGE17,AGE18,AGE19,AGE20,AGE21,AGE22,AGE23,AGE24,AGE25,AGE26,AGE27,AGE28,AGE29,AGE30,AGE31,AGE32,AGE33,AGE34,AGE35,AGE36,AGE37,AGE38,AGE39,AGE40,AGE41,AGE42,AGE43,AGE44,AGE45,AGE46,AGE47,AGE48,AGE49,AGE50,AGE51,AGE52,AGE53,AGE54,AGE55,AGE56,AGE57,AGE58,AGE59,AGE60,AGE61,AGE62,AGE63,AGE64,AGE65,AGE66,AGE67,AGE68,AGE69,AGE70,AGE71,AGE72,AGE73,AGE74,AGE75,AGE76,AGE77,AGE78,AGE79,AGE80,AGE81,AGE82,AGE83,AGE84,AGE85,AGE86,AGE87,AGE88,AGE89,AGE90+
S01006550,,454,,4,7,3,6,8,0,9,0,4,6,3,5,4,2,1,2,6,5,3,7,2,2,0,6,3,6,3,7,0,5,2,3,10,3,5,5,2,7,3,4,4,4,4,2,7,2,7,7,5,6,5,8,8,3,9,10,1,10,11,7,15,11,5,1,4,12,9,7,10,7,4,5,2,5,3,7,5,7,4,5,4,3,2,6,4,6,1,5,3,1,8
S01006551,,357,,2,4,5,1,6,2,3,4,1,2,2,6,1,6,4,5,1,0,2,4,4,3,5,5,1,2,5,3,3,4,4,8,5,2,1,7,8,7,4,3,3,3,9,6,13,3,3,9,7,8,6,2,7,4,3,6,4,5,5,7,6,5,5,1,10,3,2,2,6,6,3,0,1,7,7,2,3,1,0,2,2,6,6,4,2,1,0,2,0,0,4
S01006552,,423,,5,8,4,4,6,7,3,7,7,0,4,2,0,3,1,5,3,0,5,7,5,2,1,5,7,11,9,7,6,3,6,7,11,8,8,12,7,9,7,7,3,5,11,8,0,5,2,11,9,1,9,3,1,5,5,7,5,5,8,3,8,7,3,8,8,3,7,1,9,4,4,3,4,2,0,3,3,1,3,0,4,4,4,0,0,0,2,0,1,1,1
S01006553,,403,,4,0,1,4,3,4,2,2,3,6,3,3,4,3,3,7,2,3,1,8,6,5,1,7,5,1,6,5,8,7,2,5,1,1,11,6,2,2,4,6,5,6,3,2,5,7,0,5,0,5,3,5,7,6,6,8,11,1,9,3,4,7,9,7,4,7,8,3,10,3,5,3,2,8,8,5,8,3,2,5,5,4,5,5,6,1,4,2,2,1,3
S01006554,,365,,5,6,8,5,6,3,2,1,3,3,3,1,0,8,5,3,1,2,2,3,0,3,6,5,8,3,10,5,5,12,8,5,9,6,7,9,14,2,5,8,9,1,8,1,6,2,3,3,6,5,5,5,2,4,5,3,7,4,2,4,3,3,12,3,0,4,3,2,2,3,6,2,3,2,0,2,2,4,2,4,2,3,2,2,4,1,2,0,0,0,2
S01006555,,391,,3,3,5,5,0,3,7,4,4,2,2,5,4,4,3,5,2,3,0,6,2,2,1,6,6,9,10,7,14,6,8,11,9,13,9,11,8,5,8,5,8,9,14,2,9,3,6,5,9,2,3,3,8,0,4,6,3,7,7,1,4,4,5,3,0,3,4,6,1,6,2,3,1,2,1,2,2,2,1,0,2,1,1,0,2,2,1,0,1,0,0
S01006556,,398,,6,3,2,4,3,5,5,1,12,6,3,4,2,4,8,2,4,3,1,3,2,3,3,12,8,5,2,9,4,5,2,9,6,6,8,7,2,0,0,5,4,4,8,4,6,2,11,6,9,6,2,3,5,6,8,8,3,4,10,2,8,5,4,4,3,6,9,2,5,2,1,1,3,5,3,1,1,2,3,1,5,6,3,4,7,6,3,3,1,1,0
S01006557,,314,,1,4,2,8,2,5,4,0,3,6,2,7,5,3,1,2,1,3,6,5,3,3,0,3,3,7,8,6,4,6,6,5,8,9,5,4,2,2,0,6,2,4,7,10,1,2,9,7,3,4,4,0,9,9,4,2,2,5,3,4,1,2,6,1,3,4,6,3,7,2,3,4,2,1,0,2,3,1,2,2,1,2,1,0,0,0,2,0,1,0,1
S01006558,,294,,3,0,0,2,4,3,0,3,0,0,0,2,0,3,2,3,3,1,0,3,2,3,0,7,5,9,7,12,8,12,7,11,10,9,11,7,3,1,4,6,6,6,1,4,4,5,5,4,4,2,4,4,2,5,4,1,6,1,6,3,3,4,3,0,5,0,4,4,4,1,2,2,0,1,2,4,0,0,0,1,1,1,3,0,0,1,0,1,1,0,3
S01006559,,310,,1,0,7,0,1,5,2,2,4,4,4,2,1,5,6,7,3,4,2,1,1,3,5,4,10,6,2,5,7,4,2,6,10,10,10,9,2,4,2,5,1,5,3,2,3,3,2,3,6,6,5,6,4,4,2,7,2,5,3,2,3,6,6,9,4,3,3,5,5,2,0,4,0,1,0,0,2,1,4,0,1,2,3,0,0,1,0,0,2,0,1
S01006560,,469,,2,7,2,6,7,1,5,11,6,9,7,9,5,5,6,4,7,5,9,4,6,11,7,6,5,7,9,6,8,2,10,6,9,5,4,6,4,8,2,7,2,0,11,7,11,5,16,10,1,6,4,4,13,6,4,8,3,7,6,4,2,4,8,8,9,5,4,6,6,3,4,1,6,4,0,3,0,1,2,3,1,0,3,1,0,2,0,2,3,2,3
S01006561,,373,,8,5,2,4,4,4,1,7,5,5,4,6,3,0,6,2,4,7,4,5,2,4,3,6,5,2,4,0,4,0,5,3,7,7,9,6,6,2,2,9,5,6,4,9,6,2,7,7,3,10,6,5,7,8,4,12,7,8,4,1,3,2,4,5,9,7,6,4,4,3,0,3,3,4,3,4,1,2,0,1,1,2,1,2,2,1,0,0,0,0,3
S01006562,,448,,7,3,6,5,5,3,6,2,10,4,8,5,8,2,4,5,6,6,3,1,1,0,4,5,7,8,9,6,0,7,5,3,4,2,3,5,6,4,12,3,10,9,3,6,10,8,5,2,9,7,10,8,8,4,6,4,10,7,8,2,9,10,7,6,8,6,4,5,7,6,2,5,2,3,4,1,0,7,3,1,4,2,2,4,3,0,2,3,0,0,3
S01006563,,370,,3,4,3,1,9,7,11,11,11,8,9,9,5,4,3,2,3,1,2,3,3,3,1,1,5,8,5,5,13,6,6,1,0,5,2,4,2,3,8,4,4,9,3,7,5,8,5,17,4,8,5,3,6,2,6,0,0,4,7,3,7,1,0,4,7,1,4,2,1,2,5,3,3,3,1,7,2,1,4,1,4,0,1,0,1,0,0,0,2,1,2
S01006564,,507,,2,0,3,5,4,2,6,2,2,5,0,4,1,4,3,1,1,2,5,0,3,9,17,17,15,31,25,25,21,22,10,13,7,18,5,3,10,6,5,6,8,6,5,10,2,7,11,6,11,1,2,8,11,8,6,11,7,3,2,4,2,4,1,2,1,4,6,3,2,2,2,2,1,4,0,2,1,4,2,2,2,4,1,2,0,1,0,0,1,0,0
S01006565,,568,,3,4,7,6,0,3,1,1,0,4,2,0,1,1,0,1,0,1,6,10,15,23,33,42,27,28,23,28,32,24,21,12,18,11,20,7,8,3,1,1,5,4,8,0,10,4,10,8,2,7,2,7,3,5,2,2,6,3,6,7,1,3,2,2,2,2,3,2,2,2,0,2,2,1,2,1,0,3,0,0,1,1,0,0,1,1,2,0,0,0,1
S01006566,,385,,5,3,5,0,0,0,0,0,0,1,0,4,2,6,4,3,1,1,3,2,1,3,8,11,13,10,15,28,4,20,11,15,17,23,10,4,14,7,9,5,1,2,6,1,1,1,6,9,0,2,2,4,4,2,2,4,4,2,4,4,7,3,7,1,0,4,3,4,4,3,4,2,1,0,2,0,1,0,0,1,1,2,0,1,0,0,0,1,1,0,3
S01006567,,438,,0,4,1,5,4,2,0,0,0,2,1,1,2,1,0,0,0,1,0,6,15,18,11,17,22,18,15,36,25,18,17,10,19,6,1,8,5,3,7,0,3,2,3,4,7,4,4,7,8,2,0,7,10,4,5,1,3,4,3,4,5,0,3,2,4,3,2,2,5,0,5,1,2,1,2,3,0,1,1,3,1,0,0,3,1,1,0,1,0,0,0
S01006568,,518,,3,4,5,1,0,1,5,3,5,0,1,1,3,2,1,3,2,2,1,2,2,11,8,22,20,33,42,29,15,30,23,20,33,18,14,21,8,7,7,7,0,4,11,1,4,3,5,4,5,1,4,0,9,1,2,1,6,5,3,4,4,5,2,4,0,4,0,2,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
S01006569,,267,,0,0,2,1,1,5,2,1,0,2,0,2,0,0,1,3,2,1,1,4,3,8,8,11,2,12,8,6,11,8,9,7,7,18,7,2,9,1,6,0,4,5,0,4,0,6,0,0,3,4,5,3,5,3,1,3,1,3,5,3,6,1,1,3,0,4,2,0,3,1,3,0,1,2,0,2,1,2,0,1,1,1,0,2,0,0,0,0,0,0,1
S01006570,,394,,4,1,4,4,1,3,6,4,5,2,5,7,6,5,6,2,5,3,0,6,5,2,9,7,6,9,12,19,5,7,10,6,13,1,9,8,8,2,6,6,1,10,1,6,9,6,14,6,5,8,4,4,7,7,6,1,6,0,8,6,2,4,2,3,5,2,5,1,0,3,1,1,2,3,0,1,2,1,2,1,1,2,1,0,0,1,2,0,0,1,1
S01006571,,491,,0,5,9,6,3,9,7,5,11,5,7,3,8,4,2,7,3,4,3,2,3,2,2,13,4,15,13,10,8,22,12,11,9,5,11,12,6,5,2,2,7,10,10,14,10,9,5,8,6,6,8,5,3,3,6,5,7,8,5,2,9,4,4,6,10,2,5,6,5,1,3,4,3,3,2,2,0,1,0,2,2,2,3,1,1,0,2,0,1,0,0
S01006572,,465,,5,2,2,3,3,6,13,4,6,7,9,3,7,6,4,7,6,9,2,4,5,2,5,2,8,7,2,7,7,7,0,0,1,8,0,2,7,4,7,3,5,5,6,8,3,12,4,4,12,13,17,4,7,17,13,10,8,10,2,11,8,7,5,2,6,5,1,4,7,5,6,0,5,5,2,2,1,6,4,0,5,1,2,3,0,4,0,2,2,1,1
S01006573,,379,,4,9,3,6,0,4,3,6,2,6,8,8,7,8,3,11,6,9,0,5,1,2,6,7,4,1,0,3,0,4,8,5,3,3,0,4,3,4,3,9,4,4,6,6,9,13,8,6,6,6,13,2,8,12,6,9,8,7,5,5,9,2,3,4,1,3,5,5,3,1,2,4,1,0,3,1,1,2,1,1,2,1,0,0,0,0,1,1,1,0,0
S01006574,,521,,6,4,5,5,6,7,9,9,3,5,3,2,11,1,13,2,10,9,6,5,10,6,9,3,7,1,5,3,9,7,10,10,5,7,1,6,10,5,7,4,9,9,3,6,10,9,8,11,9,7,4,4,12,14,15,10,7,7,10,9,8,5,10,4,2,4,8,4,8,9,0,3,3,2,5,3,2,3,1,0,0,5,1,3,1,0,1,0,0,2,5
S01006575,,490,,7,4,7,8,6,10,7,4,9,4,3,0,2,5,2,7,6,7,6,0,3,3,1,11,8,8,13,19,10,14,3,14,9,11,13,9,12,3,1,7,10,11,14,8,3,4,10,4,8,8,9,5,6,10,6,8,7,4,7,3,2,5,3,4,3,4,1,3,10,4,4,2,3,1,2,2,3,2,1,1,0,1,0,2,1,3,1,0,0,0,1
S01006576,,377,,6,6,8,7,4,6,5,4,5,3,3,5,6,4,2,4,5,5,7,0,3,2,3,5,7,8,13,10,10,2,6,4,9,9,9,8,8,2,10,3,4,6,12,4,4,5,6,7,6,6,4,4,2,3,8,6,7,4,6,6,2,2,6,4,1,2,2,4,0,2,0,4,3,1,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0
S01006577,,452,,5,7,6,3,7,6,10,4,3,8,2,6,4,3,2,3,1,1,1,2,2,1,5,10,12,17,20,22,19,17,5,17,15,7,15,12,15,0,9,6,4,7,8,2,6,6,11,4,6,1,4,4,3,5,7,2,4,4,4,4,7,3,3,3,2,6,2,1,3,4,1,1,1,0,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0
S01006578,,557,,0,0,3,6,4,1,0,5,2,0,5,0,3,2,4,1,0,1,3,0,5,1,9,19,27,26,32,29,26,21,16,24,37,15,8,23,6,8,8,4,6,12,7,5,7,2,0,4,6,12,3,5,12,3,5,7,6,6,6,7,2,5,2,3,6,3,0,2,6,4,2,4,0,2,1,0,0,0,0,1,1,0,2,1,0,0,1,2,1,0,1
S01006579,,592,,4,5,4,7,1,0,2,0,6,0,4,1,0,0,0,0,0,1,1,3,2,7,7,12,27,19,31,27,33,47,27,34,26,18,33,21,23,11,4,12,4,4,9,8,8,5,4,5,2,1,16,5,1,5,5,2,5,1,3,3,6,2,1,5,1,0,1,0,0,1,1,1,1,0,0,1,2,0,1,0,2,1,0,2,0,1,1,1,2,0,2
S01006580,,397,,2,6,6,1,0,2,2,0,3,0,2,1,1,2,3,4,3,2,0,2,0,0,4,8,5,13,8,14,22,12,18,22,7,14,16,9,15,14,9,5,7,7,6,2,6,4,6,2,8,5,9,5,2,3,3,8,2,2,1,1,4,3,9,6,3,4,2,2,1,3,0,0,2,1,0,0,0,0,4,2,1,0,2,0,0,2,0,0,0,0,0
S01006581,,482,,2,5,2,6,4,8,2,4,3,9,5,6,5,5,7,6,8,8,5,8,5,4,2,2,9,8,4,4,7,3,10,7,6,7,6,3,12,4,4,7,6,8,7,7,10,3,6,7,12,7,7,6,12,13,8,6,7,5,11,14,5,9,6,11,2,3,6,5,4,3,4,5,5,0,2,1,4,4,2,4,1,0,2,3,0,3,0,1,2,1,0
S01006582,,509,,1,3,0,6,6,9,1,6,4,0,2,1,1,0,1,1,1,1,3,2,3,12,10,13,20,24,26,28,29,21,20,5,19,23,16,6,19,13,3,10,14,6,0,2,5,3,6,11,3,9,3,1,3,5,4,3,1,6,4,5,9,5,5,1,4,0,2,4,3,2,2,0,1,0,0,0,1,0,0,3,0,0,1,1,1,0,0,0,0,1,0
S01006583,,365,,4,0,2,4,3,1,1,1,2,2,1,0,0,0,2,1,1,2,5,9,7,16,15,13,17,10,17,15,24,18,19,13,2,4,6,11,9,9,7,10,10,4,7,5,8,2,3,3,0,5,6,2,1,3,3,2,3,0,0,3,1,1,4,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S01006584,,333,,1,4,3,0,3,4,2,0,2,0,3,0,2,0,1,0,4,3,1,8,15,7,9,7,14,11,8,7,16,13,9,8,10,7,9,10,10,8,7,7,7,4,4,1,5,1,3,5,6,4,2,3,4,3,2,6,2,4,5,7,2,2,3,5,0,0,2,0,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
S01006585,,484,,3,3,3,6,2,5,2,4,1,2,1,3,5,1,0,4,2,2,2,2,5,7,17,14,26,24,24,22,23,14,21,17,8,10,16,12,7,3,7,1,13,8,1,14,2,3,6,6,3,0,5,1,4,2,3,2,0,1,5,8,3,4,0,2,8,4,4,5,4,2,2,2,3,5,2,2,1,2,1,1,2,1,1,3,1,0,0,0,0,0,1
S01006586,,573,,3,2,1,1,0,4,1,1,1,1,1,0,3,0,1,2,1,1,2,7,16,33,31,19,24,24,17,29,19,22,18,13,16,12,10,11,8,9,7,3,5,4,8,9,7,0,9,10,6,6,3,5,3,4,3,6,2,8,3,4,5,5,10,4,1,9,9,4,8,6,4,2,3,4,1,2,0,4,1,1,2,0,0,2,0,0,1,3,2,0,1
S01006587,,322,,4,5,0,4,3,2,5,1,2,0,0,0,0,0,0,0,0,1,4,3,5,4,5,30,18,15,18,16,11,15,9,13,13,7,7,6,3,6,7,8,3,4,2,0,2,5,8,2,4,0,2,1,1,3,4,2,0,2,2,2,3,2,0,2,4,3,2,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S01006588,,372,,4,6,4,3,1,1,0,5,0,2,1,0,1,1,1,1,2,2,1,6,14,24,20,24,16,16,16,18,22,17,17,16,10,9,8,6,4,4,1,6,1,7,4,2,2,2,0,1,3,2,1,2,1,6,1,2,2,4,2,3,0,3,4,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S01006589,,431,,0,3,0,2,1,4,1,0,0,3,1,1,1,0,2,4,3,2,1,12,13,15,30,14,24,30,21,21,19,15,11,14,13,7,11,7,6,5,4,9,7,6,6,5,1,4,6,3,3,6,2,4,1,4,3,1,0,0,4,2,3,2,2,2,3,1,2,5,3,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
S01006590,,486,,7,1,2,3,1,2,3,0,1,4,2,1,2,1,2,2,1,0,0,2,4,4,10,10,27,33,25,23,31,12,26,17,19,18,9,21,16,10,13,7,2,0,10,5,7,3,2,11,1,0,3,6,4,6,7,5,5,4,5,1,2,1,1,2,2,3,3,1,1,2,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0
S01006591,,361,,6,1,2,6,5,5,0,3,2,3,0,0,1,1,4,3,1,3,0,3,2,6,1,11,9,10,20,24,15,17,10,12,18,12,9,7,5,10,6,7,5,9,10,2,5,2,0,4,4,1,2,3,3,3,2,2,7,4,5,6,1,2,2,1,2,1,2,2,1,1,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
S01006592,,425,,4,4,2,3,1,2,1,1,5,0,1,2,0,2,1,0,2,1,1,1,1,4,9,12,8,19,17,18,25,21,16,33,25,15,8,8,21,5,9,5,2,15,7,4,6,6,7,3,4,6,2,6,3,2,7,4,3,3,2,3,0,2,1,0,2,1,0,5,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
S01006593,,466,,3,2,1,3,2,1,5,3,3,1,2,3,0,0,4,2,0,2,1,1,3,5,7,13,14,16,31,27,15,26,19,26,15,25,13,13,8,5,8,10,4,6,3,9,3,6,6,0,11,3,5,5,6,4,6,6,0,5,3,1,0,1,5,4,2,2,5,1,1,2,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
S01006594,,246,,1,4,1,1,0,2,1,2,1,0,2,1,1,0,0,2,0,1,2,1,1,1,5,5,13,12,12,4,3,8,1,5,9,3,7,8,7,8,4,1,9,0,3,0,0,4,6,2,2,3,1,0,3,1,1,2,4,3,1,4,3,3,3,0,0,7,5,0,3,2,2,4,0,4,1,4,1,2,2,2,0,1,4,1,0,1,1,0,0,0,1
S01006595,,463,,11,7,1,1,8,0,0,4,3,0,2,1,4,1,2,3,0,2,4,1,1,1,7,2,17,23,15,19,23,15,21,21,15,16,19,16,15,6,14,5,6,8,8,10,0,8,5,0,0,4,9,2,5,11,4,8,3,1,6,3,2,4,0,1,3,4,8,1,2,2,1,0,1,0,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
S01006596,,423,,6,8,1,10,7,4,6,3,3,4,2,4,1,2,5,3,0,2,0,1,0,1,2,3,5,17,18,7,15,16,17,9,13,16,7,6,8,7,10,7,5,10,3,10,7,6,6,10,8,6,3,4,6,3,2,0,4,5,4,7,4,3,4,5,5,3,5,1,2,5,1,1,1,0,1,0,2,0,1,0,1,1,0,1,3,1,1,2,0,0,4
S01006597,,324,,2,1,1,5,0,0,0,3,0,0,1,2,0,0,0,0,1,2,0,4,0,2,4,9,11,12,22,17,21,17,14,20,18,9,11,11,7,9,3,1,1,6,7,3,0,8,2,5,1,0,4,3,1,7,1,4,6,1,2,0,2,0,1,6,0,1,0,0,0,2,0,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
S01006598,,532,,6,7,5,6,12,7,8,9,9,3,6,5,5,1,3,8,3,2,6,3,1,1,5,10,8,7,7,4,4,10,12,8,8,5,9,15,19,9,7,12,7,12,10,8,16,4,7,5,8,6,13,4,11,10,3,8,8,10,7,3,7,10,5,5,6,2,6,11,7,0,4,1,5,3,4,1,2,0,2,5,0,2,2,0,2,2,1,0,1,0,1
S01006599,,443,,4,5,2,2,2,0,3,4,4,2,1,0,0,1,0,3,2,0,1,3,6,3,6,13,19,11,13,17,8,7,12,16,10,10,10,10,3,7,5,8,7,9,7,8,7,6,8,7,4,2,5,8,5,4,7,3,12,9,4,6,3,6,4,6,4,5,2,3,8,2,0,5,2,2,3,7,2,0,0,0,1,3,3,2,2,1,1,0,2,0,3
S01006600,,602,,8,3,2,6,0,2,3,2,9,0,6,2,3,0,3,0,5,5,7,8,6,7,10,17,18,13,17,17,24,4,11,9,15,13,9,24,11,16,3,6,11,3,11,10,7,10,11,9,5,7,8,8,9,9,3,7,5,4,7,8,6,9,3,2,0,4,9,4,9,8,1,2,4,7,3,6,6,3,2,3,4,6,5,6,5,2,3,0,2,1,1
S01006601,,555,,1,6,6,6,1,5,3,3,5,8,4,1,2,1,1,2,4,4,6,4,2,6,7,14,15,15,17,16,21,21,11,4,17,12,25,14,3,13,8,12,5,8,6,1,7,10,11,7,4,8,10,13,10,8,9,3,7,6,10,4,5,4,6,5,8,3,4,2,3,3,2,5,4,2,2,2,4,1,1,2,0,2,5,1,0,1,2,1,1,1,0
S01006602,,442,,3,6,4,3,7,4,4,4,4,3,5,6,2,0,1,8,3,1,3,1,2,4,7,8,12,8,7,8,7,6,12,17,6,8,6,7,6,4,7,11,4,7,9,6,12,7,7,6,5,5,6,5,4,4,3,7,8,4,7,12,1,3,1,5,6,1,3,6,5,3,1,2,2,3,4,4,2,3,3,2,5,2,2,6,1,1,2,1,0,4,5
S01006603,,392,,6,6,8,5,3,2,4,7,3,0,3,6,6,4,4,4,2,8,3,1,0,1,6,9,4,0,5,6,3,10,1,11,8,9,4,6,7,2,6,8,4,0,4,8,7,5,5,4,5,3,8,3,7,5,6,6,4,9,4,8,5,2,6,4,7,8,8,6,4,0,9,4,1,2,2,0,2,5,2,3,2,1,4,2,3,1,1,1,0,1,0
S01006604,,325,,6,9,2,4,4,4,1,5,0,2,2,3,2,1,2,4,0,4,5,1,5,5,9,7,7,5,13,3,6,1,4,10,7,5,3,1,4,5,0,1,3,2,1,3,4,7,7,2,6,4,0,6,4,9,1,7,7,7,3,6,7,0,1,5,2,2,3,2,10,4,1,1,9,2,1,4,2,4,1,3,0,3,2,1,1,0,1,0,0,0,2
S01006605,,360,,7,4,8,8,7,3,4,6,1,2,2,8,3,2,0,2,4,1,2,4,2,0,1,11,6,0,4,6,7,17,2,13,6,7,7,2,2,3,5,6,2,11,9,1,6,3,4,4,4,9,5,2,7,5,6,8,8,2,2,4,3,2,0,3,2,0,1,4,2,3,2,3,1,2,3,1,2,6,3,3,3,2,4,1,3,1,2,1,1,4,5
S01006606,,406,,4,7,6,4,6,5,4,1,3,2,2,1,4,2,0,2,1,6,3,3,1,7,3,9,4,12,10,5,3,7,0,7,1,4,1,9,3,7,4,7,3,7,6,2,9,5,7,7,12,12,11,6,2,6,0,1,2,4,9,6,6,5,5,3,4,3,6,0,6,5,4,8,6,5,2,3,3,6,6,5,2,4,5,2,2,2,4,1,4,1,1
S01006607,,439,,3,8,4,7,9,3,2,5,6,1,2,0,5,2,3,3,3,9,0,3,2,0,5,6,9,6,12,11,15,5,3,4,8,6,8,11,2,8,6,1,8,5,8,4,7,8,7,5,7,8,11,7,3,13,13,9,11,4,7,5,3,7,6,2,0,2,4,2,5,0,1,3,1,6,3,6,1,6,6,1,2,3,3,1,3,1,0,2,0,1,2
S01006608,,607,,15,7,8,6,10,14,5,10,9,7,6,7,7,7,7,10,7,0,8,5,0,3,7,8,12,11,14,11,10,4,14,11,13,6,15,12,16,17,8,7,5,7,7,3,10,9,11,4,8,6,5,10,12,7,13,7,9,8,5,6,5,10,5,6,2,8,7,5,6,4,5,3,5,4,6,4,1,3,2,2,2,2,1,0,1,1,0,0,0,1,0
S01006609,,501,,9,5,9,6,7,3,3,4,1,3,4,2,4,8,3,9,4,3,10,5,2,2,8,6,12,9,10,12,10,6,2,5,7,5,11,5,2,2,11,3,3,11,6,4,13,4,3,7,13,9,6,9,6,7,7,8,6,16,5,8,3,8,2,5,2,7,7,8,13,4,2,0,5,4,7,4,0,4,2,5,3,4,3,6,2,3,2,0,2,1,0
S01006610,,216,,2,0,3,5,1,0,4,1,3,2,1,4,0,3,5,1,0,3,2,5,2,1,2,5,1,4,5,4,5,4,4,3,4,1,4,3,4,3,3,6,2,1,0,4,1,2,7,1,3,1,3,0,4,3,3,3,5,2,7,1,3,3,1,1,1,2,2,4,2,2,1,0,0,1,1,2,3,2,1,2,3,4,2,1,2,2,0,0,0,0,2
S01006611,,424,,12,11,9,6,5,4,6,5,7,5,0,3,4,7,1,1,5,2,3,3,5,4,10,12,3,6,7,3,5,0,12,4,4,9,10,7,8,11,5,10,4,3,13,3,1,5,6,5,9,5,3,10,5,7,5,6,2,12,9,4,6,5,5,6,1,0,1,4,2,0,3,0,0,3,2,1,2,1,5,3,2,3,3,2,6,0,3,1,0,2,1
S01006612,,429,,2,2,6,1,6,1,4,4,3,6,3,5,6,4,5,3,2,5,2,4,2,3,7,7,9,10,7,8,9,5,3,7,7,6,6,6,5,9,6,4,9,10,7,7,6,5,1,5,7,8,6,5,14,4,6,5,4,6,9,4,3,10,8,5,1,5,5,5,9,4,4,6,1,1,2,2,3,4,5,3,0,3,0,1,1,3,2,2,1,0,2
S01006613,,313,,6,4,3,2,2,6,1,2,9,2,6,5,5,2,3,2,5,3,5,6,2,3,0,2,7,2,7,7,10,5,6,4,2,2,3,1,6,2,7,8,4,1,3,7,5,4,7,5,7,5,12,4,6,5,4,10,1,7,5,4,3,3,6,2,2,3,3,1,1,3,1,0,1,1,1,0,0,1,1,0,1,0,4,1,2,0,0,1,0,0,0
S01006614,,328,,3,10,9,5,3,5,9,4,2,3,10,6,8,4,4,7,8,5,2,4,1,1,3,2,4,2,1,2,1,5,9,3,5,6,13,2,3,9,9,2,5,12,2,8,4,5,10,2,11,8,2,0,6,6,4,4,7,5,1,4,2,1,2,1,3,3,1,3,0,0,1,3,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0
S01006615,,409,,6,11,6,3,7,7,9,12,4,4,6,3,6,6,5,8,6,10,6,3,3,5,5,0,5,3,0,7,2,3,4,9,5,8,6,5,12,6,10,7,4,10,12,12,12,8,7,15,4,3,6,10,6,3,2,4,4,1,8,5,5,5,2,2,3,2,2,3,2,0,2,0,2,3,0,0,2,0,1,1,0,0,0,1,0,1,1,0,0,0,0
S01006616,,380,,5,10,6,5,6,4,1,0,1,3,3,0,1,2,5,2,1,4,3,1,2,3,8,3,10,7,21,4,7,10,6,8,7,6,2,8,6,2,6,4,7,5,6,2,6,8,4,7,15,3,5,7,7,15,6,9,8,8,8,8,4,3,6,5,1,4,1,0,3,2,0,3,3,0,1,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0
S01006617,,300,,2,0,2,2,3,2,5,4,3,1,4,4,0,0,4,6,3,2,0,2,2,1,1,1,5,7,5,2,9,1,0,0,5,0,6,4,3,2,9,0,1,4,2,4,4,6,6,6,9,5,2,7,12,7,2,7,2,4,7,6,8,2,4,3,5,6,3,6,7,1,3,0,4,6,3,3,4,3,1,3,0,4,1,1,1,1,0,0,1,0,1
S01006618,,231,,0,0,0,0,1,0,1,1,3,1,2,2,1,1,1,2,0,0,0,2,3,4,4,2,3,3,4,6,3,4,0,6,5,4,4,0,1,0,0,3,3,3,2,1,1,4,6,3,3,6,2,3,5,4,12,2,3,8,6,8,5,3,6,1,6,8,3,5,6,2,3,3,2,3,1,2,1,3,3,0,0,2,0,0,0,0,0,0,1,0,0
